Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Озерская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980					
1	"Число избирателей, внесенных в список избирателей"	30476	768	554	1713	468	1781	1685	1379	1881	1029	1279	744	1598	1770	987	2027	638	506	920	1068	1795	1241	991	327	928	343	306	998	752					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21750	450	400	1250	350	1250	1200	1000	1350	750	900	550	1150	1250	700	1450	450	350	650	750	1300	850	700	250	700	250	250	700	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11756	342	223	648	223	709	636	525	761	372	572	304	571	710	323	921	230	163	377	381	706	450	364	90	327	138	87	354	249					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	978	57	23	20	4	29	28	28	29	28	15	22	28	21	25	18	35	11	51	19	24	104	67	55	56	27	48	57	49					
6	Число погашенных избирательных бюллетеней	9016	51	154	582	123	512	536	447	560	350	313	224	551	519	352	511	185	176	222	350	570	296	269	105	317	85	115	289	252					
7	Число избирательных бюллетеней в переносных ящиках для голосования	978	57	23	20	4	29	28	28	29	28	15	22	28	21	25	18	35	11	51	19	24	104	67	55	56	27	48	57	49					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11756	342	223	648	223	709	636	525	761	372	572	304	571	710	323	921	230	163	377	381	706	450	364	90	327	138	87	354	249					
9	Число недействительных избирательных бюллетеней	374	13	9	15	10	24	15	13	23	13	20	10	17	15	11	22	10	3	12	15	27	19	4	5	16	2	5	7	19					
10	Число действительных избирательных бюллетеней	12360	386	237	653	217	714	649	540	767	387	567	316	582	716	337	917	255	171	416	385	703	535	427	140	367	163	130	404	279					
