Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Сысольская																																	
																																	
Сводная таблица предварительных итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607									
1	"Число избирателей, включенных в список избирателей"	11340	403	179	552	179	830	398	1946	901	749	323	1853	515	259	384	219	275	258	429	141	268	134	145									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10663	374	165	512	178	791	356	1803	815	679	302	1739	485	253	366	202	266	237	448	136	289	131	136									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	43	0	0	0	0	0	3	0	0	0	0	22	15	3	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6748	245	96	351	101	473	199	1273	543	449	187	1046	278	129	210	130	159	148	267	70	192	103	99									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	557	35	4	17	10	28	71	88	45	20	13	42	42	25	15	9	13	10	35	3	16	6	10									
6	Число погашенных избирательных бюллетеней	3315	94	65	144	67	290	83	442	227	210	102	629	150	96	141	63	94	79	146	63	81	22	27									
7	Число избирательных бюллетеней в переносных ящиках для голосования	600	35	4	17	10	28	74	88	45	20	13	64	57	28	15	9	13	10	35	3	16	6	10									
8	Число бюллетеней в стационарных ящиках для голосования	6748	245	96	351	101	473	199	1273	543	449	187	1046	278	129	210	130	159	148	267	70	192	103	99									
9	Число недействительных избирательных бюллетеней	87	3	0	3	1	14	5	22	4	10	5	3	1	3	1	1	0	0	1	0	1	2	7									
10	Число действительных избирательных бюллетеней	7261	277	100	365	110	487	268	1339	584	459	195	1107	334	154	224	138	172	158	301	73	207	107	102									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	57	1	1	2	0	5	3	12	6	1	6	10	0	0	1	0	2	0	4	1	2	0	0									
		0.78%	0.36%	1.00%	0.54%	0.00%	0.99%	1.10%	0.88%	1.02%	0.21%	3.00%	0.90%	0.00%	0.00%	0.44%	0.00%	1.16%	0.00%	1.32%	1.37%	0.96%	0.00%	0.00%									
14	Грудинин Павел Николаевич	659	14	9	23	23	68	29	121	64	62	27	103	23	10	11	6	2	8	37	4	7	8	0									
		8.97%	5.00%	9.00%	6.25%	20.72%	13.57%	10.62%	8.89%	10.88%	13.22%	13.50%	9.28%	6.87%	6.37%	4.89%	4.32%	1.16%	5.06%	12.25%	5.48%	3.37%	7.34%	0.00%									
15	Жириновский Владимир Вольфович	863	14	11	26	18	56	42	158	79	47	26	158	45	16	27	11	19	22	30	9	23	16	10									
		11.74%	5.00%	11.00%	7.07%	16.22%	11.18%	15.38%	11.61%	13.44%	10.02%	13.00%	14.23%	13.43%	10.19%	12.00%	7.91%	11.05%	13.92%	9.93%	12.33%	11.06%	14.68%	9.17%									
16	Путин Владимир Владимирович	5414	244	77	304	67	341	188	1001	404	315	133	787	251	125	179	119	143	120	223	58	170	80	85									
		73.68%	87.14%	77.00%	82.61%	60.36%	68.06%	68.86%	73.55%	68.71%	67.16%	66.50%	70.90%	74.93%	79.62%	79.56%	85.61%	83.14%	75.95%	73.84%	79.45%	81.73%	73.39%	77.98%									
17	Собчак Ксения Анатольевна	115	1	0	6	0	6	3	20	13	17	2	20	5	0	3	1	3	5	3	0	2	2	3									
		1.57%	0.36%	0.00%	1.63%	0.00%	1.20%	1.10%	1.47%	2.21%	3.62%	1.00%	1.80%	1.49%	0.00%	1.33%	0.72%	1.74%	3.16%	0.99%	0.00%	0.96%	1.83%	2.75%									
18	Сурайкин Максим Александрович	66	1	2	2	0	3	1	11	8	7	1	9	8	0	1	0	2	2	2	1	1	1	3									
		0.90%	0.36%	2.00%	0.54%	0.00%	0.60%	0.37%	0.81%	1.36%	1.49%	0.50%	0.81%	2.39%	0.00%	0.44%	0.00%	1.16%	1.27%	0.66%	1.37%	0.48%	0.92%	2.75%									
19	Титов Борис Юрьевич	48	1	0	0	0	3	2	8	6	3	0	16	1	1	1	0	1	1	2	0	1	0	1									
		0.65%	0.36%	0.00%	0.00%	0.00%	0.60%	0.73%	0.59%	1.02%	0.64%	0.00%	1.44%	0.30%	0.64%	0.44%	0.00%	0.58%	0.63%	0.66%	0.00%	0.48%	0.00%	0.92%									
20	Явлинский Григорий Алексеевич	39	1	0	2	2	5	0	8	4	7	0	4	1	2	1	1	0	0	0	0	1	0	0									
		0.53%	0.36%	0.00%	0.54%	1.80%	0.99%	0.00%	0.59%	0.68%	1.49%	0.00%	0.36%	0.30%	1.27%	0.44%	0.72%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
