Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Боковская 																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №2571	УИК №2593	УИК №2594	УИК №2595	УИК №2596					
1	"Число избирателей, внесенных в список избирателей"	12097	444	227	124	371	438	2280	1910	166	247	541	381	288	711	177	125	255	380	133	183	773	498	379	528	125	127	190	96					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12436	463	235	125	382	460	2312	1950	173	260	547	396	294	750	180	128	258	390	144	192	805	515	398	530	130	130	191	98					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6671	285	134	116	140	317	1259	1030	75	139	226	178	135	430	97	76	105	214	82	101	425	271	213	320	87	61	93	62					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1401	19	27	0	151	29	149	84	51	28	96	38	40	42	31	21	66	73	29	37	95	61	55	56	10	34	71	8					
6	Число погашенных избирательных бюллетеней	4364	159	74	9	91	114	904	836	47	93	225	180	119	278	52	31	87	103	33	54	285	183	130	154	33	35	27	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1401	19	27	0	151	29	149	84	51	28	96	38	40	42	31	21	66	73	29	37	95	61	55	56	10	34	71	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6671	285	134	116	140	317	1259	1030	75	139	226	178	135	430	97	76	105	214	82	101	425	271	213	320	87	61	93	62					
9	Число недействительных избирательных бюллетеней	51	6	0	0	4	5	8	8	0	1	1	2	1	1	0	0	1	1	0	0	0	0	2	2	7	0	1	0					
10	Число действительных избирательных бюллетеней	8021	298	161	116	287	341	1400	1106	126	166	321	214	174	471	128	97	170	286	111	138	520	332	266	374	90	95	163	70					
