Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Репьевская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319					
1	"Число избирателей, внесенных в списки избирателей"	13883	2731	2283	888	199	732	328	259	187	587	618	1275	736	842	466	132	194	474	600	352					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13550	2500	2200	900	200	750	350	300	200	600	600	1200	700	850	450	150	200	450	600	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8525	1579	1283	530	70	474	237	156	132	355	402	803	548	567	276	71	116	289	408	229					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2372	188	206	196	117	197	66	80	39	141	96	218	125	172	119	37	44	109	124	98					
6	Число погашенных избирательных бюллетеней	2653	733	711	174	13	79	47	64	29	104	102	179	27	111	55	42	40	52	68	23					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2372	188	206	196	117	197	66	80	39	141	96	218	125	172	119	37	44	109	124	98					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8525	1579	1283	530	70	474	237	156	132	355	402	803	548	567	276	71	116	289	408	229					
9	Число недействительных избирательных бюллетеней	124	9	6	15	0	1	8	5	3	1	2	7	0	24	4	0	0	4	3	32					
10	Число действительных избирательных бюллетеней	10773	1758	1483	711	187	670	295	231	168	495	496	1014	673	715	391	108	160	394	529	295					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	256	79	38	8	3	12	3	4	3	19	6	13	6	12	9	8	8	8	12	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	232	64	38	8	3	12	2	2	1	19	5	13	6	12	9	8	7	6	12	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	86	13	6	7	3	3	3	3	5	6	3	5	3	3	6	3	3	3	1	7					
14	Число погашенных неиспользованных открепительных удостоверений	24	15	0	0	0	0	1	2	2	0	1	0	0	0	0	0	1	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	209	37	37	9	6	13	3	5	2	7	10	21	12	10	7	3	2	4	13	8					
		1.92%	2.09%	2.48%	1.24%	3.21%	1.94%	0.99%	2.12%	1.17%	1.41%	2.01%	2.06%	1.78%	1.35%	1.77%	2.78%	1.25%	1.01%	2.44%	2.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	10	4	2	0	2	2	0	3	0	0	0	1	0	0	0	0	1	2	2					
		0.27%	0.57%	0.27%	0.28%	0.00%	0.30%	0.66%	0.00%	1.75%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.25%	0.38%	0.61%					
20	3.Политическая партия «Демократическая партия России»	18	3	2	0	0	1	1	0	2	0	6	1	0	0	0	1	0	1	0	0					
		0.17%	0.17%	0.13%	0.00%	0.00%	0.15%	0.33%	0.00%	1.17%	0.00%	1.20%	0.10%	0.00%	0.00%	0.00%	0.93%	0.00%	0.25%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1421	276	252	92	14	80	51	28	27	54	61	110	50	85	41	22	42	48	67	21					
		13.04%	15.62%	16.92%	12.67%	7.49%	11.92%	16.83%	11.86%	15.79%	10.89%	12.25%	10.77%	7.43%	11.50%	10.38%	20.37%	26.25%	12.06%	12.59%	6.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	1	1	1	0	0	1	3	0	1	1	1	2	1	0	0	1	1	0	0					
		0.14%	0.06%	0.07%	0.14%	0.00%	0.00%	0.33%	1.27%	0.00%	0.20%	0.20%	0.10%	0.30%	0.14%	0.00%	0.00%	0.63%	0.25%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	3	1	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0					
		0.09%	0.17%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.41%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	980	167	190	68	14	50	31	22	11	27	40	86	48	71	46	7	9	33	41	19					
		8.99%	9.45%	12.76%	9.37%	7.49%	7.45%	10.23%	9.32%	6.43%	5.44%	8.03%	8.42%	7.13%	9.61%	11.65%	6.48%	5.63%	8.29%	7.71%	5.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	721	151	136	84	9	46	26	9	4	32	21	71	20	25	18	3	6	20	25	15					
		6.62%	8.55%	9.13%	11.57%	4.81%	6.86%	8.58%	3.81%	2.34%	6.45%	4.22%	6.95%	2.97%	3.38%	4.56%	2.78%	3.75%	5.03%	4.70%	4.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	17	3	1	1	3	2	0	2	2	3	8	8	1	0	3	2	3	4	2					
		0.60%	0.96%	0.20%	0.14%	0.53%	0.45%	0.66%	0.00%	1.17%	0.40%	0.60%	0.78%	1.19%	0.14%	0.00%	2.78%	1.25%	0.75%	0.75%	0.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7260	1083	849	452	143	471	178	162	117	372	349	711	526	519	278	69	98	282	376	225					
		66.62%	61.29%	57.02%	62.26%	76.47%	70.19%	58.75%	68.64%	68.42%	75.00%	70.08%	69.64%	78.16%	70.23%	70.38%	63.89%	61.25%	70.85%	70.68%	68.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	10	8	2	0	4	0	2	0	0	5	3	6	0	0	0	0	1	1	3					
		0.41%	0.57%	0.54%	0.28%	0.00%	0.60%	0.00%	0.85%	0.00%	0.00%	1.00%	0.29%	0.89%	0.00%	0.00%	0.00%	0.00%	0.25%	0.19%	0.92%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
