Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Суровикинская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931	УИК №3932	УИК №3933	УИК №3934									
1	Число избирателей, включенных в список избирателей	27595	2012	1839	1761	1877	1998	1906	2121	2000	605	267	626	107	110	601	573	370	106	827	183	414	531	548	102	150	1568	521	848	158	345	976	608	512	329	96									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23397	1500	1500	1500	1500	1500	1500	1600	1500	550	220	600	111	114	600	550	350	116	800	180	400	520	500	102	145	1300	500	750	171	320	900	600	500	300	98									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13423	1007	882	891	990	985	953	1068	1048	250	142	285	49	68	214	286	203	77	424	89	199	286	271	55	91	729	238	359	38	183	429	206	224	145	59									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2563	78	101	127	99	101	135	219	100	94	18	75	8	0	134	147	36	9	98	20	82	63	60	14	2	134	55	100	76	35	90	114	75	51	13									
6	Число погашенных избирательных бюллетеней	7411	415	517	482	411	414	412	313	352	206	60	240	54	46	252	117	111	30	278	71	119	171	169	33	52	437	207	291	57	102	381	280	201	104	26									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2562	78	100	127	99	101	135	219	100	94	18	75	8	0	134	147	36	9	98	20	82	63	60	14	2	134	55	100	76	35	90	114	75	51	13									
8	Число бюллетеней в стационарных ящиках для голосования	13422	1007	882	891	990	985	953	1068	1048	250	142	285	49	68	214	286	203	77	424	89	199	286	271	55	91	729	238	359	38	183	428	206	224	145	59									
9	Число недействительных избирательных бюллетеней	130	17	12	10	9	3	9	8	10	4	2	3	0	1	2	0	2	0	5	0	0	1	2	0	4	13	1	4	0	1	5	1	0	1	0									
