Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Суровикинская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №3901	УИК №3902	УИК №3903	УИК №3904	УИК №3905	УИК №3906	УИК №3907	УИК №3908	УИК №3909	УИК №3910	УИК №3911	УИК №3912	УИК №3913	УИК №3914	УИК №3915	УИК №3916	УИК №3917	УИК №3918	УИК №3919	УИК №3920	УИК №3921	УИК №3922	УИК №3923	УИК №3924	УИК №3925	УИК №3926	УИК №3927	УИК №3928	УИК №3929	УИК №3930	УИК №3931									
1	"Число избирателей, включенных в список избирателей"	25125	1866	1805	1663	1733	1844	1794	1821	1904	547	231	669	81	493	473	321	75	788	160	364	492	623	153	1586	264	726	140	323	780	548	440	418									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23509	1700	1700	1600	1600	1700	1700	1700	1700	500	200	650	80	450	475	300	74	750	150	350	450	600	140	1500	250	700	140	300	750	500	400	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13110	967	952	916	981	930	959	980	1077	248	96	317	40	197	394	187	32	416	91	169	293	281	96	765	145	339	41	170	447	234	208	142									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2221	100	112	114	78	104	120	209	86	71	15	81	0	87	43	26	31	86	18	44	50	110	6	106	32	88	52	17	116	89	45	85									
6	Число погашенных избирательных бюллетеней	8178	633	636	570	541	666	621	511	537	181	89	252	40	166	38	87	11	248	41	137	107	209	38	629	73	273	47	113	187	177	147	173									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2221	100	112	114	78	104	120	209	86	71	15	81	0	87	43	26	31	86	18	44	50	110	6	106	32	88	52	17	116	89	45	85									
8	Число бюллетеней в стационарных ящиках для голосования	13109	967	952	916	981	930	959	980	1077	248	96	317	40	197	394	187	32	416	91	169	293	281	96	765	145	339	41	169	447	234	208	142									
9	Число недействительных избирательных бюллетеней	136	13	11	8	10	15	7	10	10	2	2	2	1	2	0	1	0	3	0	1	4	2	1	6	1	7	1	4	5	4	2	1									
10	Число действительных избирательных бюллетеней	15194	1054	1053	1022	1049	1019	1072	1179	1153	317	109	396	39	282	437	212	63	499	109	212	339	389	101	865	176	420	92	182	558	319	251	226									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	131	7	12	10	9	10	7	12	11	2	0	2	0	6	2	1	0	4	0	1	0	8	1	10	2	8	1	2	1	0	1	1									
		0.85%	0.66%	1.13%	0.97%	0.85%	0.97%	0.65%	1.01%	0.95%	0.63%	0.00%	0.50%	0.00%	2.11%	0.46%	0.47%	0.00%	0.80%	0.00%	0.47%	0.00%	2.05%	0.98%	1.15%	1.13%	1.87%	1.08%	1.08%	0.18%	0.00%	0.40%	0.44%									
14	Грудинин Павел Николаевич	2074	214	160	146	173	135	135	158	201	13	8	49	2	57	46	39	10	72	10	24	24	51	9	114	23	57	8	18	40	38	22	18									
		13.53%	20.06%	15.04%	14.17%	16.34%	13.06%	12.51%	13.29%	17.28%	4.08%	7.21%	12.31%	5.00%	20.07%	10.53%	18.31%	15.87%	14.34%	9.17%	11.27%	6.99%	13.04%	8.82%	13.09%	12.99%	13.35%	8.60%	9.68%	7.10%	11.76%	8.70%	7.93%									
15	Жириновский Владимир Вольфович	1375	100	83	96	75	119	94	107	94	34	9	32	6	21	10	22	1	40	13	26	24	36	7	90	20	45	15	23	57	29	20	27									
