Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Плесецкая																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
1	"Число избирателей, включенных в списки избирателей"	39423	501	1525	2121	841	247	929	356	2139	1898	1393	1817	2058	2119	1425	1398	1224	436	212	212	1429	2029	365	2263	2387	556	622	2157	488	303	596	447	317	466	575	540	443	589					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	38500	500	1400	2000	800	250	900	350	2000	1900	1400	1700	2000	2000	1300	1300	1300	450	200	200	1500	2000	300	2000	2400	500	700	2300	500	300	600	450	300	450	600	600	450	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	138	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20741	225	700	991	417	92	542	266	982	1064	655	855	1293	1115	764	766	665	308	132	102	812	908	170	1243	1222	340	261	1084	336	154	332	269	185	276	323	366	152	374					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2801	52	62	101	60	84	74	48	73	67	146	64	37	76	33	137	76	19	13	26	164	133	59	45	68	77	27	244	48	64	133	59	54	57	63	150	78	30					
6	Число погашенных избирательных бюллетеней	14634	223	638	908	323	74	284	36	945	769	599	781	670	809	503	397	559	123	55	72	524	959	71	712	1110	83	226	834	116	82	135	122	61	117	214	84	220	196					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3125	52	62	101	60	84	74	48	73	67	146	64	37	76	33	137	76	19	13	26	164	133	59	45	68	77	213	382	48	64	133	59	54	57	63	150	78	30					
8	Число бюллетеней в стационарных ящиках для голосования	20738	225	700	991	417	92	540	266	982	1064	655	855	1292	1115	764	766	665	308	132	102	812	908	170	1243	1222	340	261	1084	336	154	332	269	185	276	323	366	152	374					
9	Число недействительных избирательных бюллетеней	148	2	6	6	8	1	8	3	2	11	0	11	12	7	7	1	2	0	0	0	7	10	2	8	10	1	2	4	0	1	1	3	2	4	2	3	0	1					
10	Число действительных избирательных бюллетеней	23715	275	756	1086	469	175	606	311	1053	1120	801	908	1317	1184	790	902	739	327	145	128	969	1031	227	1280	1280	416	472	1462	384	217	464	325	237	329	384	513	230	403					
11	Число полученных открепительных  удостоверений	485	10	15	15	15	15	25	5	15	25	10	10	10	10	10	10	10	5	25	25	10	20	5	15	15	10	20	20	20	10	20	10	5	15	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	292	5	14	12	3	8	18	3	12	7	2	4	9	3	7	1	6	3	10	18	7	14	2	4	1	5	20	20	20	0	18	7	5	11	3	1	5	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	203	6	20	19	10	1	5	0	4	12	1	1	14	12	13	8	0	3	2	1	2	5	5	5	7	6	2	7	4	1	3	7	1	3	3	4	3	3					
14	Число неиспользованных открепительных удостоверений	193	5	1	3	12	7	7	2	3	18	8	6	1	7	3	9	4	2	15	7	3	6	3	11	14	5	0	0	0	10	2	3	0	4	2	4	0	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	262	6	2	15	9	1	5	4	7	16	16	15	21	19	6	12	7	4	2	0	10	5	3	15	10	5	3	16	5	1	7	2	2	4	4	3	0	0					
		1.10%	2.17%	0.26%	1.37%	1.89%	0.57%	0.81%	1.27%	0.66%	1.41%	1.99%	1.63%	1.58%	1.60%	0.75%	1.33%	0.94%	1.22%	1.38%	0.00%	1.02%	0.48%	1.31%	1.16%	0.78%	1.20%	0.63%	1.09%	1.30%	0.46%	1.51%	0.61%	0.84%	1.20%	1.04%	0.58%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2066	27	57	101	48	19	62	22	100	127	93	106	107	122	75	73	64	28	9	4	57	76	22	130	112	30	28	136	23	17	26	16	23	24	23	34	14	31					
		8.66%	9.75%	7.48%	9.25%	10.06%	10.80%	10.10%	7.01%	9.48%	11.23%	11.61%	11.53%	8.05%	10.24%	9.41%	8.08%	8.64%	8.56%	6.21%	3.13%	5.84%	7.30%	9.61%	10.09%	8.68%	7.19%	5.91%	9.28%	5.99%	7.80%	5.59%	4.88%	9.62%	7.21%	5.96%	6.59%	6.09%	7.67%					
20	Зюганов Геннадий Андреевич	4228	41	134	187	70	32	114	64	202	280	179	162	242	200	124	156	124	44	25	20	190	182	27	231	233	76	84	247	58	54	53	63	21	67	86	41	33	82					
		17.72%	14.80%	17.59%	17.12%	14.68%	18.18%	18.57%	20.38%	19.15%	24.76%	22.35%	17.63%	18.21%	16.79%	15.56%	17.28%	16.73%	13.46%	17.24%	15.63%	19.47%	17.48%	11.79%	17.93%	18.06%	18.23%	17.72%	16.85%	15.10%	24.77%	11.40%	19.21%	8.79%	20.12%	22.28%	7.95%	14.35%	20.30%					
21	Медведев Дмитрий Анатольевич	17159	201	563	783	342	123	425	221	744	697	513	625	947	843	585	661	544	251	109	104	712	768	175	904	925	305	357	1063	298	145	378	244	191	234	271	435	183	290					
		71.91%	72.56%	73.88%	71.70%	71.70%	69.89%	69.22%	70.38%	70.52%	61.63%	64.04%	68.01%	71.26%	70.78%	73.40%	73.20%	73.41%	76.76%	75.17%	81.25%	72.95%	73.78%	76.42%	70.19%	71.71%	73.14%	75.32%	72.51%	77.60%	66.51%	81.29%	74.39%	79.92%	70.27%	70.21%	84.30%	79.57%	71.78%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
