Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Гдовская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
1	"Число избирателей, внесенных в список"	13008	1324	1083	1654	400	578	154	39	66	200	1422	206	175	236	563	1155	308	314	341	357	416	227	88	452	230	657	257	106					
2	Число полученных избирательных бюллетеней	12255	1270	1070	1600	380	560	147	38	64	200	1090	197	168	220	550	1140	300	310	320	340	390	220	80	440	220	620	230	91					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	6104	725	484	862	162	199	92	9	10	59	943	128	85	96	252	374	36	152	165	107	186	86	41	235	117	360	91	48					
5	"Число избирательных бюллетеней, выданных вне помещения"	2271	46	42	42	95	159	28	25	37	76	6	56	40	62	150	299	203	86	82	157	165	74	30	50	52	79	94	36					
6	Число погашенных избирательных бюллетеней	3880	499	544	696	123	202	27	4	17	65	141	13	43	62	148	467	61	72	73	76	39	60	9	155	51	181	45	7					
7	Число избирательных бюллетеней в переносных ящиках	2271	46	42	42	95	159	28	25	37	76	6	56	40	62	150	299	203	86	82	157	165	74	30	50	52	79	94	36					
8	Число бюллетеней в стационарных ящиках для голосования	6101	724	482	862	162	199	92	9	10	59	943	128	85	96	252	374	36	152	165	107	186	86	41	235	117	360	91	48					
9	Число недействительных избирательных бюллетеней	63	1	5	9	1	5	1	0	0	0	9	0	0	0	3	4	0	3	4	2	1	2	0	7	3	2	0	1					
10	Число действительных избирательных бюллетеней	8309	769	519	895	256	353	119	34	47	135	940	184	125	158	399	669	239	235	243	262	350	158	71	278	166	437	185	83					
11	Число полученных открепительных  удостоверений	290	20	15	15	10	10	10	5	5	5	50	5	5	5	10	10	10	10	10	10	10	5	5	10	5	20	10	5					
12	Число выданных открепительных удостоверений	80	7	2	8	0	2	10	0	0	0	20	1	1	1	3	4	3	1	4	1	0	1	0	3	1	6	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	111	15	5	5	5	7	2	5	0	1	3	1	4	2	6	8	0	4	9	3	2	5	3	1	7	6	1	1					
14	Число неиспользованных открепительных удостоверений	210	13	13	7	10	8	0	5	5	5	30	4	4	4	7	6	7	9	6	9	10	4	5	7	4	14	10	4					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
