Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Бикинская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460									
1	"Число избирателей, включенных в список избирателей"	17813	1068	1265	655	639	2551	802	907	987	682	1173	1189	1107	611	199	550	55	333	393	115	1325	748	459									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17535	1090	1220	610	460	2580	600	900	980	670	1160	1160	1100	600	190	550	65	370	410	110	1500	760	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10244	447	778	282	321	2133	548	423	435	355	654	734	594	329	105	291	37	188	230	71	706	365	218									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	609	49	17	13	76	89	6	17	39	17	36	23	22	12	12	28	6	7	18	5	48	53	16									
6	Число погашенных избирательных бюллетеней	6682	594	425	315	63	358	46	460	506	298	470	403	484	259	73	231	22	175	162	34	746	342	216									
7	Число избирательных бюллетеней в переносных ящиках для голосования	609	49	17	13	76	89	6	17	39	17	36	23	22	12	12	28	6	7	18	5	48	53	16									
8	Число бюллетеней в стационарных ящиках для голосования	10244	447	778	282	321	2133	548	423	435	355	654	734	594	329	105	291	37	188	230	71	706	365	218									
9	Число недействительных избирательных бюллетеней	205	13	19	7	8	31	8	6	6	13	20	23	11	5	1	3	3	4	2	1	11	6	4									
10	Число действительных избирательных бюллетеней	10648	483	776	288	389	2191	546	434	468	359	670	734	605	336	116	316	40	191	246	75	743	412	230									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	66	1	2	1	1	7	3	4	3	2	4	9	6	1	1	4	1	3	1	0	5	4	3									
		0.61%	0.20%	0.25%	0.34%	0.25%	0.32%	0.54%	0.91%	0.63%	0.54%	0.58%	1.19%	0.97%	0.29%	0.85%	1.25%	2.33%	1.54%	0.40%	0.00%	0.66%	0.96%	1.28%									
14	Грудинин Павел Николаевич	1643	81	132	33	75	223	95	91	77	67	117	133	105	42	11	87	6	18	19	5	114	65	47									
		15.14%	16.33%	16.60%	11.19%	18.89%	10.04%	17.15%	20.68%	16.24%	18.01%	16.96%	17.57%	17.05%	12.32%	9.40%	27.27%	13.95%	9.23%	7.66%	6.58%	15.12%	15.55%	20.09%									
15	Жириновский Владимир Вольфович	1200	83	84	32	39	258	53	49	65	39	63	60	72	40	5	40	7	31	35	8	72	37	28									
		11.06%	16.73%	10.57%	10.85%	9.82%	11.61%	9.57%	11.14%	13.71%	10.48%	9.13%	7.93%	11.69%	11.73%	4.27%	12.54%	16.28%	15.90%	14.11%	10.53%	9.55%	8.85%	11.97%									
16	Путин Владимир Владимирович	7389	308	531	215	262	1589	384	282	303	235	468	501	405	241	99	177	26	136	185	61	540	294	147									
		68.08%	62.10%	66.79%	72.88%	65.99%	71.51%	69.31%	64.09%	63.92%	63.17%	67.83%	66.18%	65.75%	70.67%	84.62%	55.49%	60.47%	69.74%	74.60%	80.26%	71.62%	70.33%	62.82%									
17	Собчак Ксения Анатольевна	147	6	10	4	5	70	5	1	8	4	4	7	5	4	0	2	0	2	3	0	2	3	2									
		1.35%	1.21%	1.26%	1.36%	1.26%	3.15%	0.90%	0.23%	1.69%	1.08%	0.58%	0.92%	0.81%	1.17%	0.00%	0.63%	0.00%	1.03%	1.21%	0.00%	0.27%	0.72%	0.85%									
18	Сурайкин Максим Александрович	66	2	7	1	2	6	4	1	3	5	5	10	3	3	0	0	0	1	0	0	8	3	2									
		0.61%	0.40%	0.88%	0.34%	0.50%	0.27%	0.72%	0.23%	0.63%	1.34%	0.72%	1.32%	0.49%	0.88%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	1.06%	0.72%	0.85%									
19	Титов Борис Юрьевич	69	1	7	1	2	20	2	2	3	3	2	8	5	3	0	2	0	0	2	0	1	5	0									
		0.64%	0.20%	0.88%	0.34%	0.50%	0.90%	0.36%	0.45%	0.63%	0.81%	0.29%	1.06%	0.81%	0.88%	0.00%	0.63%	0.00%	0.00%	0.81%	0.00%	0.13%	1.20%	0.00%									
20	Явлинский Григорий Алексеевич	68	1	3	1	3	18	0	4	6	4	7	6	4	2	0	4	0	0	1	1	1	1	1									
		0.63%	0.20%	0.38%	0.34%	0.76%	0.81%	0.00%	0.91%	1.27%	1.08%	1.01%	0.79%	0.65%	0.59%	0.00%	1.25%	0.00%	0.00%	0.40%	1.32%	0.13%	0.24%	0.43%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
