Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																						
Дата голосования: 04.12.2011																						
																						
Наименование Избирательной комиссии:    Сорочинская городская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839					
1	"Число избирателей, внесенных в список избирателей"	23507	1679	1655	1602	1439	1499	1442	1677	1660	1485	1447	1592	1458	1605	1576	1691					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23860	1700	1685	1615	1460	1525	1470	1705	1675	1495	1470	1635	1485	1610	1600	1730					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10990	884	785	701	644	669	641	715	721	667	627	749	705	745	836	901					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	608	14	35	24	47	54	68	78	55	54	41	52	28	35	14	9					
6	Число погашенных избирательных бюллетеней	12262	802	865	890	769	802	761	912	899	774	802	834	752	830	750	820					
7	Число избирательных бюллетеней в переносных ящиках для голосования	608	14	35	24	47	54	68	78	55	54	41	52	28	35	14	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10990	884	785	701	644	669	641	715	721	667	627	749	705	745	836	901					
9	Число недействительных избирательных бюллетеней	137	8	5	7	6	11	7	15	6	13	7	7	8	13	15	9					
10	Число действительных избирательных бюллетеней	11461	890	815	718	685	712	702	778	770	708	661	794	725	767	835	901					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	145	9	9	9	9	9	9	9	9	9	11	9	9	11	9	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	81	7	6	0	5	5	6	0	2	3	11	2	6	10	6	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	37	2	0	1	0	1	5	0	2	3	4	2	1	5	9	2					
14	Число погашенных неиспользованных открепительных удостоверений	64	2	3	9	4	4	3	9	7	6	0	7	3	1	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1759	132	143	127	93	123	111	92	91	122	110	126	99	117	138	135					
		15.17%	14.70%	17.44%	17.52%	13.46%	17.01%	15.66%	11.60%	11.73%	16.92%	16.47%	15.73%	13.51%	15.00%	16.24%	14.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2167	146	136	114	126	139	150	124	169	136	123	182	143	151	157	171					
		18.68%	16.26%	16.59%	15.72%	18.23%	19.23%	21.16%	15.64%	21.78%	18.86%	18.41%	22.72%	19.51%	19.36%	18.47%	18.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	112	13	6	8	8	2	8	9	2	7	2	5	14	9	10	9					
		0.97%	1.45%	0.73%	1.10%	1.16%	0.28%	1.13%	1.13%	0.26%	0.97%	0.30%	0.62%	1.91%	1.15%	1.18%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3221	273	214	212	193	156	165	253	217	185	225	204	225	201	228	270					
		27.77%	30.40%	26.10%	29.24%	27.93%	21.58%	23.27%	31.90%	27.96%	25.66%	33.68%	25.47%	30.70%	25.77%	26.82%	29.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	221	18	7	12	8	7	11	13	10	7	7	15	23	28	24	31					
		1.91%	2.00%	0.85%	1.66%	1.16%	0.97%	1.55%	1.64%	1.29%	0.97%	1.05%	1.87%	3.14%	3.59%	2.82%	3.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3940	305	307	244	254	283	256	283	281	250	190	260	215	256	275	281					
		33.97%	33.96%	37.44%	33.66%	36.76%	39.14%	36.11%	35.69%	36.21%	34.67%	28.44%	32.46%	29.33%	32.82%	32.35%	30.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	41	3	2	1	3	2	1	4	0	1	4	2	6	5	3	4					
		0.35%	0.33%	0.24%	0.14%	0.43%	0.28%	0.14%	0.50%	0.00%	0.14%	0.60%	0.25%	0.82%	0.64%	0.35%	0.44%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
