Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Ванинская																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	39																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №817	УИК №818	УИК №819	УИК №820	УИК №827	УИК №828	УИК №829	УИК №830	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №838	УИК №839									
1	Число избирателей, включенных в список избирателей	29920	2089	1523	623	912	1789	1018	1279	2122	872	2126	1610	2518	866	807	325	556	2663	733	917	602	636	1422	1571	98	19	22	22	15	15	18	18	12	17	19	18	18	12	18									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29051	1900	1450	600	900	1650	1000	1250	2150	900	2050	1600	2400	850	800	300	550	2600	750	850	600	650	1400	1500	99	19	22	22	17	16	18	18	13	18	19	19	19	13	19									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	79	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16315	1118	749	314	520	909	568	727	1250	507	1189	899	1201	387	424	256	310	1728	374	485	312	349	723	679	98	19	22	22	13	15	18	17	12	17	19	18	17	12	18									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	951	25	54	14	38	167	41	21	33	4	32	30	74	27	10	2	53	55	43	53	49	37	61	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	11706	757	647	272	342	574	391	502	867	389	776	671	1125	436	366	42	187	817	333	312	239	256	598	793	1	0	0	0	4	1	0	1	1	1	0	1	2	1	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1030	25	54	14	38	167	41	21	33	4	85	30	74	27	10	2	53	55	43	53	49	45	79	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	16301	1118	749	314	510	908	568	726	1250	507	1189	899	1201	387	424	256	310	1726	374	485	312	349	723	679	98	19	22	22	13	15	18	17	12	17	19	18	17	12	18									
9	Число недействительных избирательных бюллетеней	314	17	11	10	0	18	15	18	21	15	19	8	31	8	14	2	2	31	7	9	4	14	14	12	0	0	2	2	0	5	0	0	1	2	1	0	0	0	1									
10	Число действительных избирательных бюллетеней	17017	1126	792	318	548	1057	594	729	1262	496	1255	921	1244	406	420	256	361	1750	410	529	357	380	788	695	98	19	20	20	13	10	18	17	11	15	18	18	17	12	17									
11	Число полученных открепительных  удостоверений	545	30	30	15	15	30	30	30	30	15	30	30	30	15	15	10	20	50	25	15	15	25	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	293	16	11	2	6	17	7	12	19	14	20	16	7	2	10	2	7	44	19	13	14	20	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	388	26	32	1	3	12	6	10	13	4	39	24	16	6	5	3	7	10	5	81	5	1	24	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	252	14	19	13	9	13	23	18	11	1	10	14	23	13	5	8	13	6	6	2	1	5	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	17	0	0	0	3	0	0	1	2	0	1	4	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	2043	130	93	38	77	107	63	81	121	53	143	95	160	54	40	38	49	237	57	73	39	60	80	104	0	4	0	8	5	1	1	6	2	3	2	2	4	10	3									
		11.79%	11.37%	11.58%	11.59%	14.05%	9.95%	10.34%	10.84%	9.43%	10.37%	11.22%	10.23%	12.55%	13.04%	9.22%	14.73%	13.50%	13.31%	13.67%	13.57%	10.80%	15.23%	9.98%	14.71%	0.00%	21.05%	0.00%	36.36%	38.46%	6.67%	5.56%	35.29%	16.67%	17.65%	10.53%	11.11%	23.53%	83.33%	16.67%									
20	Зюганов Геннадий Андреевич	3087	243	144	77	85	239	137	154	294	105	291	194	211	65	73	13	42	240	66	59	43	56	102	89	21	1	3	1	3	1	7	4	7	1	8	0	4	1	3									
		17.81%	21.26%	17.93%	23.48%	15.51%	22.23%	22.50%	20.62%	22.92%	20.55%	22.84%	20.88%	16.55%	15.70%	16.82%	5.04%	11.57%	13.48%	15.83%	10.97%	11.91%	14.21%	12.72%	12.59%	21.43%	5.26%	13.64%	4.55%	23.08%	6.67%	38.89%	23.53%	58.33%	5.88%	42.11%	0.00%	23.53%	8.33%	16.67%									
21	Миронов Сергей Михайлович	848	66	38	13	44	63	25	40	90	27	57	53	59	14	18	8	11	64	22	26	12	14	30	33	7	0	2	0	1	1	1	1	1	0	1	1	4	0	1									
		4.89%	5.77%	4.73%	3.96%	8.03%	5.86%	4.11%	5.35%	7.01%	5.28%	4.47%	5.71%	4.63%	3.38%	4.15%	3.10%	3.03%	3.59%	5.28%	4.83%	3.32%	3.55%	3.74%	4.67%	7.14%	0.00%	9.09%	0.00%	7.69%	6.67%	5.56%	5.88%	8.33%	0.00%	5.26%	5.56%	23.53%	0.00%	5.56%									
22	Прохоров Михаил Дмитриевич	1604	119	71	21	48	114	63	80	141	74	129	105	144	30	32	10	32	119	30	37	27	40	60	44	4	0	4	0	1	5	2	3	1	4	4	1	0	0	5									
		9.26%	10.41%	8.84%	6.40%	8.76%	10.60%	10.34%	10.71%	10.99%	14.48%	10.13%	11.30%	11.29%	7.25%	7.37%	3.88%	8.82%	6.68%	7.19%	6.88%	7.48%	10.15%	7.48%	6.22%	4.08%	0.00%	18.18%	0.00%	7.69%	33.33%	11.11%	17.65%	8.33%	23.53%	21.05%	5.56%	0.00%	0.00%	27.78%									
23	Путин Владимир Владимирович	9435	568	446	169	294	534	306	374	616	237	635	474	670	243	257	187	227	1090	235	334	236	210	516	425	66	14	11	11	3	2	7	3	0	7	3	14	5	1	5									
		54.44%	49.69%	55.54%	51.52%	53.65%	49.67%	50.25%	50.07%	48.01%	46.38%	49.84%	51.02%	52.55%	58.70%	59.22%	72.48%	62.53%	61.20%	56.35%	62.08%	65.37%	53.30%	64.34%	60.11%	67.35%	73.68%	50.00%	50.00%	23.08%	13.33%	38.89%	17.65%	0.00%	41.18%	15.79%	77.78%	29.41%	8.33%	27.78%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
