Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Нижневартовская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230					
1	"Число избирателей, внесенных в списки"	19394	355	907	561	1088	303	491	471	336	335	155	2023	1789	1709	373	1534	1480	1967	1558	1562	226	171					
2	"Число бюллетеней, полученных участковыми комиссиями"	18230	370	890	520	1000	310	480	480	340	330	170	1900	1600	1600	360	1400	1400	1800	1450	1450	220	160					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	627	32	168	56	0	5	0	0	0	9	64	100	84	70	39	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10292	217	498	400	616	218	337	365	235	216	77	967	836	864	243	779	752	922	756	735	168	91					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	161	4	4	8	5	10	0	24	5	6	0	12	9	20	6	28	5	4	8	0	3	0					
6	Число погашенных бюллетеней	7150	117	220	56	379	77	143	91	100	99	29	821	671	646	72	593	643	874	686	715	49	69					
7	Число бюллетеней в переносных ящиках для голосования	784	36	168	64	5	15	0	24	5	15	64	112	93	90	45	28	5	4	8	0	3	0					
8	Число бюллетеней в стационарных ящиках для голосования	10288	217	502	400	616	218	332	365	235	216	77	966	836	864	242	779	752	921	756	735	168	91					
9	Число недействительных бюллетеней	123	7	3	6	6	8	1	0	3	5	0	17	7	0	8	7	13	10	12	4	5	1					
10	Число действительных бюллетеней	10949	246	667	458	615	225	331	389	237	226	141	1061	922	954	279	800	744	915	752	731	166	90					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	335	20	18	9	20	11	9	15	6	7	10	30	25	25	7	25	20	12	26	24	12	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	129	17	6	5	10	7	6	14	1	4	10	4	10	8	1	6	2	2	6	3	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	161	0	2	100	18	2	4	3	2	3	0	2	3	4	5	3	0	3	1	4	2	0					
14	Число погашенных открепительных удостоверений	206	3	12	4	10	4	3	1	5	3	0	26	15	17	6	19	18	10	20	21	5	4					
15	Число открепительных удостоверений выданных ТИК	15	0	3	1	0	0	1	6	1	0	0	1	1	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	231	11	17	13	15	1	11	10	6	15	1	22	20	15	12	12	14	12	5	10	6	3					
		2.08%	4.34%	2.53%	2.80%	2.41%	0.42%	3.31%	2.57%	2.5%	6.49%	0.70%	2.04%	2.15%	1.57%	4.18%	1.48%	1.84%	1.29%	0.65%	1.36%	3.50%	3.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	347	5	11	13	11	2	10	5	6	3	2	40	34	25	11	27	26	39	23	47	5	2					
		3.13%	1.97%	1.64%	2.80%	1.77%	0.85%	3.01%	1.28%	2.5%	1.29%	1.41%	3.71%	3.65%	2.62%	3.83%	3.34%	3.43%	4.21%	3.01%	6.39%	2.92%	2.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	325	12	13	15	18	4	15	17	12	6	9	29	27	21	15	30	22	28	18	11	3	0					
		2.93%	4.74%	1.94%	3.23%	2.89%	1.71%	4.51%	4.37%	5.0%	2.59%	6.38%	2.69%	2.90%	2.20%	5.22%	3.71%	2.90%	3.02%	2.35%	1.49%	1.75%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	356	5	6	15	3	3	10	7	4	6	2	40	33	23	7	29	49	30	32	45	2	5					
		3.21%	1.97%	0.89%	3.23%	0.48%	1.28%	3.01%	1.79%	1.66%	2.59%	1.41%	3.71%	3.55%	2.41%	2.43%	3.59%	6.47%	3.24%	4.18%	6.12%	1.16%	5.49%					
22	"5. ""За Русь Святую"""	94	7	1	2	5	2	3	5	2	3	1	5	3	5	3	14	8	8	8	6	0	3					
		0.84%	2.76%	0.14%	0.43%	0.80%	0.85%	0.90%	1.28%	0.83%	1.29%	0.70%	0.46%	0.32%	0.52%	1.04%	1.73%	1.05%	0.86%	1.04%	0.81%	0.0%	3.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	1	3	5	1	0	2	2	0	2	3	2	2	4	1	2	4	3	3	3	0	0					
		0.38%	0.39%	0.44%	1.07%	0.16%	0.0%	0.60%	0.51%	0.0%	0.86%	2.12%	0.18%	0.21%	0.41%	0.34%	0.24%	0.52%	0.32%	0.39%	0.40%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	0	1	3	0	0	3	2	1	2	1	7	8	11	1	10	9	7	8	5	1	0					
		0.72%	0.0%	0.14%	0.64%	0.0%	0.0%	0.90%	0.51%	0.41%	0.86%	0.70%	0.64%	0.86%	1.15%	0.34%	1.23%	1.18%	0.75%	1.04%	0.68%	0.58%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	2	1					
		0.08%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.10%	0.0%	0.34%	0.0%	0.13%	0.0%	0.0%	0.0%	1.16%	1.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	1	1	2	0	0	0	0	0	0	0	2	1	3	0	5	4	2	2	4	0	1					
		0.25%	0.39%	0.14%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.10%	0.31%	0.0%	0.61%	0.52%	0.21%	0.26%	0.54%	0.0%	1.09%					
27	"10. ""Аграрная партия России"""	179	8	10	7	6	2	5	6	0	2	3	17	13	29	5	14	10	12	10	14	4	2					
		1.61%	3.16%	1.49%	1.50%	0.96%	0.85%	1.50%	1.54%	0.0%	0.86%	2.12%	1.57%	1.39%	3.03%	1.74%	1.73%	1.32%	1.29%	1.30%	1.90%	2.33%	2.19%					
28	"11. ""Истинные патриоты России"""	24	0	1	0	6	0	1	0	1	1	0	4	4	2	0	0	1	2	0	1	0	0					
