Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Черняховская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
1	"Число избирателей, внесенных в списки"	46628	2220	1910	1810	1750	1902	1692	1943	2087	2376	1087	1835	1827	2101	2539	2905	1762	2282	1816	102	77	25	443	591	723	427	605	437	293	808	482	353	725	549	845	255	609	311	885	727	512					
2	"Число бюллетеней, полученных участковыми комиссиями"	43030	2100	1700	1600	1400	1750	1550	1850	2000	2100	950	1700	1500	1900	2400	2500	1600	2100	1650	100	100	80	440	560	700	400	600	450	300	750	500	350	700	550	850	250	600	300	900	700	500					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	20223	895	794	854	978	865	733	765	1038	1047	530	788	870	693	1085	1211	779	1087	808	40	46	25	350	240	225	150	215	208	101	310	233	156	343	209	315	119	236	147	323	249	163					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	609	24	20	12	5	22	19	12	27	31	11	20	24	10	15	24	23	18	7	0	13	0	5	6	23	16	58	2	0	8	23	0	32	3	8	0	37	1	22	11	17					
6	Число погашенных бюллетеней	22198	1181	886	734	417	863	798	1073	935	1022	409	892	606	1197	1300	1265	798	995	835	60	41	55	85	314	452	234	327	240	199	432	244	194	325	338	527	131	327	152	555	440	320					
7	Число бюллетеней в переносных ящиках для голосования	609	24	20	12	5	22	19	12	27	31	11	20	24	10	15	24	23	18	7	0	13	0	5	6	23	16	58	2	0	8	23	0	32	3	8	0	37	1	22	11	17					
8	Число бюллетеней в стационарных ящиках для голосования	20215	895	794	854	978	863	733	765	1038	1047	530	788	870	692	1085	1211	779	1083	808	40	45	25	350	240	225	150	215	208	101	310	233	156	343	209	315	119	236	147	323	249	163					
9	Число недействительных бюллетеней	278	12	6	12	9	4	8	7	10	14	5	12	9	8	11	17	8	9	1	0	1	1	28	8	2	7	0	9	1	0	9	6	4	6	4	3	4	1	11	9	2					
10	Число действительных бюллетеней	20546	907	808	854	974	881	744	770	1055	1064	536	796	885	694	1089	1218	794	1092	814	40	57	24	327	238	246	159	273	201	100	318	247	150	371	206	319	116	269	147	334	251	178					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	210	10	5	5	5	10	5	5	5	5	5	5	5	5	10	10	5	10	5	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	69	5	1	1	2	9	1	5	5	3	0	1	0	2	3	10	3	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	5	0	0	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	55	5	4	2	1	6	4	1	1	3	3	0	0	0	1	0	4	4	2	2	0	1	1	0	0	0	0	0	1	0	3	2	0	0	1	1	1	1	0	0	0					
14	Число погашенных открепительных удостоверений	141	5	4	4	3	1	4	0	0	2	5	4	5	3	7	0	2	4	5	0	0	0	5	5	3	5	5	5	5	5	5	5	3	5	0	5	5	5	2	5	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	320	16	7	9	16	8	5	10	12	14	8	8	9	11	5	13	10	13	8	1	0	0	14	6	9	7	4	14	5	7	11	5	6	9	7	2	12	0	4	13	2					
		1.53%	1.74%	0.85%	1.03%	1.62%	0.90%	0.66%	1.28%	1.12%	1.29%	1.47%	0.99%	1.00%	1.56%	0.45%	1.05%	1.24%	1.18%	0.98%	2.5%	0.0%	0.0%	3.94%	2.43%	3.62%	4.21%	1.46%	6.66%	4.95%	2.20%	4.29%	3.20%	1.6%	4.24%	2.16%	1.68%	4.39%	0.0%	1.15%	5.0%	1.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	491	24	12	20	26	26	22	23	45	36	13	21	23	7	35	24	20	31	23	0	2	1	4	0	5	2	12	1	3	3	2	1	1	3	3	1	5	1	2	7	1					
		2.35%	2.61%	1.47%	2.30%	2.64%	2.93%	2.92%	2.96%	4.22%	3.33%	2.40%	2.59%	2.57%	0.99%	3.18%	1.94%	2.49%	2.81%	2.82%	0.0%	3.44%	4.0%	1.12%	0.0%	2.01%	1.20%	4.39%	0.47%	2.97%	0.94%	0.78%	0.64%	0.26%	1.41%	0.92%	0.84%	1.83%	0.67%	0.57%	2.69%	0.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	633	39	40	27	23	40	26	27	41	28	19	38	20	28	28	28	34	29	19	2	3	0	15	12	2	5	6	4	0	5	3	1	2	2	9	2	6	3	11	4	2					
		3.03%	4.24%	4.91%	3.11%	2.33%	4.51%	3.45%	3.47%	3.84%	2.59%	3.51%	4.70%	2.23%	3.98%	2.54%	2.26%	4.23%	2.63%	2.33%	5.0%	5.17%	0.0%	4.22%	4.87%	0.80%	3.01%	2.19%	1.90%	0.0%	1.57%	1.17%	0.64%	0.53%	0.94%	2.78%	1.68%	2.19%	2.02%	3.18%	1.53%	1.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	636	28	34	28	36	25	36	34	34	37	13	28	29	9	35	49	37	37	22	1	2	3	6	5	3	3	3	4	2	11	4	5	3	1	5	4	4	0	5	6	5					
		3.05%	3.04%	4.17%	3.23%	3.66%	2.82%	4.78%	4.37%	3.19%	3.43%	2.40%	3.46%	3.24%	1.28%	3.18%	3.96%	4.61%	3.36%	2.69%	2.5%	3.44%	12.0%	1.69%	2.03%	1.20%	1.80%	1.09%	1.90%	1.98%	3.45%	1.56%	3.20%	0.8%	0.47%	1.54%	3.36%	1.46%	0.0%	1.44%	2.30%	2.77%					
22	"5. ""За Русь Святую"""	75	3	4	3	6	5	1	2	2	3	1	3	3	3	4	3	2	2	3	2	0	0	10	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	2	0	0					
		0.36%	0.32%	0.49%	0.34%	0.61%	0.56%	0.13%	0.25%	0.18%	0.27%	0.18%	0.37%	0.33%	0.42%	0.36%	0.24%	0.24%	0.18%	0.36%	5.0%	0.0%	0.0%	2.81%	0.0%	0.0%	0.60%	0.36%	0.0%	0.0%	0.0%	0.0%	0.64%	0.26%	0.0%	0.30%	0.84%	0.36%	0.67%	0.57%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	0	1	0	0	0	0	1	1	3	0	3	0	1	1	6	0	5	0	0	1	0	3	0	0	3	0	1	1	0	2	1	1	0	0	0	1	0	1	0	0					
		0.17%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.09%	0.27%	0.0%	0.37%	0.0%	0.14%	0.09%	0.48%	0.0%	0.45%	0.0%	0.0%	1.72%	0.0%	0.84%	0.0%	0.0%	1.80%	0.0%	0.47%	0.99%	0.0%	0.78%	0.64%	0.26%	0.0%	0.0%	0.0%	0.36%	0.0%	0.28%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	97	10	3	0	4	0	3	2	3	8	2	2	9	2	6	13	3	4	9	0	1	0	3	0	1	0	0	0	1	0	2	0	0	1	0	0	0	3	1	1	0					
		0.46%	1.08%	0.36%	0.0%	0.40%	0.0%	0.39%	0.25%	0.28%	0.74%	0.36%	0.24%	1.00%	0.28%	0.54%	1.05%	0.37%	0.36%	1.10%	0.0%	1.72%	0.0%	0.84%	0.0%	0.40%	0.0%	0.0%	0.0%	0.99%	0.0%	0.78%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	2.02%	0.28%	0.38%	0.0%					
25	"8. ""Народно-республиканская партия России"""	36	3	2	3	2	2	3	0	1	1	2	0	0	1	2	0	2	0	2	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	2	2	0	0					
