Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Первомайская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929					
1	"Число избирателей, внесенных в списки избирателей"	17078	2433	2284	1827	2529	2780	1446	393	403	529	237	294	336	118	353	54	64	316	120	57	417	88					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16650	2400	2200	1700	2400	2800	1400	400	400	500	200	300	400	100	350	50	60	340	130	50	400	70					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12010	1943	1691	1301	1762	1581	911	285	273	320	161	245	289	55	310	46	52	248	100	24	348	65					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	562	37	28	34	83	109	27	8	34	71	15	0	47	25	0	0	0	6	0	23	15	0					
6	Число погашенных избирательных бюллетеней	4078	420	481	365	555	1110	462	107	93	109	24	55	64	20	40	4	8	86	30	3	37	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	562	37	28	34	83	109	27	8	34	71	15	0	47	25	0	0	0	6	0	23	15	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12010	1943	1691	1301	1762	1581	911	285	273	320	161	245	289	55	310	46	52	248	100	24	348	65					
9	Число недействительных избирательных бюллетеней	54	4	7	0	8	17	6	2	0	1	0	2	0	0	1	0	0	3	1	0	1	1					
10	Число действительных избирательных бюллетеней	12518	1976	1712	1335	1837	1673	932	291	307	390	176	243	336	80	309	46	52	251	99	47	362	64					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	497	37	40	40	40	40	40	20	20	20	20	20	20	12	20	20	20	12	12	12	20	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	70	3	8	3	20	12	7	1	2	2	0	1	1	0	1	0	0	9	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	24	3	2	4	6	3	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	427	34	32	37	20	28	33	19	18	18	20	19	19	12	19	20	20	3	12	12	20	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	161	14	17	12	20	21	19	4	4	8	2	2	8	1	5	0	0	11	1	0	12	0					
		1.28%	0.71%	0.99%	0.90%	1.08%	1.24%	2.03%	1.37%	1.30%	2.05%	1.14%	0.82%	2.38%	1.25%	1.61%	0.00%	0.00%	4.33%	1.00%	0.00%	3.31%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	82	6	44	6	8	11	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0					
		0.65%	0.30%	2.56%	0.45%	0.43%	0.65%	0.21%	0.34%	0.33%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
