Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Городищенская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
1	"Число избирателей, внесенных в список избирателей"	39901	469	660	813	2040	2072	1966	494	374	609	220	192	435	524	249	266	110	277	712	2132	2014	2200	1181	428	1205	160	2018	1830	1013	636	1672	197	1617	279	2123	2378	2210	2126					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40573	464	657	817	2117	2088	1965	489	377	609	212	186	430	514	252	274	114	275	705	2166	2035	2193	1203	435	1215	156	1965	1910	1027	997	1729	205	1583	277	2155	2396	2264	2117					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	32584	378	515	611	1306	1408	1520	391	331	515	142	160	298	349	226	243	84	250	630	1891	1592	1898	822	366	943	108	1457	1004	796	606	1432	170	1450	172	2060	2320	2044	2096					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2153	64	72	120	48	119	199	66	16	46	68	19	132	118	16	9	12	11	15	110	61	60	184	42	54	42	96	72	61	30	56	8	37	56	15	11	3	5					
6	Число погашенных избирательных бюллетеней	5836	22	70	86	763	561	246	32	30	48	2	7	0	47	10	22	18	14	60	165	382	235	197	27	218	6	412	834	170	361	241	27	96	49	80	65	217	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2153	64	72	120	48	119	199	66	16	46	68	19	132	118	16	9	12	11	15	110	61	60	184	42	54	42	96	72	61	30	56	8	37	56	15	11	3	5					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	32540	378	515	611	1306	1408	1511	391	331	515	142	160	298	349	226	243	84	250	630	1891	1592	1898	822	366	940	108	1457	1004	796	606	1432	170	1450	172	2060	2297	2035	2096					
9	Число недействительных избирательных бюллетеней	774	0	1	1	23	14	20	5	3	22	0	1	30	19	10	7	5	0	20	124	12	17	40	3	5	0	20	41	9	13	14	0	1	1	122	27	140	4					
10	Число действительных избирательных бюллетеней	33919	442	586	730	1331	1513	1690	452	344	539	210	178	400	448	232	245	91	261	625	1877	1641	1941	966	405	989	150	1533	1035	848	623	1474	178	1486	227	1953	2281	1898	2097					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	555	5	5	5	20	30	20	5	5	5	5	5	5	10	5	5	5	5	5	45	35	40	20	10	10	5	35	40	20	20	20	5	25	5	10	20	25	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	433	2	0	0	19	25	18	3	3	1	1	0	0	7	1	1	1	0	5	37	30	34	19	6	9	0	35	40	13	20	16	1	22	2	9	17	25	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	228	7	6	6	4	16	9	7	4	4	3	2	10	6	2	4	2	3	0	28	15	15	6	4	4	3	10	4	8	3	8	2	6	3	2	5	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	122	3	5	5	1	5	2	2	2	4	4	5	5	3	4	4	4	5	0	8	5	6	1	4	1	5	0	0	7	0	4	4	3	3	1	3	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	5	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1463	21	42	26	102	84	121	8	13	29	6	2	18	29	2	4	2	8	29	106	118	63	41	6	64	3	94	74	54	36	88	6	2	15	29	31	55	32					
		4.22%	4.75%	7.16%	3.56%	7.53%	5.50%	7.08%	1.75%	3.75%	5.17%	2.86%	1.12%	4.19%	6.21%	0.83%	1.59%	2.08%	3.07%	4.50%	5.30%	7.14%	3.22%	4.08%	1.47%	6.44%	2.00%	6.05%	6.88%	6.30%	5.66%	5.91%	3.37%	0.13%	6.58%	1.40%	1.34%	2.70%	1.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1616	21	33	26	125	73	77	31	17	25	9	5	20	31	5	10	10	5	55	144	108	158	43	12	66	9	103	79	38	43	99	5	30	18	5	22	16	40					
		4.66%	4.75%	5.62%	3.56%	9.23%	4.78%	4.50%	6.78%	4.90%	4.46%	4.29%	2.79%	4.65%	6.64%	2.07%	3.97%	10.42%	1.92%	8.53%	7.20%	6.53%	8.07%	4.27%	2.94%	6.64%	6.00%	6.63%	7.34%	4.43%	6.76%	6.65%	2.81%	2.02%	7.89%	0.24%	0.95%	0.79%	1.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	165	1	2	4	5	5	8	0	3	0	0	0	1	16	0	1	0	0	6	6	9	39	3	0	7	0	11	7	2	3	1	1	0	2	2	7	8	5					
		0.48%	0.23%	0.34%	0.55%	0.37%	0.33%	0.47%	0.00%	0.86%	0.00%	0.00%	0.00%	0.23%	3.43%	0.00%	0.40%	0.00%	0.00%	0.93%	0.30%	0.54%	1.99%	0.30%	0.00%	0.70%	0.00%	0.71%	0.65%	0.23%	0.47%	0.07%	0.56%	0.00%	0.88%	0.10%	0.30%	0.39%	0.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3081	22	57	59	205	172	189	21	14	23	10	10	19	46	18	14	2	18	67	161	215	165	73	16	129	13	263	199	130	118	195	12	52	35	32	105	152	50					
		8.88%	4.98%	9.71%	8.07%	15.14%	11.26%	11.05%	4.60%	4.03%	4.10%	4.76%	5.59%	4.42%	9.85%	7.44%	5.56%	2.08%	6.90%	10.39%	8.05%	13.01%	8.43%	7.26%	3.92%	12.98%	8.67%	16.93%	18.49%	15.17%	18.55%	13.10%	6.74%	3.50%	15.35%	1.54%	4.55%	7.46%	2.38%					
