Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Свободненская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556									
1	Число избирателей, включенных в список избирателей	10127	378	378	129	100	48	512	231	142	276	807	343	64	293	538	105	640	42	383	241	217	228	191	406	197	413	162	95	25	372	111	373	190	60	218	125	221	537	138	198									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	10556	380	400	120	90	54	550	220	150	260	850	350	70	320	560	130	700	40	350	200	240	220	200	450	240	400	160	80	22	400	100	400	190	70	280	100	230	600	160	220									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	6796	239	267	84	56	44	364	129	94	190	623	214	45	197	351	65	377	30	269	156	121	134	146	303	129	244	116	75	14	266	84	260	152	48	157	44	157	307	122	123									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	675	23	18	7	8	1	22	12	11	9	11	24	6	19	29	28	46	3	34	19	51	24	11	17	7	35	2	5	0	19	10	28	11	7	20	4	15	51	10	18									
6	Число погашенных избирательных бюллетеней	3066	118	115	29	26	9	164	79	45	61	216	112	19	104	180	37	277	7	47	25	68	62	43	130	104	121	42	0	8	115	6	112	8	15	103	52	58	242	28	79									
7	Число избирательных бюллетеней в переносных ящиках для голосования	694	23	18	7	8	1	22	12	11	9	11	24	6	19	29	28	46	3	34	19	51	24	11	17	7	35	2	5	0	19	10	28	30	7	20	4	15	51	10	18									
8	Число бюллетеней в стационарных ящиках для голосования	6796	239	267	84	56	44	364	129	94	190	623	214	45	197	351	65	377	30	269	156	121	134	146	303	129	244	116	75	14	266	84	260	152	48	157	44	157	307	122	123									
9	Число недействительных избирательных бюллетеней	78	2	1	0	1	0	9	3	0	3	5	1	0	5	4	0	8	0	10	0	0	1	3	0	0	0	3	2	0	5	1	4	2	0	2	0	1	1	0	1									
10	Число действительных избирательных бюллетеней	7412	260	284	91	63	45	377	138	105	196	629	237	51	211	376	93	415	33	293	175	172	157	154	320	136	279	115	78	14	280	93	284	180	55	175	48	171	357	132	140									
11	Число полученных открепительных  удостоверений	279	16	12	3	2	7	11	3	3	4	20	5	4	5	10	1	34	2	8	8	4	4	7	8	12	6	9	2	3	7	4	7	7	3	7	3	7	11	5	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	198	13	11	1	2	7	10	3	0	4	11	1	3	2	10	0	24	2	8	7	1	4	7	8	12	6	8	0	0	5	2	0	0	1	5	1	7	11	0	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	140	2	2	2	0	1	0	4	7	7	9	6	0	1	5	1	6	3	5	6	7	7	5	8	1	6	2	3	1	4	3	0	12	3	0	2	2	1	3	3									
14	Число неиспользованных открепительных удостоверений	81	3	1	2	0	0	1	0	3	0	9	4	1	3	0	1	10	0	0	1	3	0	0	0	0	0	1	2	3	2	2	7	7	2	2	2	0	0	5	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	564	21	17	14	4	1	17	5	5	16	91	15	4	12	20	7	33	5	15	14	11	8	13	19	12	25	10	5	1	11	6	24	12	3	12	2	20	46	1	7									
		7.53%	8.02%	5.96%	15.38%	6.25%	2.22%	4.40%	3.55%	4.76%	8.04%	14.35%	6.30%	7.84%	5.56%	5.26%	7.53%	7.80%	15.15%	4.95%	8.00%	6.40%	5.06%	8.28%	5.94%	8.82%	8.96%	8.47%	6.25%	7.14%	3.86%	6.38%	8.33%	6.59%	5.45%	6.78%	4.17%	11.63%	12.85%	0.76%	4.96%									
20	Зюганов Геннадий Андреевич	1026	71	23	15	7	10	54	21	11	47	69	26	8	30	70	8	56	0	40	10	19	14	20	34	21	49	14	25	0	57	9	51	7	6	28	1	33	21	17	24									
		13.70%	27.10%	8.07%	16.48%	10.94%	22.22%	13.99%	14.89%	10.48%	23.62%	10.88%	10.92%	15.69%	13.89%	18.42%	8.60%	13.24%	0.00%	13.20%	5.71%	11.05%	8.86%	12.74%	10.63%	15.44%	17.56%	11.86%	31.25%	0.00%	20.00%	9.57%	17.71%	3.85%	10.91%	15.82%	2.08%	19.19%	5.87%	12.88%	17.02%									
21	Миронов Сергей Михайлович	212	1	9	8	1	1	4	2	3	8	23	4	0	6	10	5	15	1	11	3	4	6	3	13	4	8	4	1	0	11	4	11	6	1	7	1	1	11	0	1									
		2.83%	0.38%	3.16%	8.79%	1.56%	2.22%	1.04%	1.42%	2.86%	4.02%	3.63%	1.68%	0.00%	2.78%	2.63%	5.38%	3.55%	3.03%	3.63%	1.71%	2.33%	3.80%	1.91%	4.06%	2.94%	2.87%	3.39%	1.25%	0.00%	3.86%	4.26%	3.82%	3.30%	1.82%	3.95%	2.08%	0.58%	3.07%	0.00%	0.71%									
22	Прохоров Михаил Дмитриевич	291	9	16	0	0	0	16	5	2	14	54	12	2	8	10	9	19	0	7	14	3	4	2	4	6	8	8	3	0	16	3	11	4	1	10	0	1	3	5	2									
		3.89%	3.44%	5.61%	0.00%	0.00%	0.00%	4.15%	3.55%	1.90%	7.04%	8.52%	5.04%	3.92%	3.70%	2.63%	9.68%	4.49%	0.00%	2.31%	8.00%	1.74%	2.53%	1.27%	1.25%	4.41%	2.87%	6.78%	3.75%	0.00%	5.61%	3.19%	3.82%	2.20%	1.82%	5.65%	0.00%	0.58%	0.84%	3.79%	1.42%									
23	Путин Владимир Владимирович	5319	158	219	54	51	33	286	105	84	111	392	180	37	155	266	64	292	27	220	134	135	125	116	250	93	189	79	44	13	185	71	187	151	44	118	44	116	276	109	106									
		71.01%	60.31%	76.84%	59.34%	79.69%	73.33%	74.09%	74.47%	80.00%	55.78%	61.83%	75.63%	72.55%	71.76%	70.00%	68.82%	69.03%	81.82%	72.61%	76.57%	78.49%	79.11%	73.89%	78.13%	68.38%	67.74%	66.95%	55.00%	92.86%	64.91%	75.53%	64.93%	82.97%	80.00%	66.67%	91.67%	67.44%	77.09%	82.58%	75.18%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
