Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Изобильненская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511									
1	Число избирателей, включенных в список избирателей	76030	1388	1503	1409	1294	1353	1520	1243	1398	1301	1286	1455	1318	1590	1387	1448	1362	1332	1517	1557	1494	1881	1709	1407	1856	1252	1699	1356	2599	2067	1032	1020	589	2412	2851	629	1557	2069	201	1084	2397	1607	581	1676	624	1998	182	201	1057	754	1362	1587	1379	1994	412	352	442									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	72950	1300	1450	1350	1300	1300	1500	1200	1400	1250	1300	1400	1300	1250	1350	1400	1300	1250	1500	1500	1400	1800	1650	1350	1800	1200	1650	1300	2500	2000	1000	1000	550	2400	2800	600	1500	2000	200	1000	2300	1500	550	1600	600	2000	180	190	1000	700	1300	1500	1200	1900	400	330	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	40833	738	749	746	668	614	890	635	690	630	745	808	735	927	676	695	735	715	857	829	722	1156	1094	837	1073	694	944	769	1784	1371	608	574	335	1185	1334	298	788	1118	125	419	1129	761	283	787	294	1113	93	101	719	319	751	746	711	1074	206	176	260									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5748	46	69	200	92	167	33	215	48	96	81	21	44	162	185	206	44	37	31	46	68	28	86	86	86	26	95	133	54	48	51	90	10	186	590	146	77	234	44	136	72	96	65	173	112	84	23	4	53	191	142	237	136	76	64	70	53									
6	Число погашенных избирательных бюллетеней	26369	516	632	404	540	519	577	350	662	524	474	571	521	161	489	499	521	498	612	625	610	616	470	427	641	480	611	398	662	581	341	336	205	1029	876	156	635	648	31	445	1099	643	202	640	194	803	64	85	228	190	407	517	353	750	130	84	87									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5747	46	69	200	92	167	33	215	48	96	81	21	44	162	185	206	44	37	31	46	68	28	86	86	86	26	95	133	54	48	51	90	10	186	590	146	77	234	44	136	72	96	65	173	112	84	23	4	53	191	142	237	136	76	64	70	52									
8	Число бюллетеней в стационарных ящиках для голосования	40806	738	749	746	668	614	889	635	690	630	745	808	735	909	676	695	735	715	857	829	721	1156	1092	837	1073	694	943	769	1784	1371	608	574	335	1185	1334	298	788	1118	125	419	1129	761	283	787	294	1113	93	101	718	319	751	746	708	1074	206	176	260									
9	Число недействительных избирательных бюллетеней	484	9	10	9	14	11	11	6	17	6	3	14	6	13	7	12	6	9	11	12	4	17	9	8	9	13	13	17	23	14	9	2	6	6	20	2	13	3	0	3	8	12	1	5	8	5	0	1	6	10	13	14	11	8	2	1	2									
10	Число действительных избирательных бюллетеней	46069	775	808	937	746	770	911	844	721	720	823	815	773	1058	854	889	773	743	877	863	785	1167	1169	915	1150	707	1025	885	1815	1405	650	662	339	1365	1904	442	852	1349	169	552	1193	845	347	955	398	1192	116	104	765	500	880	969	833	1142	268	245	310									
11	Число полученных открепительных  удостоверений	680	14	12	20	10	10	10	10	10	11	10	10	26	13	10	10	10	15	15	13	10	35	15	10	15	13	15	10	20	17	10	10	10	23	20	10	15	17	8	10	15	12	5	10	5	15	5	5	10	5	10	10	10	15	5	5	6									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	533	14	12	20	10	9	10	5	8	11	10	8	26	11	10	10	4	15	11	13	7	29	10	6	9	11	5	4	20	17	6	10	3	23	20	4	15	17	8	2	12	12	1	2	3	5	0	0	7	4	3	10	10	13	2	0	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	339	7	4	16	6	15	3	6	3	15	1	2	17	10	5	9	4	10	14	10	5	3	8	4	11	5	2	5	8	10	5	1	2	1	4	3	0	7	0	1	5	0	2	3	2	13	1	3	6	3	4	8	18	12	5	4	8									
14	Число неиспользованных открепительных удостоверений	147	0	0	0	0	1	0	5	2	0	0	2	0	2	0	0	6	0	4	0	3	6	5	4	6	2	10	6	0	0	4	0	7	0	0	6	0	0	0	8	3	0	4	8	2	10	5	5	3	1	7	0	0	2	3	5	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	1	0	1	2	2	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	3637	79	60	83	12	46	86	66	59	57	33	73	72	80	65	85	78	67	100	73	75	82	137	65	79	76	101	70	150	119	58	36	29	31	132	46	105	133	8	64	79	27	18	69	20	96	4	5	56	39	65	33	85	108	12	12	39									
		7.81%	10.08%	7.33%	8.77%	1.58%	5.89%	9.33%	7.76%	7.99%	7.85%	3.99%	8.81%	9.24%	7.47%	7.55%	9.43%	10.01%	8.91%	11.26%	8.34%	9.51%	6.93%	11.63%	7.04%	6.82%	10.56%	9.73%	7.76%	8.16%	8.39%	8.80%	5.42%	8.41%	2.26%	6.86%	10.36%	12.14%	9.84%	4.73%	11.53%	6.58%	3.15%	5.17%	7.19%	4.93%	8.02%	3.45%	4.76%	7.26%	7.65%	7.28%	3.36%	10.07%	9.39%	4.44%	4.88%	12.50%									
20	Зюганов Геннадий Андреевич	9171	188	184	227	173	147	168	152	157	187	188	190	198	265	178	198	204	217	207	246	170	181	241	210	110	139	194	196	296	215	88	127	57	164	344	61	142	246	23	89	348	207	84	197	107	277	10	27	162	60	129	82	109	251	63	32	59									
		19.70%	23.98%	22.49%	23.99%	22.76%	18.82%	18.22%	17.88%	21.27%	25.76%	22.76%	22.92%	25.42%	24.74%	20.67%	21.98%	26.19%	28.86%	23.31%	28.11%	21.55%	15.29%	20.46%	22.75%	9.49%	19.31%	18.69%	21.73%	16.10%	15.15%	13.35%	19.13%	16.52%	11.96%	17.88%	13.74%	16.42%	18.20%	13.61%	16.04%	28.98%	24.15%	24.14%	20.52%	26.35%	23.14%	8.62%	25.71%	21.01%	11.76%	14.45%	8.34%	12.91%	21.83%	23.33%	13.01%	18.91%									
21	Миронов Сергей Михайлович	1593	30	49	51	3	17	42	35	36	28	26	44	31	46	35	34	31	29	26	33	35	41	71	41	51	4	47	42	62	35	18	20	9	24	56	14	29	53	5	15	32	41	10	33	7	31	1	1	19	7	23	18	16	38	5	6	7									
		3.42%	3.83%	5.99%	5.39%	0.39%	2.18%	4.56%	4.12%	4.88%	3.86%	3.15%	5.31%	3.98%	4.30%	4.07%	3.77%	3.98%	3.86%	2.93%	3.77%	4.44%	3.46%	6.03%	4.44%	4.40%	0.56%	4.53%	4.66%	3.37%	2.47%	2.73%	3.01%	2.61%	1.75%	2.91%	3.15%	3.35%	3.92%	2.96%	2.70%	2.66%	4.78%	2.87%	3.44%	1.72%	2.59%	0.86%	0.95%	2.46%	1.37%	2.58%	1.83%	1.90%	3.30%	1.85%	2.44%	2.24%									
22	Прохоров Михаил Дмитриевич	2558	46	60	54	2	68	78	28	63	53	41	27	62	60	51	34	55	59	65	64	51	48	103	85	71	5	99	75	137	114	49	34	14	26	66	4	55	53	0	18	36	8	24	51	13	35	4	7	28	14	48	32	64	90	13	7	7									
		5.49%	5.87%	7.33%	5.71%	0.26%	8.71%	8.46%	3.29%	8.54%	7.30%	4.96%	3.26%	7.96%	5.60%	5.92%	3.77%	7.06%	7.85%	7.32%	7.31%	6.46%	4.05%	8.74%	9.21%	6.13%	0.69%	9.54%	8.31%	7.45%	8.03%	7.44%	5.12%	4.06%	1.90%	3.43%	0.90%	6.36%	3.92%	0.00%	3.24%	2.99%	0.93%	6.90%	5.31%	3.20%	2.92%	3.45%	6.67%	3.63%	2.75%	5.38%	3.26%	7.58%	7.83%	4.81%	2.85%	2.24%									
23	Путин Владимир Владимирович	29110	432	455	522	556	492	537	563	406	395	535	481	410	607	525	538	405	371	479	447	454	815	617	514	839	483	584	502	1170	922	437	445	230	1120	1306	317	521	864	133	366	698	562	211	605	251	753	97	64	500	380	615	804	559	655	175	188	198									
		62.53%	55.10%	55.62%	55.18%	73.16%	62.99%	58.24%	66.24%	55.01%	54.41%	64.77%	58.02%	52.63%	56.68%	60.98%	59.71%	51.99%	49.34%	53.94%	51.09%	57.54%	68.83%	52.38%	55.69%	72.39%	67.08%	56.26%	55.65%	63.66%	64.98%	66.31%	67.02%	66.67%	81.69%	67.88%	71.40%	60.23%	63.91%	78.70%	65.95%	58.12%	65.58%	60.63%	63.02%	61.82%	62.91%	83.62%	60.95%	64.85%	74.51%	68.87%	81.79%	66.23%	56.96%	64.81%	76.42%	63.46%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
