Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Пригородная																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №348	УИК №371									
1	"Число избирателей, включенных в список избирателей"	75262	1967	1996	2224	795	972	1596	1688	1553	1751	1889	1675	1840	1617	2246	1814	2112	1726	1049	2227	919	1641	2489	2497	2047	1083	1725	1560	980	1857	2071	2331	2138	2471	2705	2639	929	1014	289	246	163	2029	2433	2098	639	167	865	500									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	74871	1860	1990	2200	770	891	1510	1700	1540	1750	1910	1630	1870	1620	2210	1800	2070	1730	1110	2290	970	1570	2440	2440	2010	1040	1720	1530	990	1840	2150	2320	2180	2530	2770	2600	940	1030	270	260	160	2010	2350	2070	660	170	900	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	67347	1831	1982	1984	745	862	1481	1511	1477	1452	1469	1412	1532	1516	2191	1574	1828	1535	971	1948	791	1523	2204	2272	1903	981	1634	1456	928	1699	1955	2316	1959	2340	1557	2473	753	900	234	194	148	1981	2065	1906	599	150	820	305									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1697	9	6	18	14	22	13	39	18	18	92	68	150	7	14	13	30	18	29	75	17	5	15	0	0	52	38	39	20	41	12	4	18	8	490	59	62	18	7	47	0	26	44	14	8	0	0	0									
6	Число погашенных избирательных бюллетеней	5827	20	2	198	11	7	16	150	45	280	349	150	188	97	5	213	212	177	110	267	162	42	221	168	107	7	48	35	42	100	183	0	203	182	723	68	125	112	29	19	12	3	241	150	53	20	80	195									
