Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Караидельская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284									
1	Число избирателей, включенных в список избирателей	19133	326	171	287	1062	407	788	104	186	295	2366	1386	553	152	363	212	500	405	390	84	324	175	277	142	108	1071	115	433	227	398	403	337	140	65	114	340	101	199	423	393	273	287	504	172	150	74	93	82	209	92	494	229	287	365									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21114	344	203	303	1102	434	846	134	220	315	2481	1578	583	156	384	223	669	466	423	106	345	212	312	160	114	1192	127	445	239	412	486	383	169	104	120	376	111	230	459	413	283	320	632	182	165	78	102	89	221	97	599	236	327	404									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15525	253	137	219	898	335	602	82	168	228	2015	1317	420	129	299	186	393	335	311	68	252	91	241	107	90	897	92	364	169	332	329	291	121	55	98	255	78	170	345	347	239	259	359	144	91	63	50	60	114	61	289	134	252	291									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2600	54	32	52	111	55	146	18	15	40	232	31	106	16	54	22	73	50	60	6	60	77	20	26	14	110	17	50	41	46	47	36	17	9	12	65	17	21	44	22	20	21	65	22	51	7	40	19	90	31	156	72	22	60									
6	Число погашенных избирательных бюллетеней	2989	37	34	32	93	44	98	34	37	47	234	230	57	11	31	15	203	81	52	32	33	44	51	27	10	185	18	31	29	34	110	56	31	40	10	56	16	39	70	44	24	40	208	16	23	8	12	10	17	5	154	30	53	53									
