Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Москаленская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045					
1	"Число избирателей, включенных в списки избирателей"	22142	1356	860	1108	1284	807	632	1253	533	884	82	89	697	155	53	176	57	566	403	274	114	270	344	220	222	111	754	174	524	241	171	573	184	1095	175	114	135	193	168	555	318	118	329	377	174	766	588	26	305	170	135	1230					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22737	1350	850	1050	1300	820	640	1200	524	912	97	100	714	173	63	200	65	600	410	300	120	275	366	230	220	126	750	200	540	260	190	630	200	1100	210	115	143	250	172	580	320	120	350	380	175	770	616	30	330	178	143	1280					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18109	1091	565	780	948	636	433	923	414	801	82	89	618	126	49	153	51	510	385	220	112	239	311	179	205	86	577	160	436	225	168	543	176	875	173	114	135	185	159	507	285	118	288	184	164	676	450	26	240	148	94	997					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1376	70	80	37	109	53	110	56	57	27	0	0	35	19	4	10	4	42	11	13	0	8	21	15	3	8	71	10	28	0	0	28	8	82	0	0	0	8	8	38	0	0	0	32	0	20	110	0	32	17	24	68					
6	Число погашенных избирательных бюллетеней	3252	189	205	233	243	131	97	221	53	84	15	11	61	28	10	37	10	48	14	67	8	28	34	36	12	32	102	30	76	35	22	59	16	143	37	1	8	57	5	35	35	2	62	164	11	74	56	4	58	13	25	215					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1376	70	80	37	109	53	110	56	57	27	0	0	35	19	4	10	4	42	11	13	0	8	21	15	3	8	71	10	28	0	0	28	8	82	0	0	0	8	8	38	0	0	0	32	0	20	110	0	32	17	24	68					
8	Число бюллетеней в стационарных ящиках для голосования	18109	1091	565	780	948	636	433	923	414	801	82	89	618	126	49	153	51	510	385	220	112	239	311	179	205	86	577	160	436	225	168	543	176	875	173	114	135	185	159	507	285	118	288	184	164	676	450	26	240	148	94	997					
9	Число недействительных избирательных бюллетеней	345	59	4	10	8	5	8	12	6	3	0	0	10	1	2	0	1	4	2	2	1	2	0	1	0	4	6	2	0	2	0	50	19	59	4	1	0	0	0	1	2	0	5	5	0	2	35	0	4	0	0	3					
10	Число действительных избирательных бюллетеней	19140	1102	641	807	1049	684	535	967	465	825	82	89	643	144	51	163	54	548	394	231	111	245	332	193	208	90	642	168	464	223	168	521	165	898	169	113	135	193	167	544	283	118	283	211	164	694	525	26	268	165	118	1062					
11	Число полученных открепительных  удостоверений	788	24	35	25	25	40	30	26	40	20	5	2	35	12	2	3	8	30	8	25	3	5	11	5	2	2	25	8	5	3	5	45	2	20	20	2	2	25	2	20	10	0	10	2	2	5	25	10	35	12	10	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	788	24	35	25	25	40	30	26	40	20	5	2	35	12	2	3	8	30	8	25	3	5	11	5	2	2	25	8	5	3	5	45	2	20	20	2	2	25	2	20	10	0	10	2	2	5	25	10	35	12	10	60					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	272	14	12	54	13	2	8	7	6	8	1	1	5	1	2	1	1	8	6	5	3	5	6	2	4	1	8	1	1	0	2	0	1	6	2	3	0	3	1	4	1	1	4	3	1	7	5	8	9	4	10	11					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	92	3	3	5	11	3	4	4	0	16	0	0	1	0	0	0	0	12	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	216	18	5	9	12	8	14	16	6	10	1	0	5	0	1	2	1	8	2	4	3	3	4	1	0	0	4	0	5	2	2	7	0	11	1	0	1	0	1	4	2	1	8	2	5	1	4	1	2	1	1	17					
		1.11%	1.55%	0.78%	1.10%	1.14%	1.16%	2.58%	1.63%	1.27%	1.21%	1.22%	0.00%	0.77%	0.00%	1.89%	1.23%	1.82%	1.45%	0.51%	1.72%	2.68%	1.21%	1.20%	0.52%	0.00%	0.00%	0.62%	0.00%	1.08%	0.89%	1.19%	1.23%	0.00%	1.15%	0.58%	0.00%	0.74%	0.00%	0.60%	0.73%	0.70%	0.85%	2.78%	0.93%	3.05%	0.14%	0.71%	3.85%	0.74%	0.61%	0.85%	1.60%					
