Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Мартыновская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637					
1	"Число избирателей, включенных в списки избирателей"	27897	1854	1176	904	1251	568	742	380	124	742	226	204	832	146	927	66	372	1013	723	804	635	530	1956	1708	1523	206	547	713	251	263	128	173	244	507	250	158	221	603	307	304	1062	1130	514	481	429					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28140	1900	1250	900	1250	600	720	370	120	730	200	190	830	150	920	60	390	1050	720	800	670	550	1950	1650	1550	200	560	700	240	250	120	170	250	500	250	150	250	620	300	300	1100	1100	560	500	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18976	1150	763	682	855	387	458	242	81	552	170	156	671	101	666	60	253	706	522	588	483	382	1250	964	819	179	460	516	174	156	108	133	179	331	197	112	181	473	234	256	594	650	374	377	331					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1686	194	137	20	22	35	18	10	7	36	22	10	87	32	58	0	24	66	9	6	13	12	98	154	126	7	28	61	13	39	0	11	10	44	7	0	0	19	30	0	50	67	25	40	39					
6	Число погашенных избирательных бюллетеней	7478	556	350	198	373	178	244	118	32	142	8	24	72	17	196	0	113	278	189	206	174	156	602	532	605	14	72	123	53	55	12	26	61	125	46	38	69	128	36	44	456	383	161	83	130					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1686	194	137	20	22	35	18	10	7	36	22	10	87	32	58	0	24	66	9	6	13	12	98	154	126	7	28	61	13	39	0	11	10	44	7	0	0	19	30	0	50	67	25	40	39					
8	Число бюллетеней в стационарных ящиках для голосования	18975	1150	762	682	855	387	458	242	81	552	170	156	671	101	666	60	253	706	522	588	483	382	1250	964	819	179	460	516	174	156	108	133	179	331	197	112	181	473	234	256	594	650	374	377	331					
9	Число недействительных избирательных бюллетеней	320	27	23	12	16	0	18	5	0	5	1	0	2	7	4	0	1	20	3	4	10	5	23	10	17	0	2	12	8	2	0	1	1	7	4	10	14	3	6	3	5	7	4	7	11					
10	Число действительных избирательных бюллетеней	20341	1317	876	690	861	422	458	247	88	583	191	166	756	126	720	60	276	752	528	590	486	389	1325	1108	928	186	486	565	179	193	108	143	188	368	200	102	167	489	258	253	639	710	395	410	359					
11	Число полученных открепительных  удостоверений	988	74	90	35	28	40	15	15	10	20	15	15	40	10	20	5	20	25	15	15	15	15	50	40	31	5	10	20	10	10	10	10	15	10	10	10	40	35	15	10	30	30	20	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	693	74	90	35	28	40	1	7	1	6	1	0	35	10	17	0	20	22	4	5	0	5	42	37	28	1	10	3	1	0	1	8	13	4	5	0	26	35	0	5	18	10	20	12	13					
