Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Мартыновская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633									
1	Число избирателей, включенных в список избирателей	29197	1923	1266	970	1277	603	766	384	742	225	185	1003	1005	396	1045	746	828	808	591	2222	1494	1612	239	603	713	254	280	300	255	521	252	256	619	176	341	325	1238	1070	557	559	548									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30015	1990	1325	1000	1350	635	790	390	760	220	190	1035	1040	410	1090	765	860	855	600	2235	1530	1650	255	610	735	270	280	320	265	530	250	260	650	180	325	335	1245	1080	570	570	565									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16890	1031	720	561	722	362	430	230	476	128	127	526	485	222	605	399	462	423	320	1408	878	825	192	355	454	141	134	191	187	322	181	171	401	105	167	218	639	584	364	338	406									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2255	188	122	44	75	30	39	19	51	57	36	130	173	26	78	62	57	58	21	86	149	131	20	29	54	23	39	29	4	33	16	0	29	3	46	6	63	91	48	46	44									
6	Число погашенных избирательных бюллетеней	10870	771	483	395	553	243	321	141	233	35	27	379	382	162	407	304	341	374	259	741	503	694	43	226	227	106	107	100	74	175	53	89	220	72	112	111	543	405	158	186	115									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2255	188	122	44	75	30	39	19	51	57	36	130	173	26	78	62	57	58	21	86	149	131	20	29	54	23	39	29	4	33	16	0	29	3	46	6	63	91	48	46	44									
