Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    район Крюково																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040	УИК №3041	УИК №3042	УИК №3043	УИК №3044	УИК №3045	УИК №3046	УИК №3047	УИК №3048	УИК №3049	УИК №3050	УИК №3051	УИК №3052	УИК №3053	УИК №3054	УИК №3055	УИК №3056	УИК №3057	УИК №3058	УИК №3059	УИК №3060	УИК №3061	УИК №3062	УИК №3063	УИК №3064	УИК №3065	УИК №3066	УИК №3067	УИК №3068	УИК №3069	УИК №3070	УИК №3071	УИК №3072	УИК №3073	УИК №3074	УИК №3075	УИК №3076	УИК №3077	УИК №3078	УИК №3079									
1	Число избирателей, включенных в список избирателей	65985	1424	1132	1034	1519	1600	1097	1274	1473	1211	1422	1356	1364	1336	921	1847	774	1145	1677	1443	1130	1219	1545	1531	1190	1535	1294	1781	1126	1243	1559	1146	1398	1065	1070	1120	1274	1305	907	1470	1046	1227	1235	1222	1446	1431	1362	1206	1257	871	714	1169	842									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	63500	1400	1100	1000	1500	1600	1100	1200	1400	1100	1400	1300	1300	1200	900	1800	700	1100	1700	1400	1100	1200	1500	1500	1200	1500	1200	1700	1000	1200	1500	1100	1400	1000	1000	1100	1200	1300	900	1400	1000	1200	1200	1200	1400	1300	1300	1200	1200	800	600	1100	800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	37219	805	608	558	799	951	603	760	836	696	823	742	781	839	516	986	458	705	1014	813	651	720	839	818	662	889	758	975	568	707	887	693	766	545	616	680	807	738	544	931	668	739	691	712	798	678	657	634	621	454	402	655	423									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1177	29	14	24	40	27	26	15	22	12	23	19	21	49	4	16	10	7	15	22	11	25	33	23	17	27	16	27	14	33	5	15	36	17	27	15	10	38	15	38	9	24	38	20	42	68	65	16	0	9	23	14	12									
6	Число погашенных избирательных бюллетеней	25097	566	478	418	661	622	471	425	542	392	554	539	498	312	380	798	232	388	671	565	438	455	628	659	521	584	426	698	418	460	608	392	598	438	357	405	383	524	341	424	323	437	471	468	560	554	578	550	579	337	175	431	365									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1177	29	14	24	40	27	26	15	22	12	23	19	21	49	4	16	10	7	15	22	11	25	33	23	17	27	16	27	14	33	5	15	36	17	27	15	10	38	15	38	9	24	38	20	42	68	65	16	0	9	23	14	12									
8	Число бюллетеней в стационарных ящиках для голосования	37178	802	607	558	799	951	603	757	836	695	823	742	780	839	516	984	458	704	1014	812	651	720	836	818	662	889	758	975	567	707	887	692	766	545	616	680	807	730	542	924	668	739	691	711	798	678	657	634	620	454	401	652	423									
9	Число недействительных избирательных бюллетеней	567	13	5	16	11	15	8	11	5	13	8	12	23	10	5	10	7	8	17	8	7	18	11	14	9	13	10	14	14	10	15	8	9	7	10	15	10	5	6	12	20	12	6	14	19	10	8	16	10	4	7	12	7									
10	Число действительных избирательных бюллетеней	37788	818	616	566	828	963	621	761	853	694	838	749	778	878	515	990	461	703	1012	826	655	727	858	827	670	903	764	988	567	730	877	699	793	555	633	680	807	763	551	950	657	751	723	717	821	736	714	634	610	459	417	654	428									
11	Число полученных открепительных  удостоверений	1287	20	20	20	25	30	20	25	25	20	30	25	30	25	30	30	10	20	30	25	27	30	25	25	35	40	30	50	20	20	30	25	25	20	20	20	25	20	25	25	20	20	30	30	25	25	25	25	25	20	10	20	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1212	19	18	20	19	30	17	24	25	19	25	23	30	24	30	30	10	18	30	24	27	23	25	24	35	39	30	48	20	20	30	22	25	11	20	20	25	20	25	23	19	20	30	27	24	21	16	22	23	19	9	20	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	996	13	13	16	16	13	6	16	27	28	11	10	10	75	6	29	16	21	12	9	15	13	11	14	18	12	32	18	23	22	32	21	18	26	19	10	33	26	11	19	21	14	19	29	19	28	23	12	32	16	12	18	13									
14	Число неиспользованных открепительных удостоверений	75	1	2	0	6	0	3	1	0	1	5	2	0	1	0	0	0	2	0	1	0	7	0	1	0	1	0	2	0	0	0	3	0	9	0	0	0	0	0	2	1	0	0	3	1	4	9	3	2	1	1	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	202	2	4	0	5	8	5	11	3	4	4	5	5	7	5	4	0	4	7	2	4	5	4	2	4	4	7	5	4	3	5	2	1	2	6	3	3	8	0	3	3	8	3	2	5	0	5	2	4	8	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	2854	53	36	57	64	83	50	52	70	60	67	62	60	59	33	95	28	59	77	59	57	51	67	56	68	65	62	64	44	34	72	42	58	60	33	51	44	64	27	52	35	41	51	63	70	75	59	48	49	49	27	62	30									
		7.44%	6.38%	5.80%	9.79%	7.63%	8.49%	7.95%	6.74%	8.16%	8.49%	7.92%	8.15%	7.49%	6.64%	6.35%	9.50%	5.98%	8.30%	7.48%	7.07%	8.61%	6.85%	7.71%	6.66%	10.01%	7.10%	8.01%	6.39%	7.57%	4.59%	8.07%	5.94%	7.23%	10.68%	5.13%	7.34%	5.39%	8.33%	4.85%	5.41%	5.17%	5.37%	6.99%	8.62%	8.33%	10.05%	8.17%	7.38%	7.90%	10.58%	6.37%	9.31%	6.90%									
20	Зюганов Геннадий Андреевич	7248	158	119	133	145	184	119	143	187	144	132	162	132	157	95	200	105	141	214	171	104	143	170	180	137	189	132	172	94	150	177	121	144	115	119	137	163	146	123	206	111	161	152	129	158	124	126	107	97	71	65	106	78									
		18.90%	19.01%	19.16%	22.85%	17.28%	18.81%	18.92%	18.52%	21.79%	20.37%	15.60%	21.29%	16.48%	17.68%	18.27%	20.00%	22.44%	19.83%	20.80%	20.50%	15.71%	19.19%	19.56%	21.40%	20.18%	20.63%	17.05%	17.17%	16.18%	20.27%	19.84%	17.11%	17.96%	20.46%	18.51%	19.71%	19.95%	19.01%	22.08%	21.41%	16.40%	21.10%	20.85%	17.65%	18.81%	16.62%	17.45%	16.46%	15.65%	15.33%	15.33%	15.92%	17.93%									
21	Миронов Сергей Михайлович	1867	45	39	16	36	56	38	39	36	41	27	26	46	38	24	46	19	36	54	36	40	31	46	33	29	48	43	49	21	44	45	37	38	26	27	37	44	30	18	39	23	33	41	50	50	42	38	26	34	22	26	32	27									
		4.87%	5.42%	6.28%	2.75%	4.29%	5.73%	6.04%	5.05%	4.20%	5.80%	3.19%	3.42%	5.74%	4.28%	4.62%	4.60%	4.06%	5.06%	5.25%	4.32%	6.04%	4.16%	5.29%	3.92%	4.27%	5.24%	5.56%	4.89%	3.61%	5.95%	5.04%	5.23%	4.74%	4.63%	4.20%	5.32%	5.39%	3.91%	3.23%	4.05%	3.40%	4.33%	5.62%	6.84%	5.95%	5.63%	5.26%	4.00%	5.48%	4.75%	6.13%	4.80%	6.21%									
22	Прохоров Михаил Дмитриевич	7415	173	105	83	135	163	106	136	149	107	189	129	160	210	111	186	89	140	229	153	123	159	161	154	114	180	153	257	108	177	159	167	149	86	126	172	177	139	132	228	189	191	146	133	105	88	125	114	119	82	63	116	70									
		19.33%	20.82%	16.91%	14.26%	16.09%	16.67%	16.85%	17.62%	17.37%	15.13%	22.34%	16.95%	19.98%	23.65%	21.35%	18.60%	19.02%	19.69%	22.25%	18.35%	18.58%	21.34%	18.53%	18.31%	16.79%	19.65%	19.77%	25.65%	18.59%	23.92%	17.83%	23.62%	18.58%	15.30%	19.60%	24.75%	21.66%	18.10%	23.70%	23.70%	27.92%	25.03%	20.03%	18.19%	12.50%	11.80%	17.31%	17.54%	19.19%	17.71%	14.86%	17.42%	16.09%									
23	Путин Владимир Владимирович	18404	389	317	277	448	477	308	391	411	342	423	370	380	414	252	463	220	327	438	407	331	343	414	404	322	421	374	446	300	325	424	332	404	268	328	283	379	384	251	425	299	325	333	342	438	407	366	339	311	235	236	338	223									
		47.98%	46.81%	51.05%	47.59%	53.40%	48.77%	48.97%	50.65%	47.90%	48.37%	50.00%	48.62%	47.44%	46.62%	48.46%	46.30%	47.01%	45.99%	42.57%	48.80%	50.00%	46.04%	47.64%	48.04%	47.42%	45.96%	48.32%	44.51%	51.64%	43.92%	47.53%	46.96%	50.37%	47.69%	51.01%	40.72%	46.39%	50.00%	45.06%	44.18%	44.17%	42.60%	45.68%	46.79%	52.14%	54.56%	50.69%	52.15%	50.16%	50.76%	55.66%	50.75%	51.26%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
