Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Аксубаевская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618									
1	Число избирателей, включенных в список избирателей	22836	1656	2125	1506	1697	212	316	234	482	542	497	425	115	305	1420	995	449	143	340	717	452	295	245	181	490	174	390	331	137	275	366	101	435	307	221	302	272	348	260	224	326	225	287	250	113	230	202	255	772	194									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23679	1715	2210	1565	1770	232	324	238	502	570	510	450	122	328	1460	1020	462	148	355	740	465	305	260	205	512	175	402	345	138	290	362	101	441	320	228	310	285	370	273	233	338	235	290	264	112	240	205	256	795	203									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20349	1517	1886	1364	1531	187	282	202	407	519	433	389	107	273	1230	884	425	132	317	638	425	252	209	161	462	129	301	290	101	257	326	80	344	262	201	272	247	328	252	189	287	179	259	209	92	216	192	237	694	173									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1942	42	200	62	60	19	32	30	67	19	54	25	6	23	162	101	15	10	17	65	18	38	31	20	21	42	84	32	35	13	33	21	89	39	16	29	23	20	8	31	39	39	25	36	18	14	10	18	70	21									
6	Число погашенных избирательных бюллетеней	1388	156	124	139	179	26	10	6	28	32	23	36	9	32	68	35	22	6	21	37	22	15	20	24	29	4	17	23	2	20	3	0	8	19	11	9	15	22	13	13	12	17	6	19	2	10	3	1	31	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1942	42	200	62	60	19	32	30	67	19	54	25	6	23	162	101	15	10	17	65	18	38	31	20	21	42	84	32	35	13	33	21	89	39	16	29	23	20	8	31	39	39	25	36	18	14	10	18	70	21									
8	Число бюллетеней в стационарных ящиках для голосования	20348	1517	1886	1364	1531	186	282	202	407	519	433	389	107	273	1230	884	425	132	317	638	425	252	209	161	462	129	301	290	101	257	326	80	344	262	201	272	247	328	252	189	287	179	259	209	92	216	192	237	694	173									
9	Число недействительных избирательных бюллетеней	76	0	1	8	7	1	0	2	0	0	0	18	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	2	0	5	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	22214	1559	2085	1418	1584	204	314	230	474	538	487	396	113	290	1373	985	440	142	334	703	443	290	240	181	483	171	385	322	136	270	354	101	433	301	217	299	270	348	260	220	324	218	279	245	110	230	202	255	764	194									
11	Число полученных открепительных  удостоверений	311	30	29	25	26	4	3	3	5	5	5	5	2	6	15	10	5	3	5	7	5	4	4	3	4	3	5	5	3	4	5	2	5	4	3	7	5	4	4	4	5	4	3	3	2	3	3	3	6	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	311	30	29	25	26	4	3	3	5	5	5	5	2	6	15	10	5	3	5	7	5	4	4	3	4	3	5	5	3	4	5	2	5	4	3	7	5	4	4	4	5	4	3	3	2	3	3	3	6	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	84	5	7	4	7	0	1	0	0	0	0	4	0	2	3	6	0	0	0	3	1	0	0	0	1	4	8	0	0	1	2	1	3	1	1	2	4	3	1	0	2	0	2	1	1	1	1	0	0	1									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	19	5	3	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
