Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Острогожская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641	УИК №2642	УИК №2643	УИК №2644	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654									
1	Число избирателей, включенных в список избирателей	47070	181	322	1613	1911	1770	1860	1940	1520	1803	2317	2084	1957	1798	1880	1640	1622	472	269	263	510	463	334	495	801	246	158	690	117	760	649	770	745	318	86	415	293	395	312	390	359	770	542	1684	1654	459	569	147	779	679	570	600	229	1317	543									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	47850	200	300	1650	1900	1750	1850	2000	1600	1900	2400	2100	2000	1800	1900	1650	1600	490	280	290	500	500	340	500	850	250	170	700	130	800	650	800	750	330	90	430	300	400	300	390	360	790	560	1700	1650	480	570	160	790	700	550	600	240	1310	550									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27980	67	222	977	1017	1097	1100	1247	1260	1525	1455	1223	1060	1012	1085	1045	1100	318	160	188	269	228	231	300	492	151	90	340	63	415	370	382	414	157	58	212	170	260	159	216	174	415	395	818	871	244	299	78	425	453	305	269	153	627	319									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6503	114	24	169	144	126	139	97	84	114	23	180	148	213	176	103	86	67	77	65	132	103	73	41	102	49	26	190	28	109	126	155	118	62	15	81	40	82	60	73	150	151	122	437	412	152	121	42	135	124	153	174	40	332	144									
6	Число погашенных избирательных бюллетеней	13367	19	54	504	739	527	611	656	256	261	922	697	792	575	639	502	414	105	43	37	99	169	36	159	256	50	54	170	39	276	154	263	218	111	17	137	90	58	81	101	36	224	43	445	367	84	150	40	230	123	92	157	47	351	87									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6503	114	24	169	144	126	139	97	84	114	23	180	148	213	176	103	86	67	77	65	132	103	73	41	102	49	26	190	28	109	126	155	118	62	15	81	40	82	60	73	150	151	122	437	412	152	121	42	135	124	153	174	40	332	144									
8	Число бюллетеней в стационарных ящиках для голосования	27980	67	222	977	1017	1097	1100	1247	1260	1525	1455	1223	1060	1012	1085	1045	1100	318	160	188	269	228	231	300	492	151	90	340	63	415	370	382	414	157	58	212	170	260	159	216	174	415	395	818	871	244	299	78	425	453	305	269	153	627	319									
9	Число недействительных избирательных бюллетеней	448	8	7	10	16	12	10	6	12	6	18	13	12	115	9	14	9	1	0	0	7	7	2	4	74	0	0	1	0	4	0	1	1	0	1	1	2	3	0	1	2	3	3	17	0	0	2	1	3	6	3	3	0	12	6									
10	Число действительных избирательных бюллетеней	34035	173	239	1136	1145	1211	1229	1338	1332	1633	1460	1390	1196	1110	1252	1134	1177	384	237	253	394	324	302	337	520	200	116	529	91	520	496	536	531	219	72	292	208	339	219	288	322	563	514	1238	1283	396	418	119	557	571	455	440	193	947	457									
11	Число полученных открепительных  удостоверений	1090	0	5	20	18	20	31	42	18	20	50	35	39	21	18	26	20	20	12	25	25	25	5	10	35	6	20	25	15	33	20	25	10	15	3	20	23	25	10	6	5	15	50	25	25	10	10	12	11	15	16	15	15	30	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1090	0	5	20	18	20	31	42	18	20	50	35	39	21	18	26	20	20	12	25	25	25	5	10	35	6	20	25	15	33	20	25	10	15	3	20	23	25	10	6	5	15	50	25	25	10	10	12	11	15	16	15	15	30	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	523	14	13	21	19	35	36	18	15	18	21	22	26	13	21	19	19	3	4	2	6	1	0	4	3	1	10	11	7	2	10	7	14	5	3	3	5	0	4	8	3	5	6	8	11	4	3	0	7	7	9	1	3	7	6									
