Выборы Президента Российской Федерации																																																																						
Дата голосования: 04.03.2012																																																																						
																																																																						
Наименование Избирательной комиссии:    Ростов-на-Дону, Ворошиловская																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	59																																																																				
																																																																						
		Сумма	УИК №1320	УИК №1321	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1333	УИК №1334	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1379	УИК №1380	УИК №1759	УИК №2489	УИК №2541	УИК №2547	УИК №2548									
1	Число избирателей, включенных в список избирателей	148672	2718	2685	2678	2562	2153	2467	2474	2438	2411	2747	2847	2556	2280	2629	2402	2589	2516	2849	2656	2690	2871	2365	2546	2706	2726	2475	2373	2693	2618	2280	2301	2665	2518	2552	2753	2343	3011	2739	2741	2713	2383	2552	2046	2511	2446	2359	2494	2410	2694	2537	2648	2857	753	2729	2740	2849	1230	2466	2632									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	136650	2400	2300	2350	2450	2000	2300	2300	2200	2100	2550	2600	2250	2050	2400	2200	2100	2350	2550	2450	2400	2350	2100	2350	2300	2450	2300	2250	2500	2450	2150	2100	2450	2350	2300	2550	2200	2600	2600	2600	2500	2300	2450	2300	2300	2300	2250	2250	2300	2600	2300	2500	2650	800	2500	2550	2650	1150	2350	2400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	95573	1907	1552	1872	1578	1082	1954	1518	1652	1924	1718	1629	1599	1732	1658	1195	1400	1443	1844	1670	1821	1984	1471	1586	1714	1880	1430	1517	1482	1831	1459	1646	1959	1523	1717	2036	1603	2232	2039	1911	1604	1280	1518	1383	1567	1636	1575	1853	1756	1469	1870	1516	1359	285	1918	1640	1449	811	1368	1948									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	10113	225	181	164	269	397	41	80	129	91	95	123	251	189	184	218	196	222	87	119	158	105	130	149	78	54	75	90	81	213	153	171	194	122	135	138	185	169	241	288	80	159	242	134	124	220	263	164	232	234	166	325	225	461	165	121	265	126	82	135									
6	Число погашенных избирательных бюллетеней	30964	268	567	314	603	521	305	702	419	85	737	848	400	129	558	787	504	685	619	661	421	261	499	615	508	516	795	643	937	406	538	283	297	705	448	376	412	199	320	401	816	861	690	783	609	444	412	233	312	897	264	659	1066	54	417	789	936	213	900	317									
