Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Борская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306					
1	"Число избирателей, внесенных в списки избирателей"	19202	317	178	1463	1420	1570	1507	1439	591	181	215	272	451	216	546	650	234	1001	1097	1561	862	184	540	512	258	293	369	251	151	218	223	432					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18600	325	175	1300	1300	1350	1350	1300	620	190	225	280	435	210	540	620	225	1000	1120	1600	870	175	545	575	280	290	370	260	150	235	245	440					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9902	184	82	672	707	728	791	693	311	118	91	190	223	122	308	309	122	406	487	883	464	102	317	266	190	157	199	134	96	135	134	281					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1555	27	45	76	57	64	36	54	52	24	74	29	50	24	21	48	27	94	142	56	62	27	45	194	34	28	22	27	23	11	20	62					
6	Число погашенных избирательных бюллетеней	7143	114	48	552	536	558	523	553	257	48	60	61	162	64	211	263	76	500	491	661	344	46	183	115	56	105	149	99	31	89	91	97					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1555	27	45	76	57	64	36	54	52	24	74	29	50	24	21	48	27	94	142	56	62	27	45	194	34	28	22	27	23	11	20	62					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9902	184	82	672	707	728	791	693	311	118	91	190	223	122	308	309	122	406	487	883	464	102	317	266	190	157	199	134	96	135	134	281					
9	Число недействительных избирательных бюллетеней	98	5	0	5	5	4	9	6	7	0	0	7	3	0	6	5	2	5	8	0	8	1	1	0	2	0	1	1	0	0	3	4					
10	Число действительных избирательных бюллетеней	11359	206	127	743	759	788	818	741	356	142	165	212	270	146	323	352	147	495	621	939	518	128	361	460	222	185	220	160	119	146	151	339					
