Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Клетнянская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506					
1	"Число избирателей, внесенных в список"	16652	2830	1145	1982	1786	2307	540	401	204	212	87	59	300	210	123	348	108	709	317	188	167	278	253	132	131	260	268	246	113	226	66	447	209					
2	Число полученных избирательных бюллетеней	17000	3000	1200	2000	1810	2310	570	438	215	218	86	60	297	213	120	362	105	679	324	186	166	272	256	135	140	259	279	243	111	226	66	445	209					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9264	1245	571	1012	797	1152	290	321	154	174	63	37	225	137	87	302	50	436	239	129	96	132	164	85	81	157	192	154	82	149	42	369	140					
5	"Число избирательных бюллетеней, выданных вне помещения"	1813	185	85	116	187	195	83	0	24	24	16	17	43	62	9	15	46	82	40	18	39	94	61	20	28	68	45	74	23	32	7	26	49					
6	Число погашенных избирательных бюллетеней	5923	1570	544	872	826	963	197	117	37	20	7	6	29	14	24	45	9	161	45	39	31	46	31	30	31	34	42	15	6	45	17	50	20					
7	Число избирательных бюллетеней в переносных ящиках	1813	185	85	116	187	195	83	0	24	24	16	17	43	62	9	15	46	82	40	18	39	94	61	20	28	68	45	74	23	32	7	26	49					
8	Число бюллетеней в стационарных ящиках для голосования	9248	1245	571	1012	797	1136	290	321	154	174	63	37	225	137	87	302	50	436	239	129	96	132	164	85	81	157	192	154	82	149	42	369	140					
9	Число недействительных избирательных бюллетеней	85	8	6	9	16	7	3	4	2	1	0	0	2	2	0	2	1	3	4	1	3	1	0	0	3	1	0	1	2	1	0	1	1					
10	Число действительных избирательных бюллетеней	10976	1422	650	1119	968	1324	370	317	176	197	79	54	266	197	96	315	95	515	275	146	132	225	225	105	106	224	237	227	103	180	49	394	188					
11	Число полученных открепительных  удостоверений	399	20	20	20	20	20	20	20	10	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	15	9					
12	Число выданных открепительных удостоверений	114	9	6	10	11	18	9	0	1	5	0	1	0	3	0	3	0	1	9	1	0	0	0	0	9	1	9	0	1	2	0	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	86	3	8	10	7	6	5	3	1	0	2	1	1	1	3	2	2	2	2	1	1	3	1	0	2	2	3	3	4	1	2	1	3					
14	Число неиспользованных открепительных удостоверений	285	11	14	10	9	2	11	20	9	10	10	9	10	7	10	7	10	9	1	9	10	10	10	10	1	9	1	10	9	8	10	10	9					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	336	52	20	37	49	50	9	9	6	3	2	0	5	3	1	3	6	10	6	7	1	6	3	3	2	4	7	13	0	7	2	3	7					
		3.04%	3.64%	3.05%	3.28%	4.98%	3.76%	2.41%	2.80%	3.37%	1.52%	2.53%	0.00%	1.87%	1.51%	1.04%	0.95%	6.25%	1.93%	2.15%	4.76%	0.74%	2.65%	1.33%	2.86%	1.83%	1.78%	2.95%	5.70%	0.00%	3.87%	4.08%	0.76%	3.70%					
19	. Малышкин Олег Александрович	268	48	8	32	28	27	17	7	5	2	2	0	3	2	6	7	2	15	5	0	1	2	3	6	1	11	10	3	1	3	0	8	3					
		2.42%	3.36%	1.22%	2.84%	2.85%	2.03%	4.56%	2.18%	2.81%	1.01%	2.53%	0.00%	1.12%	1.01%	6.25%	2.21%	2.08%	2.90%	1.79%	0.00%	0.74%	0.88%	1.33%	5.71%	0.92%	4.89%	4.22%	1.32%	0.95%	1.66%	0.00%	2.03%	1.59%					
20	. Миронов Сергей Михайлович	98	14	3	7	7	14	9	2	3	0	0	0	2	3	0	4	1	5	5	2	0	6	0	1	1	2	3	0	0	0	0	2	2					
		0.89%	0.98%	0.46%	0.62%	0.71%	1.05%	2.41%	0.62%	1.69%	0.00%	0.00%	0.00%	0.75%	1.51%	0.00%	1.26%	1.04%	0.97%	1.79%	1.36%	0.00%	2.65%	0.00%	0.95%	0.92%	0.89%	1.27%	0.00%	0.00%	0.00%	0.00%	0.51%	1.06%					
21	. Путин Владимир Владимирович	6181	831	374	632	517	794	189	176	99	59	60	27	193	107	67	193	41	306	147	94	43	134	88	77	62	138	73	156	42	86	12	270	94					
		55.88%	58.11%	57.01%	56.03%	52.54%	59.65%	50.67%	54.83%	55.62%	29.80%	75.95%	50.00%	72.01%	53.77%	69.79%	60.88%	42.71%	59.07%	52.69%	63.95%	31.85%	59.29%	39.11%	73.33%	56.88%	61.33%	30.80%	68.42%	40.00%	47.51%	24.49%	68.35%	49.74%					
22	. Хакамада Ирина Муцуовна	163	24	12	19	19	25	2	5	6	1	0	0	1	2	0	3	0	2	1	1	4	2	4	2	0	2	3	1	3	7	1	8	3					
		1.47%	1.68%	1.83%	1.68%	1.93%	1.88%	0.54%	1.56%	3.37%	0.51%	0.00%	0.00%	0.37%	1.01%	0.00%	0.95%	0.00%	0.39%	0.36%	0.68%	2.96%	0.88%	1.78%	1.90%	0.00%	0.89%	1.27%	0.44%	2.86%	3.87%	2.04%	2.03%	1.59%					
23	. Харитонов Николай Михайлович	3723	427	222	365	318	382	136	114	50	132	15	26	61	79	20	102	45	171	108	38	82	74	119	14	39	66	139	52	55	68	33	97	74					
		33.66%	29.86%	33.84%	32.36%	32.32%	28.70%	36.46%	35.51%	28.09%	66.67%	18.99%	48.15%	22.76%	39.70%	20.83%	32.18%	46.88%	33.01%	38.71%	25.85%	60.74%	32.74%	52.89%	13.33%	35.78%	29.33%	58.65%	22.81%	52.38%	37.57%	67.35%	24.56%	39.15%					
																																							
24	Против всех	207	26	11	27	30	32	8	4	7	0	0	1	1	1	2	3	0	6	3	4	1	1	8	2	1	1	2	2	2	9	1	6	5					
		1.87%	1.82%	1.68%	2.39%	3.05%	2.40%	2.14%	1.25%	3.93%	0.00%	0.00%	1.85%	0.37%	0.50%	2.08%	0.95%	0.00%	1.16%	1.08%	2.72%	0.74%	0.44%	3.56%	1.90%	0.92%	0.44%	0.84%	0.88%	1.90%	4.97%	2.04%	1.52%	2.65%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
