Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Нагорный район																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916									
1	"Число избирателей, включенных в список избирателей"	45991	3455	2277	2210	1927	1905	1936	2136	1914	407	2408	2658	1041	2743	2403	2234	2117	2482	2459	2456	2394	2429									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42800	3100	2200	2100	1800	1800	1800	2000	1800	400	2200	2400	1000	2600	2200	2200	2000	2300	2200	2300	2200	2200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29396	2191	1384	1650	1143	1582	1129	1212	1379	297	1364	1575	586	1585	2145	2086	1203	1394	1481	1332	1351	1327									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	931	41	42	38	27	37	61	53	39	0	63	44	42	39	45	44	67	57	45	43	68	36									
6	Число погашенных избирательных бюллетеней	12473	868	774	412	630	181	610	735	382	103	773	781	372	976	10	70	730	849	674	925	781	837									
7	Число избирательных бюллетеней в переносных ящиках для голосования	930	41	42	38	27	37	61	53	39	0	62	44	42	39	45	44	67	57	45	43	68	36									
8	Число бюллетеней в стационарных ящиках для голосования	29319	2185	1380	1645	1143	1545	1127	1212	1379	296	1364	1568	583	1585	2144	2086	1202	1392	1478	1332	1351	1322									
9	Число недействительных избирательных бюллетеней	402	42	29	10	4	24	21	12	16	7	18	27	12	22	26	21	18	22	22	19	17	13									
10	Число действительных избирательных бюллетеней	29847	2184	1393	1673	1166	1558	1167	1253	1402	289	1408	1585	613	1602	2163	2109	1251	1427	1501	1356	1402	1345									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	271	13	12	17	16	9	17	10	12	2	14	19	6	7	20	6	14	14	22	10	20	11									
		0.90%	0.58%	0.84%	1.01%	1.37%	0.57%	1.43%	0.79%	0.85%	0.68%	0.98%	1.18%	0.96%	0.43%	0.91%	0.28%	1.10%	0.97%	1.44%	0.73%	1.41%	0.81%									
14	Грудинин Павел Николаевич	3656	342	190	149	148	120	156	154	143	39	192	228	88	213	171	190	170	193	200	212	195	163									
		12.09%	15.36%	13.36%	8.85%	12.65%	7.59%	13.13%	12.17%	10.08%	13.18%	13.46%	14.14%	14.08%	13.12%	7.81%	8.92%	13.40%	13.32%	13.13%	15.42%	13.74%	12.00%									
15	Жириновский Владимир Вольфович	1472	120	104	56	55	113	43	49	73	14	62	59	20	59	150	170	49	60	37	71	68	40									
		4.87%	5.39%	7.31%	3.33%	4.70%	7.14%	3.62%	3.87%	5.15%	4.73%	4.35%	3.66%	3.20%	3.63%	6.85%	7.98%	3.86%	4.14%	2.43%	5.16%	4.79%	2.95%									
16	Путин Владимир Владимирович	21684	1493	988	1317	845	1230	846	900	1026	212	1004	1082	444	1129	1687	1645	905	1018	1051	917	983	962									
		71.69%	67.07%	69.48%	78.25%	72.22%	77.75%	71.21%	71.15%	72.36%	71.62%	70.41%	67.12%	71.04%	69.52%	77.07%	77.23%	71.32%	70.26%	69.01%	66.69%	69.27%	70.84%									
17	Собчак Ксения Анатольевна	1176	90	46	65	35	15	43	49	53	10	44	90	24	80	79	48	48	77	79	69	53	79									
		3.89%	4.04%	3.23%	3.86%	2.99%	0.95%	3.62%	3.87%	3.74%	3.38%	3.09%	5.58%	3.84%	4.93%	3.61%	2.25%	3.78%	5.31%	5.19%	5.02%	3.74%	5.82%									
18	Сурайкин Максим Александрович	168	12	14	6	10	3	10	11	8	3	11	11	7	6	6	5	5	6	7	13	8	6									
		0.56%	0.54%	0.98%	0.36%	0.85%	0.19%	0.84%	0.87%	0.56%	1.01%	0.77%	0.68%	1.12%	0.37%	0.27%	0.23%	0.39%	0.41%	0.46%	0.95%	0.56%	0.44%									
19	Титов Борис Юрьевич	487	43	9	23	20	30	14	30	34	1	23	40	7	39	24	5	16	24	32	29	19	25									
		1.61%	1.93%	0.63%	1.37%	1.71%	1.90%	1.18%	2.37%	2.40%	0.34%	1.61%	2.48%	1.12%	2.40%	1.10%	0.23%	1.26%	1.66%	2.10%	2.11%	1.34%	1.84%									
20	Явлинский Григорий Алексеевич	933	71	30	40	37	38	38	50	53	8	58	56	17	69	26	40	44	35	73	35	56	59									
		3.08%	3.19%	2.11%	2.38%	3.16%	2.40%	3.20%	3.95%	3.74%	2.70%	4.07%	3.47%	2.72%	4.25%	1.19%	1.88%	3.47%	2.42%	4.79%	2.55%	3.95%	4.34%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
