Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Киквидзенская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961					
1	"Число избирателей, внесенных в списки"	13369	1902	1691	213	333	150	781	174	131	448	124	650	167	968	868	462	424	2034	691	621	257	280					
2	"Число бюллетеней, полученных участковыми комиссиями"	13075	1700	1640	210	300	132	755	182	122	440	122	670	172	960	830	450	420	2030	710	620	250	360					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7563	962	878	86	189	94	486	134	103	231	82	281	117	530	460	272	265	1147	429	369	194	254					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	849	71	39	11	16	14	11	6	8	72	17	82	6	45	172	26	24	123	40	20	20	26					
6	Число погашенных бюллетеней	4663	667	723	113	95	24	258	42	11	137	23	307	49	385	198	152	131	760	241	231	36	80					
7	Число бюллетеней в переносных ящиках для голосования	849	71	39	11	16	14	11	6	8	72	17	82	6	45	172	26	24	123	40	20	20	26					
8	Число бюллетеней в стационарных ящиках для голосования	7559	962	878	86	186	94	486	134	103	231	82	280	117	530	460	272	265	1147	429	369	194	254					
9	Число недействительных бюллетеней	199	21	17	5	2	2	29	7	1	10	2	14	7	5	10	10	14	27	3	4	2	7					
10	Число действительных бюллетеней	8209	1012	900	92	200	106	468	133	110	293	97	348	116	570	622	288	275	1243	466	385	212	273					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	280	35	35	7	7	5	15	7	5	10	5	10	7	15	15	10	10	40	15	10	7	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	37	12	8	0	0	0	1	1	0	0	0	2	0	4	5	0	1	0	0	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	4	0	2	1	0	0	0	0	3	0	1	1	1	2	0	0	2	0	2	0	2					
14	Число погашенных открепительных удостоверений	243	23	27	7	7	5	14	6	5	10	5	8	7	11	10	10	9	40	15	10	4	10					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
