Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Кайбицкая																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646					
1	"Число избирателей, внесенных в список"	11340	226	303	140	425	207	402	183	441	211	510	371	369	640	366	178	150	170	350	1092	190	147	200	211	589	158	160	426	118	295	618	431	160	140	253	510					
2	Число полученных избирательных бюллетеней	11421	227	304	143	428	207	402	185	444	215	510	372	369	641	373	180	150	171	351	1098	192	153	201	211	594	160	163	427	120	297	627	437	161	140	254	514					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	10385	197	292	128	409	178	364	162	416	193	489	348	324	542	336	164	143	144	319	989	170	144	178	188	553	149	158	381	99	283	568	373	143	132	252	477					
5	"Число избирательных бюллетеней, выданных вне помещения"	947	29	11	12	15	29	38	21	25	18	21	23	45	97	30	13	7	26	30	101	20	3	22	23	34	9	2	45	19	12	50	58	17	8	1	33					
6	Число погашенных избирательных бюллетеней	89	1	1	3	4	0	0	2	3	4	0	1	0	2	7	3	0	1	2	8	2	6	1	0	7	2	3	1	2	2	9	6	1	0	1	4					
7	Число избирательных бюллетеней в переносных ящиках	947	29	11	12	15	29	38	21	25	18	21	23	45	97	30	13	7	26	30	101	20	3	22	23	34	9	2	45	19	12	50	58	17	8	1	33					
8	Число бюллетеней в стационарных ящиках для голосования	10385	197	292	128	409	178	364	162	416	193	489	348	324	542	336	164	143	144	319	989	170	144	178	188	553	149	158	381	99	283	568	373	143	132	252	477					
9	Число недействительных избирательных бюллетеней	33	2	2	1	0	0	3	0	0	0	0	0	0	5	0	3	0	2	1	1	0	0	0	0	2	5	0	1	1	1	3	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	11299	224	301	139	424	207	399	183	441	211	510	371	369	634	366	174	150	168	348	1089	190	147	200	211	585	153	160	425	117	294	615	431	160	140	253	510					
11	Число полученных открепительных  удостоверений	500	10	10	10	20	10	20	10	20	10	20	10	10	20	10	10	10	10	10	70	10	10	10	10	30	10	10	10	10	10	30	10	10	10	10	10					
12	Число выданных открепительных удостоверений	47	0	1	1	1	0	0	0	6	3	1	0	0	0	5	0	2	0	1	10	0	2	0	0	3	0	0	0	0	0	7	1	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	36	0	1	0	2	1	1	1	4	0	3	0	2	3	0	0	0	0	1	5	0	0	0	1	1	0	0	1	0	0	2	0	0	2	4	1					
14	Число неиспользованных открепительных удостоверений	453	10	9	9	19	10	20	10	14	7	19	10	10	20	5	10	8	10	9	60	10	8	10	10	27	10	10	10	10	10	23	9	10	10	10	7					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	33	0	0	0	3	1	2	0	3	2	1	0	3	2	0	0	0	1	0	1	0	1	0	1	2	1	1	1	1	0	2	1	0	1	1	1					
		0.29%	0.00%	0.00%	0.00%	0.71%	0.48%	0.50%	0.00%	0.68%	0.95%	0.20%	0.00%	0.81%	0.31%	0.00%	0.00%	0.00%	0.59%	0.00%	0.09%	0.00%	0.68%	0.00%	0.47%	0.34%	0.63%	0.62%	0.23%	0.85%	0.00%	0.32%	0.23%	0.00%	0.71%	0.40%	0.20%					
19	. Малышкин Олег Александрович	14	0	2	0	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0					
		0.12%	0.00%	0.66%	0.00%	0.24%	0.48%	0.00%	0.00%	0.23%	0.95%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.34%	0.63%	0.00%	0.23%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	. Миронов Сергей Михайлович	14	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.23%	0.00%	0.00%	0.00%	0.27%	0.16%	0.00%	0.56%	0.00%	0.00%	0.29%	0.09%	0.53%	0.00%	0.50%	0.00%	0.17%	0.63%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.71%	0.40%	0.00%					
21	. Путин Владимир Владимирович	11042	224	277	139	406	203	388	178	427	205	503	364	349	623	360	170	149	165	346	1074	188	144	191	207	572	148	157	418	114	289	605	410	160	137	248	504					
		97.44%	99.12%	91.42%	99.29%	95.75%	98.07%	96.52%	97.27%	96.83%	97.16%	98.63%	98.11%	94.58%	97.50%	98.36%	96.05%	99.33%	97.06%	99.14%	98.53%	98.95%	97.96%	95.50%	98.10%	97.44%	93.67%	98.12%	98.12%	96.61%	97.97%	97.90%	95.13%	100.00%	97.86%	98.02%	98.82%					
22	. Хакамада Ирина Муцуовна	22	0	0	0	3	0	1	0	0	0	2	1	3	1	1	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	2	2	0	0	0	0					
		0.19%	0.00%	0.00%	0.00%	0.71%	0.00%	0.25%	0.00%	0.00%	0.00%	0.39%	0.27%	0.81%	0.16%	0.27%	0.56%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.47%	0.17%	0.00%	0.00%	0.23%	0.00%	0.00%	0.32%	0.46%	0.00%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	159	0	22	0	10	1	6	5	9	2	3	5	13	6	3	2	1	2	1	9	1	1	7	2	5	2	2	4	2	3	4	18	0	0	3	5					
		1.40%	0.00%	7.26%	0.00%	2.36%	0.48%	1.49%	2.73%	2.04%	0.95%	0.59%	1.35%	3.52%	0.94%	0.82%	1.13%	0.67%	1.18%	0.29%	0.83%	0.53%	0.68%	3.50%	0.95%	0.85%	1.27%	1.25%	0.94%	1.69%	1.02%	0.65%	4.18%	0.00%	0.00%	1.19%	0.98%					
																																										
24	Против всех	15	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	2	0	0	1	0	0					
		0.13%	0.00%	0.00%	0.00%	0.24%	0.48%	0.25%	0.00%	0.00%	0.00%	0.20%	0.27%	0.00%	0.16%	0.27%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.68%	0.50%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.71%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
