Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Бокситогорская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №42	УИК №43	УИК №44					
1	"Число избирателей, включенных в списки избирателей"	44089	2294	2455	2039	2652	2374	2334	164	2306	2268	2303	2433	2258	2180	2469	2409	1107	309	1256	381	278	167	810	116	411	1214	127	493	564	413	153	96	168	518	79	153	555	224	297	95	733	90	344					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45100	2340	2540	2100	2730	2400	2250	195	2360	2300	2330	2370	2270	2200	2540	2430	1150	340	1270	400	320	170	890	120	460	1280	135	510	600	430	160	110	180	540	80	155	600	260	310	90	760	85	340					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	24518	1339	1395	1035	1411	1203	1157	62	1395	1379	1427	1336	1366	1199	1454	1399	583	142	653	153	201	89	425	23	211	765	43	271	280	194	100	72	66	306	29	83	315	97	192	30	440	42	156					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3287	87	71	83	43	76	270	20	65	42	68	164	70	59	50	45	123	86	147	80	77	41	161	77	43	72	41	81	99	96	17	11	70	98	45	55	133	89	75	60	81	36	80					
6	Число погашенных избирательных бюллетеней	17295	914	1074	982	1276	1121	823	113	900	879	835	870	834	942	1036	986	444	112	470	167	42	40	304	20	206	443	51	158	221	140	43	27	44	136	6	17	152	74	43	0	239	7	104					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3287	87	71	83	43	76	270	20	65	42	68	164	70	59	50	45	123	86	147	80	77	41	161	77	43	72	41	81	99	96	17	11	70	98	45	55	133	89	75	60	81	36	80					
8	Число бюллетеней в стационарных ящиках для голосования	24516	1339	1395	1035	1411	1203	1157	62	1395	1379	1427	1336	1366	1199	1454	1397	583	142	653	153	201	89	425	23	211	765	43	271	280	194	100	72	66	306	29	83	315	97	192	30	440	42	156					
9	Число недействительных избирательных бюллетеней	205	17	14	10	21	10	6	0	21	12	12	15	7	4	11	14	3	1	2	1	0	0	4	0	0	7	1	1	2	0	0	0	0	1	0	2	2	0	1	0	2	0	1					
10	Число действительных избирательных бюллетеней	27598	1409	1452	1108	1433	1269	1421	82	1439	1409	1483	1485	1429	1254	1493	1428	703	227	798	232	278	130	582	100	254	830	83	351	377	290	117	83	136	403	74	136	446	186	266	90	519	78	235					
11	Число полученных открепительных  удостоверений	820	32	33	35	40	37	40	5	42	40	42	42	42	40	45	44	21	6	22	7	20	0	25	8	8	24	4	10	11	8	3	2	4	11	3	4	11	8	15	4	18	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	471	21	18	19	16	9	12	3	23	27	18	29	22	21	31	17	14	0	22	3	11	0	25	8	1	17	4	10	6	2	0	1	3	7	0	2	10	7	12	0	18	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	303	17	5	5	6	10	9	4	9	13	13	7	9	4	9	31	21	4	4	8	0	7	3	6	3	6	3	6	5	2	4	1	1	4	3	3	9	11	1	8	12	15	2					
14	Число неиспользованных открепительных удостоверений	349	11	15	16	24	28	28	2	19	13	24	13	20	19	14	27	7	6	0	4	9	0	0	0	7	7	0	0	5	6	3	1	1	4	3	2	1	1	3	4	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	24	2	4	1	3	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	269	14	12	10	19	10	13	1	15	11	12	15	22	14	8	16	4	3	7	0	2	0	6	2	4	8	2	6	4	4	0	1	0	4	0	2	4	2	1	0	10	1	0					
		0.97%	0.98%	0.82%	0.89%	1.31%	0.78%	0.91%	1.22%	1.03%	0.77%	0.80%	1.00%	1.53%	1.11%	0.53%	1.11%	0.57%	1.32%	0.88%	0.00%	0.72%	0.00%	1.02%	2.00%	1.57%	0.96%	2.38%	1.70%	1.06%	1.38%	0.00%	1.20%	0.00%	0.99%	0.00%	1.45%	0.89%	1.08%	0.37%	0.00%	1.92%	1.28%	0.00%					
19	Жириновский Владимир Вольфович	2646	119	141	99	169	128	139	7	145	127	119	168	147	130	171	142	64	8	59	17	35	12	55	7	22	77	11	38	15	25	6	22	11	25	13	10	38	25	23	2	52	3	20					
		9.52%	8.35%	9.62%	8.86%	11.62%	10.01%	9.74%	8.54%	9.93%	8.94%	7.96%	11.20%	10.24%	10.33%	11.37%	9.85%	9.07%	3.51%	7.38%	7.30%	12.59%	9.23%	9.39%	7.00%	8.66%	9.20%	13.10%	10.80%	3.96%	8.62%	5.13%	26.51%	8.09%	6.19%	17.57%	7.25%	8.48%	13.44%	8.61%	2.22%	9.98%	3.85%	8.47%					
20	Зюганов Геннадий Андреевич	4220	336	269	195	274	246	302	10	194	221	195	169	194	191	201	195	102	40	114	24	36	24	80	8	19	111	6	28	42	37	13	9	18	77	10	14	67	12	6	5	87	6	33					
		15.18%	23.56%	18.35%	17.44%	18.84%	19.23%	21.16%	12.20%	13.29%	15.55%	13.04%	11.27%	13.51%	15.18%	13.36%	13.52%	14.45%	17.54%	14.25%	10.30%	12.95%	18.46%	13.65%	8.00%	7.48%	13.26%	7.14%	7.95%	11.08%	12.76%	11.11%	10.84%	13.24%	19.06%	13.51%	10.14%	14.96%	6.45%	2.25%	5.56%	16.70%	7.69%	13.98%					
21	Медведев Дмитрий Анатольевич	20463	940	1030	804	971	885	967	64	1085	1050	1157	1133	1066	919	1113	1075	533	176	618	191	205	94	441	83	209	634	64	279	316	224	98	51	107	297	51	110	337	147	236	83	370	68	182					
