Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
Наименование Избирательной комиссии:    Таштагольская 																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720									
1	"Число избирателей, включенных в список избирателей"	37764	597	395	1001	1067	1094	1254	1517	1179	1097	1112	1085	484	589	568	887	547	878	1120	847	1408	548	749	1582	234	1374	904	2301	2347	1325	1351	1385	1134	265	355	212	112	511	449	145	266	424	150	762	153									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47165	1000	400	1000	1100	1200	1300	1550	1200	1100	1150	1100	550	650	580	900	560	910	1120	850	1400	600	820	2000	250	1450	1000	5150	5000	3250	1400	1500	1200	265	370	225	115	520	460	150	270	440	150	800	160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	206	0	180	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33496	558	352	935	1001	1030	646	1432	1076	698	673	1025	427	515	525	837	524	818	1000	768	1261	483	672	1456	217	1288	829	2218	2190	1247	1251	1282	1057	257	324	199	107	465	440	145	180	214	139	582	153									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1210	31	28	35	23	34	33	39	47	48	17	24	29	39	22	25	12	28	42	45	91	52	54	62	2	58	21	12	17	18	66	69	27	0	18	13	4	25	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	11987	411	20	30	76	136	621	79	77	354	460	51	94	96	33	38	24	64	78	37	48	65	94	482	31	104	150	2920	2793	1985	83	149	116	8	28	13	4	30	20	5	4	20	11	38	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1682	31	28	35	23	34	33	39	47	48	17	24	29	39	22	25	12	28	42	45	91	52	54	62	2	58	21	12	17	18	66	69	27	0	18	13	4	25	0	0	86	206	0	180	0									
8	Число бюллетеней в стационарных ящиках для голосования	33496	558	352	935	1001	1030	646	1432	1076	698	673	1025	427	515	525	837	524	818	1000	768	1261	483	672	1456	217	1288	829	2218	2190	1247	1251	1282	1057	257	324	199	107	465	440	145	180	214	139	582	153									
9	Число недействительных избирательных бюллетеней	147	0	3	0	0	0	11	0	0	8	9	4	0	0	1	0	0	0	54	0	0	3	5	0	0	0	0	0	37	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	35031	589	377	970	1024	1064	668	1471	1123	738	681	1045	456	554	546	862	536	846	988	813	1352	532	721	1518	219	1346	850	2230	2170	1265	1306	1351	1084	257	342	212	111	490	439	145	266	420	139	762	153									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
