Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Таштагольская 																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448									
1	Число избирателей, включенных в список избирателей	39451	578	746	1560	1199	1677	2235	1385	1639	1132	809	1499	837	1542	1691	272	1445	2569	781	671	1625	1651	810	2019	1805	1883	144	496	328	328	118	444	283	540	443	1175	777	162	153									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	42470	641	812	1630	1305	1742	2240	1530	1955	1203	877	1555	906	1800	1890	390	1512	2730	875	762	1755	1785	845	2110	1810	2000	150	598	350	350	130	480	300	610	450	1241	821	170	160									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	195	0	164	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	34507	358	588	1316	1058	1418	2027	1195	1615	1010	699	1398	716	1388	1595	252	1259	2239	614	447	1369	1423	726	1902	1699	1873	144	419	224	273	98	401	256	302	226	1069	596	162	153									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2655	56	134	118	30	137	128	62	24	122	85	50	86	92	96	9	84	218	103	208	129	79	76	10	20	10	0	62	0	45	10	33	13	238	0	83	5	0	0									
6	Число погашенных избирательных бюллетеней	4851	227	90	196	217	187	85	273	316	71	93	107	104	320	199	129	169	273	158	107	257	283	43	198	91	117	6	117	28	32	22	46	31	70	29	89	56	8	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3082	56	134	118	30	137	128	62	24	92	85	50	86	92	96	9	84	218	103	208	129	79	76	10	20	10	0	62	98	45	10	33	13	238	195	83	169	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	34507	358	588	1316	1058	1418	2027	1195	1615	1010	699	1398	716	1388	1595	252	1259	2239	614	447	1369	1423	726	1902	1699	1873	144	419	224	273	98	401	256	302	226	1069	596	162	153									
9	Число недействительных избирательных бюллетеней	178	4	3	9	0	10	0	5	0	10	7	6	14	9	0	0	18	0	8	5	2	0	12	2	0	10	0	13	0	1	0	0	0	2	9	0	5	14	0									
10	Число действительных избирательных бюллетеней	37411	410	719	1425	1088	1545	2155	1252	1639	1092	777	1442	788	1471	1691	261	1325	2457	709	650	1496	1502	790	1910	1719	1873	144	468	322	317	108	434	269	538	412	1152	760	148	153									
11	Число полученных открепительных  удостоверений	479	7	2	10	14	12	35	17	22	23	10	13	8	35	22	3	18	42	20	12	20	20	9	13	10	14	2	6	4	1	1	6	4	6	12	10	7	6	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	401	2	2	10	11	11	35	17	20	23	3	13	8	35	22	3	18	42	17	12	13	12	4	4	9	10	0	1	2	1	0	6	3	0	12	10	7	3	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	411	4	7	4	18	7	10	4	10	5	0	13	8	10	6	0	11	12	32	0	10	3	7	21	76	78	2	0	7	4	3	9	4	4	7	5	7	3	0									
14	Число неиспользованных открепительных удостоверений	78	5	0	0	3	1	0	0	2	0	7	0	0	0	0	0	0	0	3	0	7	8	5	9	1	4	2	5	2	0	1	0	1	6	0	0	0	3	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	21	1	0	1	1	0	1	3	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	3	0	1	0	0	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	1204	26	30	35	19	61	31	10	36	57	43	77	36	25	15	4	157	81	54	49	12	82	44	57	28	58	0	22	1	4	2	1	6	7	2	19	10	2	1									
		3.20%	6.28%	4.16%	2.44%	1.75%	3.92%	1.44%	0.80%	2.20%	5.17%	5.48%	5.32%	4.49%	1.69%	0.89%	1.53%	11.69%	3.30%	7.53%	7.48%	0.80%	5.46%	5.49%	2.98%	1.63%	3.08%	0.00%	4.57%	0.31%	1.26%	1.85%	0.23%	2.23%	1.30%	0.48%	1.65%	1.31%	1.23%	0.65%									
20	Зюганов Геннадий Андреевич	1792	41	53	37	57	123	154	28	48	74	40	82	47	27	114	3	140	40	47	38	117	25	60	75	81	85	0	21	6	6	3	4	8	10	2	52	36	1	7									
		4.77%	9.90%	7.34%	2.58%	5.24%	7.91%	7.15%	2.23%	2.93%	6.72%	5.10%	5.66%	5.86%	1.82%	6.74%	1.15%	10.42%	1.63%	6.56%	5.80%	7.81%	1.66%	7.48%	3.92%	4.71%	4.51%	0.00%	4.37%	1.86%	1.89%	2.78%	0.92%	2.97%	1.85%	0.48%	4.51%	4.71%	0.62%	4.58%									
21	Миронов Сергей Михайлович	498	10	18	24	21	38	3	19	14	41	16	18	20	26	4	1	36	11	13	11	2	8	24	26	18	26	0	11	0	3	1	1	2	4	0	17	11	0	0									
		1.32%	2.42%	2.49%	1.67%	1.93%	2.44%	0.14%	1.51%	0.85%	3.72%	2.04%	1.24%	2.49%	1.76%	0.24%	0.38%	2.68%	0.45%	1.81%	1.68%	0.13%	0.53%	2.99%	1.36%	1.05%	1.38%	0.00%	2.29%	0.00%	0.94%	0.93%	0.23%	0.74%	0.74%	0.00%	1.48%	1.44%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	658	18	36	37	9	62	6	30	50	57	21	55	25	11	2	1	55	11	20	7	16	5	20	16	11	36	0	8	1	2	0	1	3	8	2	3	10	1	2									
		1.75%	4.35%	4.99%	2.58%	0.83%	3.99%	0.28%	2.39%	3.05%	5.17%	2.68%	3.80%	3.12%	0.74%	0.12%	0.38%	4.10%	0.45%	2.79%	1.07%	1.07%	0.33%	2.49%	0.84%	0.64%	1.91%	0.00%	1.66%	0.31%	0.63%	0.00%	0.23%	1.12%	1.48%	0.48%	0.26%	1.31%	0.62%	1.31%									
23	Путин Владимир Владимирович	33259	315	582	1292	982	1261	1961	1165	1491	863	657	1210	660	1382	1556	252	937	2314	575	545	1349	1382	642	1736	1581	1668	144	406	314	302	102	427	250	509	406	1061	693	144	143									
		88.48%	76.09%	80.61%	90.10%	90.26%	81.09%	90.99%	92.68%	90.97%	78.31%	83.80%	83.56%	82.29%	93.38%	92.02%	96.55%	69.77%	94.18%	80.20%	83.21%	90.05%	92.01%	80.05%	90.79%	91.97%	88.58%	100.00%	84.41%	97.52%	94.97%	94.44%	98.39%	92.94%	94.26%	96.44%	92.10%	90.59%	88.89%	93.46%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
