Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Бийская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624					
1	"Число избирателей, внесенных в списки избирателей"	28452	702	794	387	2479	458	1298	806	483	88	845	1649	235	1972	416	1673	418	405	1260	102	413	428	2113	2236	2619	1244	1065	186	194	312	176	996					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28231	699	797	388	2481	464	1289	800	474	86	797	1665	236	1941	396	1673	406	403	1269	104	414	420	2080	2193	2611	1251	1064	186	188	298	169	989					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15752	378	435	248	1152	242	745	541	319	60	565	999	145	1133	266	894	227	242	632	47	214	205	1171	1294	1292	613	632	118	113	177	116	537					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1058	34	41	16	85	32	83	8	40	2	54	52	7	53	14	30	21	2	66	7	5	3	29	62	145	59	18	3	6	19	16	46					
6	Число погашенных избирательных бюллетеней	11421	287	321	124	1244	190	461	251	115	24	178	614	84	755	116	749	158	159	571	50	195	212	880	837	1174	579	414	65	69	102	37	406					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1058	34	41	16	85	32	83	8	40	2	54	52	7	53	14	30	21	2	66	7	5	3	29	62	145	59	18	3	6	19	16	46					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15749	378	435	248	1152	242	745	541	319	60	565	999	145	1133	266	894	227	242	632	47	214	205	1171	1294	1292	613	630	117	113	177	116	537					
9	Число недействительных избирательных бюллетеней	157	6	7	2	11	4	3	3	4	0	3	13	3	7	1	14	1	0	8	0	5	1	9	7	22	2	9	0	3	1	1	7					
10	Число действительных избирательных бюллетеней	16650	406	469	262	1226	270	825	546	355	62	616	1038	149	1179	279	910	247	244	690	54	214	207	1191	1349	1415	670	639	120	116	195	131	576					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	197	5	5	5	13	5	7	3	5	3	3	21	3	14	5	12	3	3	10	3	5	2	10	9	10	7	7	3	3	3	3	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	144	3	4	5	11	2	7	1	2	0	3	20	3	12	0	9	2	3	10	1	0	0	10	9	10	7	5	0	0	0	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	160	1	3	7	12	4	6	2	4	1	13	6	3	13	9	5	1	0	2	0	1	2	4	29	8	2	4	2	6	4	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	53	2	1	0	2	3	0	2	3	3	0	1	0	2	5	3	1	0	0	2	5	2	0	0	0	0	2	3	3	3	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
