Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Семеновская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116					
1	"Число избирателей, включенных в списки избирателей"	38703	2049	2442	2018	1818	1652	2021	2147	1712	2041	2783	1014	772	422	697	641	220	216	196	1231	1086	211	763	414	388	332	269	277	321	166	318	1164	194	232	262	287	614	581	241	394	244	1948	1440	152	313					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	35450	1800	2100	1800	1600	1450	1800	1800	1400	1700	2500	1000	750	450	700	680	200	200	190	1100	1000	210	750	420	400	300	270	280	350	170	330	1100	180	250	250	300	600	600	250	400	250	1800	1300	160	310					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21068	947	1302	1283	1049	880	1135	1114	835	1006	1496	779	529	108	366	362	131	137	68	762	613	132	527	188	211	117	152	151	147	59	122	671	108	128	137	94	401	266	63	273	100	1055	763	91	210					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5274	184	190	36	80	103	143	191	214	156	156	95	90	287	167	210	57	37	91	158	276	56	76	115	128	118	75	99	94	79	135	200	60	56	64	92	54	204	115	64	96	105	181	34	53					
6	Число погашенных избирательных бюллетеней	9108	669	608	481	471	467	522	495	351	538	848	126	131	55	167	108	12	26	31	180	111	22	147	117	61	65	43	30	109	32	73	229	12	66	49	114	145	130	72	63	54	640	356	35	47					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5274	184	190	36	80	103	143	191	214	156	156	95	90	287	167	210	57	37	91	158	276	56	76	115	128	118	75	99	94	79	135	200	60	56	64	92	54	204	115	64	96	105	181	34	53					
8	Число бюллетеней в стационарных ящиках для голосования	21067	947	1302	1282	1049	880	1135	1114	835	1006	1496	779	529	108	366	362	131	137	68	762	613	132	527	188	211	117	152	151	147	59	122	671	108	128	137	94	401	266	63	273	100	1055	763	91	210					
9	Число недействительных избирательных бюллетеней	214	4	11	12	10	11	8	21	4	15	9	6	6	4	4	0	0	1	0	7	4	1	2	1	5	0	0	1	1	3	0	17	0	2	0	1	0	2	1	3	0	19	13	1	4					
10	Число действительных избирательных бюллетеней	26127	1127	1481	1306	1119	972	1270	1284	1045	1147	1643	868	613	391	529	572	188	173	159	913	885	187	601	302	334	235	227	249	240	135	257	854	168	182	201	185	455	468	177	334	196	1141	931	124	259					
11	Число полученных открепительных  удостоверений	1043	15	20	15	20	15	33	25	27	10	15	103	55	46	40	33	1	7	4	40	63	7	15	25	30	2	20	10	20	10	25	57	0	15	0	17	27	45	25	42	20	15	10	10	9					
