Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Локтевская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139									
1	"Число избирателей, включенных в список избирателей"	20001	1790	1993	1001	1036	907	1492	350	1218	832	785	470	484	1298	113	447	371	639	671	335	861	620	600	398	531	759									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15550	1350	1500	750	800	650	1150	300	950	650	600	400	400	1000	100	350	300	500	550	300	650	500	450	350	400	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11411	1017	1119	574	528	416	805	219	599	515	461	288	292	651	77	278	232	377	428	194	520	395	401	229	339	457									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1445	83	115	38	47	84	47	30	107	48	68	15	40	157	5	18	34	50	82	49	112	66	21	26	39	64									
6	Число погашенных избирательных бюллетеней	2694	250	266	138	225	150	298	51	244	87	71	97	68	192	18	54	34	73	40	57	18	39	28	95	22	79									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1445	83	115	38	47	84	47	30	107	48	68	15	40	157	5	18	34	50	82	49	112	66	21	26	39	64									
8	Число бюллетеней в стационарных ящиках для голосования	11411	1017	1119	574	528	416	805	219	599	515	461	288	292	651	77	278	232	377	428	194	520	395	401	229	339	457									
9	Число недействительных избирательных бюллетеней	193	12	20	10	11	7	7	5	12	14	11	5	6	11	0	4	4	10	3	2	8	9	7	4	6	5									
10	Число действительных избирательных бюллетеней	12663	1088	1214	602	564	493	845	244	694	549	518	298	326	797	82	292	262	417	507	241	624	452	415	251	372	516									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	64	5	10	5	3	2	4	0	4	0	4	0	1	5	1	1	2	1	3	0	3	3	2	0	2	3									
		0.50%	0.45%	0.81%	0.82%	0.52%	0.40%	0.47%	0.00%	0.57%	0.00%	0.76%	0.00%	0.30%	0.62%	1.22%	0.34%	0.75%	0.23%	0.59%	0.00%	0.47%	0.65%	0.47%	0.00%	0.53%	0.58%									
14	Грудинин Павел Николаевич	3131	282	344	180	141	120	240	55	213	170	156	62	63	189	20	38	32	81	105	46	153	86	86	66	86	117									
		24.35%	25.64%	27.88%	29.41%	24.52%	24.00%	28.17%	22.09%	30.17%	30.20%	29.49%	20.46%	18.98%	23.39%	24.39%	12.84%	12.03%	18.97%	20.59%	18.93%	24.21%	18.66%	20.38%	25.88%	22.75%	22.46%									
15	Жириновский Владимир Вольфович	1098	92	99	56	50	44	70	15	44	52	58	14	32	61	9	28	22	31	65	16	42	38	28	15	46	71									
		8.54%	8.36%	8.02%	9.15%	8.70%	8.80%	8.22%	6.02%	6.23%	9.24%	10.96%	4.62%	9.64%	7.55%	10.98%	9.46%	8.27%	7.26%	12.75%	6.58%	6.65%	8.24%	6.64%	5.88%	12.17%	13.63%									
16	Путин Владимир Владимирович	8166	691	734	355	359	319	512	169	422	320	292	221	224	531	50	220	198	299	327	178	420	317	297	163	234	314									
		63.52%	62.82%	59.48%	58.01%	62.43%	63.80%	60.09%	67.87%	59.77%	56.84%	55.20%	72.94%	67.47%	65.72%	60.98%	74.32%	74.44%	70.02%	64.12%	73.25%	66.46%	68.76%	70.38%	63.92%	61.90%	60.27%									
17	Собчак Ксения Анатольевна	68	5	8	2	2	2	1	1	8	5	4	0	2	1	2	2	4	3	3	1	4	0	1	4	1	2									
		0.53%	0.45%	0.65%	0.33%	0.35%	0.40%	0.12%	0.40%	1.13%	0.89%	0.76%	0.00%	0.60%	0.12%	2.44%	0.68%	1.50%	0.70%	0.59%	0.41%	0.63%	0.00%	0.24%	1.57%	0.26%	0.38%									
18	Сурайкин Максим Александрович	78	6	10	2	5	4	9	1	2	2	1	0	2	8	0	2	2	1	0	0	2	7	1	2	2	7									
		0.61%	0.55%	0.81%	0.33%	0.87%	0.80%	1.06%	0.40%	0.28%	0.36%	0.19%	0.00%	0.60%	0.99%	0.00%	0.68%	0.75%	0.23%	0.00%	0.00%	0.32%	1.52%	0.24%	0.78%	0.53%	1.34%									
19	Титов Борис Юрьевич	26	2	4	0	3	0	3	3	1	0	0	1	2	1	0	0	0	1	3	0	0	0	0	0	0	2									
		0.20%	0.18%	0.32%	0.00%	0.52%	0.00%	0.35%	1.20%	0.14%	0.00%	0.00%	0.33%	0.60%	0.12%	0.00%	0.00%	0.00%	0.23%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%									
20	Явлинский Григорий Алексеевич	32	5	5	2	1	2	6	0	0	0	3	0	0	1	0	1	2	0	1	0	0	1	0	1	1	0									
		0.25%	0.45%	0.41%	0.33%	0.17%	0.40%	0.70%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.12%	0.00%	0.34%	0.75%	0.00%	0.20%	0.00%	0.00%	0.22%	0.00%	0.39%	0.26%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
