Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Осинниковская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802									
1	"Число избирателей, включенных в список избирателей"	38053	1612	1779	682	1170	1184	1596	1903	1310	2613	1112	1600	1655	2290	1390	1656	2322	2262	2000	1781	2103	1978	2055									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38100	1600	1750	700	1200	1150	1600	1850	1300	2650	1100	1650	1650	2300	1400	1700	2300	2200	2000	1800	2100	2000	2100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33395	1402	1638	620	1019	854	1438	1718	1178	2368	974	1530	1496	1919	1210	1427	2073	1931	1768	1553	1859	1717	1703									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1655	162	106	15	81	245	30	32	36	80	27	40	43	122	56	63	70	172	51	49	46	59	70									
6	Число погашенных избирательных бюллетеней	3050	36	6	65	100	51	132	100	86	202	99	80	111	259	134	210	157	97	181	198	195	224	327									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1655	162	106	15	81	245	30	32	36	80	27	40	43	122	56	63	70	172	51	49	46	59	70									
8	Число бюллетеней в стационарных ящиках для голосования	33395	1402	1638	620	1019	854	1438	1718	1178	2368	974	1530	1496	1919	1210	1427	2073	1931	1768	1553	1859	1717	1703									
9	Число недействительных избирательных бюллетеней	41	0	0	8	0	0	0	0	0	0	0	0	3	0	12	0	0	3	8	0	4	0	3									
10	Число действительных избирательных бюллетеней	35009	1564	1744	627	1100	1099	1468	1750	1214	2448	1001	1570	1536	2041	1254	1490	2143	2100	1811	1602	1901	1776	1770									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	57	3	1	0	3	3	0	0	5	0	2	2	0	9	12	0	0	5	0	0	5	0	7									
		0.16%	0.19%	0.06%	0.00%	0.27%	0.27%	0.00%	0.00%	0.41%	0.00%	0.20%	0.13%	0.00%	0.44%	0.95%	0.00%	0.00%	0.24%	0.00%	0.00%	0.26%	0.00%	0.39%									
14	Грудинин Павел Николаевич	851	16	9	9	28	27	35	40	30	83	19	25	30	46	105	58	74	49	18	38	38	38	36									
		2.43%	1.02%	0.52%	1.42%	2.55%	2.46%	2.38%	2.29%	2.47%	3.39%	1.90%	1.59%	1.95%	2.25%	8.29%	3.89%	3.45%	2.33%	0.99%	2.37%	1.99%	2.14%	2.03%									
15	Жириновский Владимир Вольфович	1023	56	21	18	36	31	44	49	39	51	29	30	45	60	87	30	54	62	90	39	51	52	49									
		2.92%	3.58%	1.20%	2.83%	3.27%	2.82%	2.99%	2.80%	3.21%	2.08%	2.90%	1.91%	2.92%	2.94%	6.87%	2.01%	2.52%	2.95%	4.95%	2.43%	2.68%	2.93%	2.76%									
16	Путин Владимир Владимирович	32663	1473	1709	586	1023	1027	1369	1659	1122	2290	931	1497	1445	1904	1036	1392	2002	1960	1681	1490	1782	1646	1639									
		93.19%	94.18%	97.99%	92.28%	93.00%	93.45%	93.26%	94.80%	92.42%	93.55%	93.01%	95.35%	93.89%	93.29%	81.83%	93.42%	93.42%	93.20%	92.41%	93.01%	93.54%	92.68%	92.44%									
17	Собчак Ксения Анатольевна	50	0	0	0	0	0	0	0	10	0	0	0	1	10	1	8	0	3	0	0	5	8	4									
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.06%	0.49%	0.08%	0.54%	0.00%	0.14%	0.00%	0.00%	0.26%	0.45%	0.23%									
18	Сурайкин Максим Александрович	101	5	0	0	0	8	5	0	0	0	5	3	3	4	5	1	4	10	0	15	4	20	9									
		0.29%	0.32%	0.00%	0.00%	0.00%	0.73%	0.34%	0.00%	0.00%	0.00%	0.50%	0.19%	0.19%	0.20%	0.39%	0.07%	0.19%	0.48%	0.00%	0.94%	0.21%	1.13%	0.51%									
19	Титов Борис Юрьевич	95	6	1	5	0	0	10	0	5	10	0	5	5	4	6	1	0	1	5	5	5	7	14									
		0.27%	0.38%	0.06%	0.79%	0.00%	0.00%	0.68%	0.00%	0.41%	0.41%	0.00%	0.32%	0.32%	0.20%	0.47%	0.07%	0.00%	0.05%	0.27%	0.31%	0.26%	0.39%	0.79%									
20	Явлинский Григорий Алексеевич	169	5	3	9	10	3	5	2	3	14	15	8	7	4	2	0	9	10	17	15	11	5	12									
		0.48%	0.32%	0.17%	1.42%	0.91%	0.27%	0.34%	0.11%	0.25%	0.57%	1.50%	0.51%	0.45%	0.20%	0.16%	0.00%	0.42%	0.48%	0.93%	0.94%	0.58%	0.28%	0.68%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
