Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    Вурнарская																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197					
1	"Число избирателей, включенных в списки избирателей"	25882	1264	1580	1567	1400	1521	274	346	370	251	469	482	442	624	256	253	753	177	378	337	194	167	116	92	699	61	498	475	1031	213	962	275	384	430	254	283	89	400	228	348	227	553	282	341	188	657	211	374	509	394	157	445	374	557	488	182					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27000	1260	1573	1555	1450	1524	294	360	410	258	530	512	478	667	296	269	797	174	374	385	188	151	153	103	823	61	555	498	1048	226	911	295	378	453	252	295	96	383	242	374	227	611	331	405	221	630	237	426	476	443	179	410	395	617	548	193					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17395	718	924	926	861	1018	214	234	218	151	341	256	303	346	190	186	519	133	283	262	166	129	95	44	426	51	357	314	559	144	652	211	323	327	200	217	70	284	193	241	171	411	179	268	155	530	174	261	384	332	110	247	186	397	364	140					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3471	187	74	207	167	78	25	61	96	42	61	129	35	101	48	42	92	31	60	62	21	16	19	35	106	5	49	67	108	26	159	30	33	74	44	52	14	57	23	73	39	94	89	47	13	30	23	58	50	30	35	93	122	77	47	15					
6	Число погашенных избирательных бюллетеней	6134	355	575	422	422	428	55	65	96	65	128	127	140	220	58	41	186	10	31	61	1	6	39	24	291	5	149	117	381	56	100	54	22	52	8	26	12	42	26	60	17	106	63	90	53	70	40	107	42	81	34	70	87	143	137	38					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3471	187	74	207	167	78	25	61	96	42	61	129	35	101	48	42	92	31	60	62	21	16	19	35	106	5	49	67	108	26	159	30	33	74	44	52	14	57	23	73	39	94	89	47	13	30	23	58	50	30	35	93	122	77	47	15					
8	Число бюллетеней в стационарных ящиках для голосования	17395	718	924	926	861	1018	214	234	218	151	341	256	303	346	190	186	519	133	283	262	166	129	95	44	426	51	357	314	559	144	652	211	323	327	200	217	70	284	193	241	171	411	179	268	155	530	174	261	384	332	110	247	186	397	364	140					
9	Число недействительных избирательных бюллетеней	596	17	15	25	28	11	17	2	29	3	15	4	5	2	0	41	22	4	29	12	4	0	0	0	9	1	12	11	11	3	23	12	10	42	3	4	11	10	2	0	0	21	13	30	9	16	5	5	0	7	2	7	6	10	11	5					
10	Число действительных избирательных бюллетеней	20270	888	983	1108	1000	1085	222	293	285	190	387	381	333	445	238	187	589	160	314	312	183	145	114	79	523	55	394	370	656	167	788	229	346	359	241	265	73	331	214	314	210	484	255	285	159	544	192	314	434	355	143	333	302	464	400	150					
11	Число полученных открепительных  удостоверений	2668	66	93	90	110	80	30	30	60	20	65	50	51	48	40	25	80	15	20	80	14	20	45	13	140	10	65	50	50	30	70	35	30	45	30	28	10	30	25	30	20	85	70	80	45	70	35	45	50	65	35	40	40	65	80	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2631	66	93	90	110	80	30	30	60	20	65	50	51	48	40	25	80	15	20	80	10	17	45	12	140	8	65	50	50	23	70	35	26	45	25	28	6	30	25	30	20	85	68	80	45	70	35	45	50	65	35	40	37	65	80	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	808	17	54	53	30	41	5	10	13	5	8	11	16	10	4	5	15	7	6	20	1	4	11	4	33	5	18	27	6	14	24	9	5	12	11	17	2	3	10	6	5	32	20	8	8	97	6	5	4	11	9	11	9	8	17	6					
14	Число неиспользованных открепительных удостоверений	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	2	0	0	0	7	0	0	4	0	5	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	132	8	14	9	8	4	0	0	1	0	1	2	1	0	0	0	1	2	0	9	0	0	2	4	26	0	5	2	0	0	2	0	0	5	0	5	3	0	3	0	0	1	0	2	2	0	1	0	1	0	2	3	2	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
18	Богданов Андрей Владимирович	145	9	5	8	10	12	2	0	1	0	2	0	4	1	1	1	10	2	0	2	1	0	0	0	6	1	2	3	5	4	8	0	2	0	0	3	0	1	2	0	1	1	0	0	2	2	1	5	3	4	2	3	2	3	8	0					
