Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Калуга, Октябрьская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №134	УИК №135	УИК №136	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344									
1	Число избирателей, включенных в список избирателей	93451	248	1426	222	2308	2164	2157	1926	2044	1997	2395	2390	1295	1384	1326	786	1894	2309	1909	1919	1997	1981	2443	2323	1967	2289	2328	2483	325	2506	2589	2656	2136	1265	2170	2656	1471	1938	950	1744	2696	2681	1681	2714	2585	2277	2091	2559	235	1324	292									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	91350	200	1400	500	2300	2150	2250	1850	1900	1950	2350	2250	1200	1300	1300	750	1850	2250	1850	1900	1950	1950	2400	2300	1950	2250	2250	2300	300	2450	2600	2600	2050	1250	2100	2650	1450	1900	900	1700	2600	2600	1600	2700	2600	2250	2000	2500	200	1250	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	52181	161	697	218	1262	1187	1242	1177	985	1081	1272	1330	721	766	765	478	1159	1424	1189	1166	1197	1116	1168	1198	1115	1322	1249	1348	163	1424	1385	1520	1273	824	1430	1487	723	1109	589	896	1424	1554	936	1507	1408	1198	1136	1296	59	745	102									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2202	16	41	4	47	32	16	24	54	23	56	62	23	49	29	33	36	33	24	28	37	28	70	50	34	27	103	156	113	20	51	23	43	16	22	82	22	55	10	28	60	32	26	31	32	19	16	93	89	88	96									
6	Число погашенных избирательных бюллетеней	36967	23	662	278	991	931	992	649	861	846	1022	858	456	485	506	239	655	793	637	706	716	806	1162	1052	801	901	898	796	24	1006	1164	1057	734	410	648	1081	705	736	301	776	1116	1014	638	1162	1160	1033	848	1111	52	417	52									
