Выборы Президента Российской Федерации																																																																
Дата голосования: 18.03.2018																																																																
																																																																
"Наименование Избирательной комиссии:    Калуга, Октябрьская"																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																														
																																																																
		Сумма	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153									
1	"Число избирателей, включенных в список избирателей"	93376	2640	2368	1133	2020	1938	1773	1908	2003	2251	1199	1281	1259	674	1799	2012	1888	1877	1843	2316	2073	1975	2211	2250	2159	2532	310	2026	2074	2658	2069	1478	1875	2449	1053	571	1850	918	1652	2618	2723	1684	2195	1140	2879	2235	2035	2082	367	1720	407	535	1235	1156									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	89670	2500	2350	1050	1950	1900	1500	1850	2000	2200	1150	1250	1200	600	1800	1900	1700	1850	1800	2100	2050	1950	2050	2200	2050	2150	305	1950	2050	2600	2000	1450	1850	2400	1015	450	1750	900	1650	2600	2700	1650	2200	1050	2800	2200	2050	1900	350	1650	350	450	1200	1050									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	57135	1629	1416	598	1178	1211	962	1085	1288	1367	747	766	761	431	1162	1309	1303	1211	1161	1413	1138	1185	1414	1427	1313	1442	263	1246	1225	1760	1281	993	1270	1482	581	332	1193	608	944	1470	1758	999	1326	737	1740	1326	1235	1297	153	1009	156	343	696	795									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2148	35	37	49	35	19	30	21	44	63	21	42	20	24	46	42	31	27	39	73	37	34	30	24	54	299	30	17	30	40	23	26	12	43	33	51	28	8	16	30	38	29	34	14	43	23	19	59	82	90	105	19	16	14									
6	Число погашенных избирательных бюллетеней	30387	836	897	403	737	670	508	744	668	770	382	442	419	145	592	549	366	612	600	614	875	731	606	749	683	409	12	687	795	800	696	431	568	875	401	67	529	284	690	1100	904	622	840	299	1017	851	796	544	115	551	89	88	488	241									
