Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Ступинская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №2879	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928									
1	Число избирателей, включенных в список избирателей	91216	1158	1323	1143	1105	2565	2234	1805	2236	2602	2252	2388	2493	2036	2236	2262	2600	2505	2212	2227	1884	2137	2325	1725	2148	2239	2253	1133	1578	1152	2409	2013	1512	2760	1424	1319	1038	2348	2576	1859	1428	1344	924	1509	752	2398	1067	1051	900	1869	760									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	90378	1107	1335	1145	1116	2517	2237	1819	2245	2623	2267	2396	2421	2041	2279	2251	2626	2560	2134	2254	1887	2119	2340	1724	2162	2246	2260	1085	1463	1112	2339	2006	1492	2766	1447	1261	1014	2350	2568	1917	1442	1323	881	1414	739	2292	1097	1001	904	1622	732									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	55474	671	725	615	763	1577	1410	1165	1300	1513	1452	1541	1553	1387	1351	1350	1861	1702	1404	1461	1239	1262	1481	1046	1407	1558	1404	642	485	619	1394	1138	857	1633	863	772	604	1444	1407	1190	833	569	460	853	324	1756	624	602	555	1142	510									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7804	208	177	121	183	184	100	63	98	102	145	94	129	59	101	74	34	50	115	171	148	97	55	58	180	67	178	251	772	150	104	182	128	105	232	153	169	225	177	125	163	217	388	294	352	27	90	162	110	142	95									
6	Число погашенных избирательных бюллетеней	27100	228	433	409	170	756	727	591	847	1008	670	761	739	595	827	827	731	808	615	622	500	760	804	620	575	621	678	192	206	343	841	686	507	1028	352	336	241	681	984	602	446	537	33	267	63	509	383	237	239	338	127									
