Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    район Чертаново Северное																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974					
1	"Число избирателей, внесенных в списки избирателей"	66738	2896	2773	2463	2624	2446	2339	2195	2815	2333	2022	1894	2593	2246	2521	2538	2225	2329	2335	1477	2708	2074	2077	1743	2742	2848	2614	2308	2560					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	51600	2200	2200	1900	2100	1900	1700	1600	2200	1900	1600	1500	2000	1700	2000	1900	1800	1800	1800	1100	2100	1600	1600	1300	2100	2200	2000	1800	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	36501	1606	1459	1231	1369	1329	1253	1389	1688	1237	1189	889	1446	1290	1285	1375	1191	1195	1134	821	1258	1078	1290	927	1500	1608	1698	1332	1434					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1218	40	51	43	28	37	42	33	41	29	47	35	34	85	37	46	34	18	36	27	42	43	40	21	86	64	102	27	50					
6	Число погашенных избирательных бюллетеней	13881	554	690	626	703	534	405	178	471	634	364	576	520	325	678	479	575	587	630	252	800	479	270	352	514	528	200	441	516					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1218	40	51	43	28	37	42	33	41	29	47	35	34	85	37	46	34	18	36	27	42	43	40	21	86	64	102	27	50					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36380	1601	1459	1231	1369	1329	1246	1389	1688	1237	1189	854	1446	1290	1244	1358	1191	1195	1130	821	1257	1078	1290	927	1500	1608	1698	1326	1429					
9	Число недействительных избирательных бюллетеней	530	30	17	15	13	47	18	9	25	16	18	9	24	24	11	16	20	15	17	9	16	26	9	15	25	24	24	19	19					
10	Число действительных избирательных бюллетеней	37068	1611	1493	1259	1384	1319	1270	1413	1704	1250	1218	880	1456	1351	1270	1388	1205	1198	1149	839	1283	1095	1321	933	1561	1648	1776	1334	1460					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1102	50	40	40	50	30	40	27	53	40	28	30	40	30	45	40	30	34	36	25	40	40	20	20	79	50	50	35	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1081	48	39	37	47	30	39	27	53	40	26	30	40	30	45	37	30	34	36	21	39	40	20	20	79	49	50	35	60					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1528	89	30	86	26	31	77	143	61	56	63	19	48	22	33	46	46	64	41	30	80	28	90	46	81	59	75	22	36					
14	Число погашенных неиспользованных открепительных удостоверений	21	2	1	3	3	0	1	0	0	0	2	0	0	0	0	3	0	0	0	4	1	0	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	748	16	33	51	30	25	23	27	43	32	34	18	25	29	33	32	47	30	33	19	37	26	15	23	15	8	19	12	13					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
