Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Гунибская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197					
1	"Число избирателей, внесенных в списки"	14540	580	229	512	577	1254	262	411	503	245	606	471	499	431	379	190	127	689	219	207	461	728	100	550	675	666	377	438	482	483	274	98	215	393	209					
2	"Число бюллетеней, полученных участковыми комиссиями"	14201	564	219	450	580	1240	252	403	510	230	590	465	500	426	372	199	120	701	231	201	464	720	91	540	670	665	340	436	412	469	240	96	200	400	205					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8714	359	219	298	340	763	128	377	228	137	343	83	128	90	358	190	105	377	152	148	292	505	86	201	341	361	222	274	206	459	226	85	175	325	133					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2057	80	0	43	0	117	0	0	79	16	13	352	271	99	0	0	15	98	55	10	53	24	0	218	103	84	70	0	202	0	7	0	25	16	7					
6	Число погашенных бюллетеней	3420	125	0	109	240	350	124	26	203	77	234	30	101	237	14	9	0	226	24	43	119	191	5	121	226	220	48	162	4	10	7	11	0	59	65					
7	Число бюллетеней в переносных ящиках для голосования	1982	80	0	43	0	42	0	0	79	16	13	352	271	99	0	0	15	98	55	10	53	24	0	218	103	84	70	0	202	0	7	0	25	16	7					
8	Число бюллетеней в стационарных ящиках для голосования	8614	359	219	298	340	663	128	377	228	137	343	83	128	90	358	190	105	377	152	148	292	505	86	201	341	361	222	274	206	459	226	85	175	325	133					
9	Число недействительных бюллетеней	144	18	0	0	10	44	5	4	2	2	13	0	0	1	0	10	0	13	4	0	1	0	2	1	6	1	0	5	0	0	1	0	1	0	0					
10	Число действительных бюллетеней	10452	421	219	341	330	661	123	373	305	151	343	435	399	188	358	180	120	462	203	158	344	529	84	418	438	444	292	269	408	459	232	85	199	341	140					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	8	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	92	1	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	0	3	3	3	3	3	3	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	33	0	0	0	0	0	0	7	0	14	0	0	0	1	0	0	0	0	0	0	0	4	0	4	0	0	0	1	0	0	0	1	0	0	1					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	9.15%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.95%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1226	4	0	190	1	5	0	0	102	1	6	2	1	0	1	0	0	31	0	0	1	300	5	83	1	0	64	6	300	5	4	0	111	2	0					
		11.57%	0.91%	0.0%	55.71%	0.29%	0.70%	0.0%	0.0%	33.22%	0.65%	1.68%	0.45%	0.25%	0.0%	0.27%	0.0%	0.0%	6.52%	0.0%	0.0%	0.28%	56.71%	5.81%	19.80%	0.22%	0.0%	21.91%	2.18%	73.52%	1.08%	1.71%	0.0%	55.5%	0.58%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	31	11	0	0	0	6	0	0	1	1	5	0	0	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0					
		0.29%	2.50%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.32%	0.65%	1.40%	0.0%	0.0%	0.52%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	20	2	0	0	0	3	2	1	0	0	1	0	0	1	2	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	1	0	0	0					
		0.18%	0.45%	0.0%	0.0%	0.0%	0.42%	1.56%	0.26%	0.0%	0.0%	0.28%	0.0%	0.0%	0.52%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.22%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	7	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.07%	0.22%	0.0%	0.0%	0.0%	0.14%	0.78%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	107	2	0	0	4	0	1	6	0	2	5	0	0	0	2	0	0	0	0	0	1	3	0	53	1	0	0	7	0	9	2	9	0	0	0					
		1.00%	0.45%	0.0%	0.0%	1.17%	0.0%	0.78%	1.59%	0.0%	1.30%	1.40%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.56%	0.0%	12.64%	0.22%	0.0%	0.0%	2.55%	0.0%	1.96%	0.85%	10.58%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	1020	36	107	0	87	39	40	132	36	45	89	26	30	29	1	0	2	3	5	74	5	6	6	6	44	91	0	27	0	3	0	9	0	2	40					
		9.62%	8.20%	48.85%	0.0%	25.58%	5.53%	31.25%	35.01%	11.72%	29.41%	25.0%	5.97%	7.51%	15.34%	0.27%	0.0%	1.66%	0.63%	2.41%	46.83%	1.44%	1.13%	6.97%	1.43%	9.90%	20.44%	0.0%	9.85%	0.0%	0.65%	0.0%	10.58%	0.0%	0.58%	28.57%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	37	2	0	0	1	8	1	3	1	0	5	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7	0	2	0	0	0	1	0					
		0.34%	0.45%	0.0%	0.0%	0.29%	1.13%	0.78%	0.79%	0.32%	0.0%	1.40%	0.0%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	2.55%	0.0%	0.43%	0.0%	0.0%	0.0%	0.29%	0.0%					
30	"13. ""Демократическая партия России"""	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	135	17	0	0	0	49	4	1	2	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	54	0	0	0	0	0	0	0	0	0	0					
		1.27%	3.87%	0.0%	0.0%	0.0%	6.95%	3.12%	0.26%	0.65%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	12.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.42%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	99	13	0	0	3	0	0	2	6	1	2	2	0	1	25	0	2	0	7	0	0	3	0	2	0	0	0	5	0	13	2	7	0	2	1					
		0.93%	2.96%	0.0%	0.0%	0.88%	0.0%	0.0%	0.53%	1.95%	0.65%	0.56%	0.45%	0.0%	0.52%	6.98%	0.0%	1.66%	0.0%	3.38%	0.0%	0.0%	0.56%	0.0%	0.47%	0.0%	0.0%	0.0%	1.82%	0.0%	2.83%	0.85%	8.23%	0.0%	0.58%	0.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	8	0	0	1	4	1	1	5	1	2	0	0	17	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.41%	1.82%	0.0%	0.0%	0.29%	0.56%	0.78%	0.26%	1.62%	0.65%	0.56%	0.0%	0.0%	8.99%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	48	5	0	0	5	8	2	2	0	2	1	0	1	0	0	0	1	0	0	4	2	4	1	2	0	0	0	1	0	1	5	0	0	1	0					
		0.45%	1.13%	0.0%	0.0%	1.47%	1.13%	1.56%	0.53%	0.0%	1.30%	0.28%	0.0%	0.25%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	2.53%	0.57%	0.75%	1.16%	0.47%	0.0%	0.0%	0.0%	0.36%	0.0%	0.21%	2.14%	0.0%	0.0%	0.29%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	25	8	0	0	0	3	3	2	0	0	0	0	1	0	3	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0					
		0.23%	1.82%	0.0%	0.0%	0.0%	0.42%	2.34%	0.53%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.83%	0.0%	0.83%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6122	166	112	151	163	460	54	198	91	71	190	374	345	123	306	175	109	309	135	61	267	133	70	212	264	335	228	125	105	221	6	56	88	324	95					
		57.77%	37.81%	51.14%	44.28%	47.94%	65.24%	42.18%	52.51%	29.64%	46.40%	53.37%	85.97%	86.46%	65.07%	85.47%	92.10%	90.83%	65.05%	65.21%	38.60%	77.39%	25.14%	81.39%	50.59%	59.45%	75.28%	78.08%	45.62%	25.73%	48.14%	2.57%	65.88%	44.0%	95.01%	67.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	3	0	0	0	1	1	18	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0					
		0.31%	0.68%	0.0%	0.0%	0.0%	0.14%	0.78%	4.77%	0.65%	0.0%	0.28%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.42%	0.0%	0.0%	0.0%	0.0%					
