Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Петровск-Забайкальская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128					
1	"Число избирателей, внесенных в списки избирателей"	14429	654	439	375	334	1060	1106	765	483	912	810	901	767	990	287	1079	855	445	501	563	458	645					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14109	632	410	356	375	1042	1078	778	473	889	790	885	759	953	274	1040	858	424	491	544	449	609					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8658	366	255	201	165	635	541	402	379	538	568	619	516	504	215	633	579	257	295	271	269	450					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1091	51	18	52	39	25	150	39	12	122	47	43	44	106	16	38	29	51	37	114	39	19					
6	Число погашенных избирательных бюллетеней	4360	215	137	103	171	382	387	337	82	229	175	223	199	343	43	369	250	116	159	159	141	140					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1091	51	18	52	39	25	150	39	12	122	47	43	44	106	16	38	29	51	37	114	39	19					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8658	366	255	201	165	635	541	402	379	538	568	619	516	504	215	633	579	257	295	271	269	450					
9	Число недействительных избирательных бюллетеней	76	2	1	2	1	0	7	1	5	4	12	5	3	2	4	12	2	2	4	0	4	3					
10	Число действительных избирательных бюллетеней	9673	415	272	251	203	660	684	440	386	656	603	657	557	608	227	659	606	306	328	385	304	466					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	388	15	15	10	29	3	8	65	15	23	25	24	6	25	0	25	20	15	15	15	15	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	218	2	0	2	15	3	7	56	10	4	6	17	5	4	0	17	18	15	15	10	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	107	11	4	2	4	1	4	9	2	4	3	6	2	3	6	9	5	3	9	3	8	9					
14	Число погашенных неиспользованных открепительных удостоверений	170	13	15	8	14	0	1	9	5	19	19	7	1	21	0	8	2	0	0	5	13	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	0	1	0	2	0	1	2	0	3	0	0	0	2	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	205	11	5	6	0	11	14	6	9	20	27	15	12	15	13	11	10	0	2	8	1	9					
		2.10%	2.64%	1.83%	2.37%	0.00%	1.67%	2.03%	1.36%	2.30%	3.03%	4.39%	2.27%	2.14%	2.46%	5.63%	1.64%	1.64%	0.00%	0.60%	2.08%	0.32%	1.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	0	0	0	1	1	2	3	1	10	3	7	4	1	5	0	2	1	2	0	1	2					
		0.47%	0.00%	0.00%	0.00%	0.49%	0.15%	0.29%	0.68%	0.26%	1.52%	0.49%	1.06%	0.71%	0.16%	2.16%	0.00%	0.33%	0.32%	0.60%	0.00%	0.32%	0.43%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	1	1	0	2	0	0	3	1	0	2	0	0	1	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.15%	0.14%	0.00%	0.51%	0.00%	0.00%	0.45%	0.18%	0.00%	0.87%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1535	49	22	35	36	74	114	61	94	141	155	129	89	99	34	77	135	37	31	33	42	48					
		15.75%	11.75%	8.06%	13.83%	17.65%	11.21%	16.50%	13.83%	24.04%	21.36%	25.20%	19.49%	15.89%	16.23%	14.72%	11.48%	22.20%	12.01%	9.34%	8.57%	13.64%	10.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	0	1	2	1	5	11	1	2	1	3	2	2	1	7	3	1	1	0	2	1	0					
		0.48%	0.00%	0.37%	0.79%	0.49%	0.76%	1.59%	0.23%	0.51%	0.15%	0.49%	0.30%	0.36%	0.16%	3.03%	0.45%	0.16%	0.32%	0.00%	0.52%	0.32%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	71	0	3	1	0	0	3	0	1	0	0	1	1	2	0	54	2	1	0	1	1	0					
		0.73%	0.00%	1.10%	0.40%	0.00%	0.00%	0.43%	0.00%	0.26%	0.00%	0.00%	0.15%	0.18%	0.33%	0.00%	8.05%	0.33%	0.32%	0.00%	0.26%	0.32%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1759	73	43	57	29	123	111	79	68	114	92	107	93	111	23	109	102	80	74	109	71	91					
		18.04%	17.51%	15.75%	22.53%	14.22%	18.64%	16.06%	17.91%	17.39%	17.27%	14.96%	16.16%	16.61%	18.20%	9.96%	16.24%	16.78%	25.97%	22.29%	28.31%	23.05%	19.40%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	662	23	17	21	18	34	56	19	33	45	39	63	48	51	19	50	27	14	19	16	27	23					
		6.79%	5.52%	6.23%	8.30%	8.82%	5.15%	8.10%	4.31%	8.44%	6.82%	6.34%	9.52%	8.57%	8.36%	8.23%	7.45%	4.44%	4.55%	5.72%	4.16%	8.77%	4.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	4	4	3	2	9	11	1	4	5	3	7	2	5	0	2	17	1	0	2	1	5					
		0.90%	0.96%	1.47%	1.19%	0.98%	1.36%	1.59%	0.23%	1.02%	0.76%	0.49%	1.06%	0.36%	0.82%	0.00%	0.30%	2.80%	0.32%	0.00%	0.52%	0.32%	1.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5197	252	174	125	111	397	360	264	171	316	278	317	304	318	123	352	309	170	199	211	158	288					
		53.31%	60.43%	63.74%	49.41%	54.41%	60.15%	52.10%	59.86%	43.73%	47.88%	45.20%	47.89%	54.29%	52.13%	53.25%	52.46%	50.82%	55.19%	59.94%	54.81%	51.30%	61.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	3	3	1	5	5	1	6	1	4	3	6	1	5	1	1	1	0	1	3	1	0					
