Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Алтайская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195									
1	"Число избирателей, включенных в список избирателей"	16155	1337	1050	602	1111	1021	907	1130	1150	1503	938	155	714	428	123	492	143	46	232	211	122	809	608	535	788									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16847	1340	1150	680	1130	1050	950	1220	1210	1500	970	160	780	390	140	540	160	57	240	240	120	830	620	560	810									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11138	866	707	443	632	722	616	872	737	976	640	126	622	354	115	430	129	44	149	189	95	482	413	321	458									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	975	57	62	25	27	52	46	94	53	62	38	28	33	20	8	38	3	0	40	13	23	69	27	85	72									
6	Число погашенных избирательных бюллетеней	4734	417	381	212	471	276	288	254	420	462	292	6	125	16	17	72	28	13	51	38	2	279	180	154	280									
7	Число избирательных бюллетеней в переносных ящиках для голосования	975	57	62	25	27	52	46	94	53	62	38	28	33	20	8	38	3	0	40	13	23	69	27	85	72									
8	Число бюллетеней в стационарных ящиках для голосования	11136	866	707	443	632	722	616	872	737	976	638	126	622	354	115	430	129	44	149	189	95	482	413	321	458									
9	Число недействительных избирательных бюллетеней	167	17	14	2	13	11	12	18	13	17	7	0	6	6	2	4	2	1	0	4	0	5	5	2	6									
10	Число действительных избирательных бюллетеней	11944	906	755	466	646	763	650	948	777	1021	669	154	649	368	121	464	130	43	189	198	118	546	435	404	524									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	67	5	6	5	1	3	4	3	6	7	5	1	2	1	0	4	1	2	0	0	0	6	0	0	5									
		0.55%	0.54%	0.78%	1.07%	0.15%	0.39%	0.60%	0.31%	0.76%	0.67%	0.74%	0.65%	0.31%	0.27%	0.00%	0.85%	0.76%	4.55%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.94%									
14	Грудинин Павел Николаевич	2292	196	186	51	156	188	147	236	173	231	130	19	125	34	17	64	7	9	7	20	9	78	70	57	82									
		18.92%	21.24%	24.19%	10.90%	23.67%	24.29%	22.21%	24.43%	21.90%	22.25%	19.23%	12.34%	19.08%	9.09%	13.82%	13.68%	5.30%	20.45%	3.70%	9.90%	7.63%	14.16%	15.91%	14.04%	15.47%									
15	Жириновский Владимир Вольфович	840	71	51	35	47	47	39	53	42	70	47	6	42	31	8	23	7	3	24	15	7	35	45	41	51									
		6.94%	7.69%	6.63%	7.48%	7.13%	6.07%	5.89%	5.49%	5.32%	6.74%	6.95%	3.90%	6.41%	8.29%	6.50%	4.91%	5.30%	6.82%	12.70%	7.43%	5.93%	6.35%	10.23%	10.10%	9.62%									
16	Путин Владимир Владимирович	8475	599	492	364	430	504	437	640	536	693	468	126	468	295	95	365	114	29	157	162	102	418	313	295	373									
		69.98%	64.90%	63.98%	77.78%	65.25%	65.12%	66.01%	66.25%	67.85%	66.76%	69.23%	81.82%	71.45%	78.88%	77.24%	77.99%	86.36%	65.91%	83.07%	80.20%	86.44%	75.86%	71.14%	72.66%	70.38%									
17	Собчак Ксения Анатольевна	106	10	9	4	4	7	8	5	10	6	14	1	5	3	1	3	1	0	1	1	0	2	2	4	5									
		0.88%	1.08%	1.17%	0.85%	0.61%	0.90%	1.21%	0.52%	1.27%	0.58%	2.07%	0.65%	0.76%	0.80%	0.81%	0.64%	0.76%	0.00%	0.53%	0.50%	0.00%	0.36%	0.45%	0.99%	0.94%									
18	Сурайкин Максим Александрович	67	11	5	0	2	5	7	4	4	5	3	1	2	2	0	4	0	0	0	0	0	4	1	4	3									
		0.55%	1.19%	0.65%	0.00%	0.30%	0.65%	1.06%	0.41%	0.51%	0.48%	0.44%	0.65%	0.31%	0.53%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.23%	0.99%	0.57%									
19	Титов Борис Юрьевич	57	11	1	3	3	6	6	3	2	5	2	0	3	2	0	0	0	0	0	0	0	2	1	2	5									
		0.47%	1.19%	0.13%	0.64%	0.46%	0.78%	0.91%	0.31%	0.25%	0.48%	0.30%	0.00%	0.46%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.23%	0.49%	0.94%									
20	Явлинский Григорий Алексеевич	40	3	5	4	3	3	2	4	4	4	0	0	2	0	0	1	0	0	0	0	0	1	3	1	0									
		0.33%	0.33%	0.65%	0.85%	0.46%	0.39%	0.30%	0.41%	0.51%	0.39%	0.00%	0.00%	0.31%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.68%	0.25%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
