Выборы Президента Российской Федерации																																																																										
Дата голосования: 18.03.2018																																																																										
																																																																										
Наименование Избирательной комиссии:    Ефремовская																																																																										
																																																																										
Сводная таблица итогов голосования																																																																										
																																																																										
	Число участковых избирательных комиссий	63																																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	63																																																																								
																																																																										
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963									
1	"Число избирателей, включенных в список избирателей"	48179	844	1201	1058	1223	547	1547	1053	1162	1505	1112	1033	414	1425	622	1539	1553	1322	1107	1679	1629	1491	1521	1303	1508	1300	862	536	339	369	789	1046	396	141	353	258	220	786	425	364	178	607	700	318	443	397	628	288	646	980	282	272	531	181	355	346	626	588	177	678	313	346	338	379									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	41282	650	1000	850	1000	400	1300	900	1000	1250	950	850	350	1150	500	1250	1250	1100	900	1400	1350	1200	1250	1050	1200	1050	750	550	300	350	700	950	400	132	400	200	200	750	400	350	170	550	600	300	400	400	550	250	600	950	250	250	500	180	350	300	600	550	150	550	250	350	300	350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	27603	440	751	609	693	285	963	565	695	928	668	625	244	774	363	945	900	878	674	962	1030	810	900	766	817	770	480	352	209	247	536	573	210	74	280	102	102	411	209	244	36	227	384	212	178	230	362	150	372	491	70	145	299	97	220	188	332	311	98	405	125	179	224	184									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3814	55	42	37	93	17	49	62	42	36	18	34	27	101	53	39	51	18	21	49	50	47	40	57	43	41	20	53	66	65	115	66	54	41	27	82	60	102	107	51	103	217	72	48	90	113	80	46	22	118	126	42	88	49	26	29	87	55	33	90	66	84	51	48									
6	Число погашенных избирательных бюллетеней	9865	155	207	204	214	98	288	273	263	286	264	191	79	275	84	266	299	204	205	389	270	343	310	227	340	239	250	145	25	38	49	311	136	17	93	16	38	237	84	55	31	106	144	40	132	57	108	54	206	341	54	63	113	34	104	83	181	184	19	55	59	87	25	118									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3814	55	42	37	93	17	49	62	42	36	18	34	27	101	53	39	51	18	21	49	50	47	40	57	43	41	20	53	66	65	115	66	54	41	27	82	60	102	107	51	103	217	72	48	90	113	80	46	22	118	126	42	88	49	26	29	87	55	33	90	66	84	51	48									
8	Число бюллетеней в стационарных ящиках для голосования	27600	440	751	609	693	285	963	565	694	928	668	625	244	774	363	944	900	878	674	962	1030	810	900	766	817	770	480	352	209	247	536	573	210	74	280	102	102	410	209	244	36	227	384	212	178	230	362	150	372	491	70	145	299	97	220	188	332	311	98	405	125	179	224	184									
9	Число недействительных избирательных бюллетеней	330	6	9	15	12	4	12	11	13	15	6	8	4	7	9	7	11	10	2	12	17	15	13	11	10	7	2	5	0	0	5	11	0	0	1	0	0	9	1	0	0	3	5	0	0	0	5	0	11	9	0	1	3	0	1	1	4	0	0	3	0	0	0	4									
10	Число действительных избирательных бюллетеней	31084	489	784	631	774	298	1000	616	723	949	680	651	267	868	407	976	940	886	693	999	1063	842	927	812	850	804	498	400	275	312	646	628	264	115	306	184	162	503	315	295	139	441	451	260	268	343	437	196	383	600	196	186	384	146	245	216	415	366	131	492	191	263	275	228									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
