Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Рязань, Октябрьская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1062									
1	Число избирателей, включенных в список избирателей	115263	1761	2160	548	1249	542	2471	2468	808	2308	2221	1185	2610	2573	2197	2243	2263	113	1763	2174	2138	2713	2596	2514	2745	2445	2504	2678	2501	2213	2224	710	2684	2718	2572	2829	2384	2183	2520	2797	2673	2156	2700	2807	2692	2512	2764	2793	2727	1770	1624	1728	1712	1730	550									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	102270	1300	1600	550	1100	550	2200	2200	700	2000	2000	1100	2300	2200	2000	2000	2000	120	1600	2000	2000	2400	2300	2200	2500	2200	2200	2400	2200	2000	2000	700	2400	2400	2200	2500	2100	2000	2300	2400	2400	2000	2400	2500	2300	2300	2500	2500	2400	1600	1400	1500	1500	1500	550									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	71221	1040	1036	247	760	219	1317	1397	395	1314	1382	707	1736	1612	1326	1488	1418	106	920	1331	1388	1666	1564	1639	1785	1541	1687	1601	1575	1393	1314	627	1551	1838	1662	1838	1658	1433	1606	1708	1677	1246	1813	1780	1726	1507	1644	1865	1672	994	858	1126	988	958	542									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2628	16	448	291	16	311	65	49	52	31	26	15	33	50	62	49	43	0	69	43	25	17	29	22	24	24	22	23	28	29	9	73	29	20	31	26	16	21	31	67	13	65	17	16	26	25	19	12	17	32	38	46	27	40	0									
6	Число погашенных избирательных бюллетеней	28421	244	116	12	324	20	818	754	253	655	592	378	531	538	612	463	539	14	611	626	587	717	707	539	691	635	491	776	597	578	677	0	820	542	507	636	426	546	663	625	710	689	570	704	548	768	837	623	711	574	504	328	485	502	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2606	16	448	269	16	311	65	49	52	31	26	15	33	50	62	49	43	0	69	43	25	17	29	22	24	24	22	23	28	29	9	73	29	20	31	26	16	21	31	67	13	65	17	16	26	25	19	12	17	32	38	46	27	40	0									
8	Число бюллетеней в стационарных ящиках для голосования	71191	1039	1036	247	760	219	1317	1397	395	1314	1382	707	1734	1612	1326	1488	1417	106	920	1331	1388	1666	1564	1639	1782	1539	1687	1597	1575	1392	1314	627	1551	1838	1660	1838	1658	1433	1606	1708	1677	1246	1813	1778	1726	1503	1643	1865	1669	994	858	1123	988	957	542									
9	Число недействительных избирательных бюллетеней	790	19	20	6	4	14	15	22	1	9	14	8	19	7	18	13	8	0	39	9	7	25	10	19	22	6	14	19	21	13	9	5	21	13	17	26	21	13	19	20	24	13	22	15	23	16	16	20	15	9	6	19	14	11	2									
10	Число действительных избирательных бюллетеней	73007	1036	1464	510	772	516	1367	1424	446	1336	1394	714	1748	1655	1370	1524	1452	106	950	1365	1406	1658	1583	1642	1784	1557	1695	1601	1582	1408	1314	695	1559	1845	1674	1838	1653	1441	1618	1755	1666	1298	1808	1779	1729	1512	1646	1857	1671	1017	890	1150	1001	986	540									
11	Число полученных открепительных  удостоверений	2507	53	57	0	32	0	45	46	20	47	53	30	52	50	46	58	42	0	40	55	40	45	55	62	72	52	62	61	56	53	35	0	45	80	56	53	67	42	44	55	72	51	49	77	50	76	63	71	70	27	25	45	30	40	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2464	51	56	0	32	0	45	45	16	47	53	27	52	48	45	58	41	0	38	53	39	45	54	62	71	50	61	61	55	50	34	0	45	80	54	53	67	41	44	54	72	51	49	77	49	74	60	70	70	26	25	44	30	40	0									
