Выборы Президента Российской Федерации																																																								
Дата голосования: 02.03.2008																																																								
																																																								
"Наименование Избирательной комиссии:    Рязань, Октябрьская"																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
	Число участковых избирательных комиссий	49																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																						
																																																								
		Сумма	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017					
1	"Число избирателей, включенных в списки избирателей"	113190	2532	2245	2522	2597	2785	2966	2563	1757	1526	2592	2842	411	2222	2867	2528	2665	2843	2797	1777	2662	2173	2125	2680	2387	2782	2122	2307	2641	2421	1820	2582	1301	2796	2682	2633	2276	2246	2360	1474	2052	1234	2435	2461	2682	2337	2231	823	2579	2849					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	98700	2200	2000	2200	2300	2400	2500	2200	1500	1300	2300	2500	600	1900	2500	2200	2300	2500	2400	1500	2400	1900	1900	2300	2100	2400	1900	2000	2300	2100	1600	2300	1100	2400	2400	2400	2000	2000	2100	1200	1600	900	2100	2100	2400	2000	2000	700	2300	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	62676	1551	1255	1424	1524	1719	1522	1493	944	758	1524	1718	303	1447	1772	1195	1513	1586	1512	876	1576	1122	1214	1575	1380	1529	1140	1161	1326	1294	794	1345	689	1502	1444	1600	1298	1340	1261	857	970	426	1354	1418	1561	1354	1150	409	1295	1656					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2552	22	49	43	32	28	132	56	108	33	37	44	57	40	26	33	26	55	12	16	34	7	41	27	44	103	16	76	29	42	70	53	15	33	34	42	45	41	15	16	226	265	62	116	44	29	35	55	65	23					
6	Число погашенных избирательных бюллетеней	33472	627	696	733	744	653	846	651	448	509	739	738	240	413	702	972	761	859	876	608	790	771	645	698	676	768	744	763	945	764	736	902	396	865	922	758	657	619	824	327	404	209	684	566	795	617	815	236	940	821					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2552	22	49	43	32	28	132	56	108	33	37	44	57	40	26	33	26	55	12	16	34	7	41	27	44	103	16	76	29	42	70	53	15	33	34	42	45	41	15	16	226	265	62	116	44	29	35	55	65	23					
8	Число бюллетеней в стационарных ящиках для голосования	62475	1547	1252	1420	1510	1719	1511	1490	944	755	1518	1717	303	1444	1771	1194	1510	1562	1508	876	1542	1120	1210	1573	1375	1528	1140	1161	1326	1294	790	1342	689	1498	1439	1596	1292	1340	1257	854	967	426	1348	1410	1559	1347	1149	408	1293	1651					
9	Число недействительных избирательных бюллетеней	1013	26	23	25	17	23	30	16	23	6	27	23	12	28	24	14	20	18	23	15	26	13	14	18	28	22	37	25	19	31	17	22	15	22	19	21	10	20	25	28	12	12	25	31	22	23	23	3	21	16					
10	Число действительных избирательных бюллетеней	64014	1543	1278	1438	1525	1724	1613	1530	1029	782	1528	1738	348	1456	1773	1213	1516	1599	1497	877	1550	1114	1237	1582	1391	1609	1119	1212	1336	1305	843	1373	689	1509	1454	1617	1327	1361	1247	842	1181	679	1385	1495	1581	1353	1161	460	1337	1658					
11	Число полученных открепительных  удостоверений	1770	30	30	30	40	40	30	30	30	30	30	30	0	30	30	30	30	30	30	30	40	30	30	30	50	50	30	30	30	60	30	50	30	30	50	40	30	30	30	80	80	80	30	30	40	30	30	30	30	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	997	23	22	23	30	25	14	15	8	16	10	21	0	11	22	14	19	19	20	17	25	8	22	23	28	24	27	9	19	33	5	36	8	15	29	31	25	17	21	45	20	16	27	21	31	22	22	0	22	37					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	775	12	13	13	20	22	21	7	15	15	16	23	12	10	11	12	37	17	18	12	17	12	12	16	25	13	8	12	10	17	5	20	5	16	14	14	7	10	11	15	22	26	21	42	14	36	18	8	13	10					
14	Число неиспользованных открепительных удостоверений	773	7	8	7	10	15	16	15	22	14	20	9	0	19	8	16	11	11	10	13	15	22	8	7	22	26	3	21	11	27	25	14	22	15	21	9	5	13	9	35	60	64	3	9	9	8	8	30	8	13					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
