Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Буйская городская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62					
1	"Число избирателей, внесенных в списки избирателей"	21392	1417	1449	1426	1310	1544	1465	1453	1303	1507	1625	1408	1448	1301	1045	711	522	458					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18841	1263	1354	1279	1182	1400	1223	1292	1157	1220	1434	1244	1238	1140	898	623	480	414					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12129	835	825	876	834	1007	805	925	789	731	776	826	627	622	514	356	410	371					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	782	38	26	46	38	44	135	50	50	65	36	48	31	61	56	29	18	11					
6	Число погашенных избирательных бюллетеней	5930	390	503	357	310	349	283	317	318	424	622	370	580	457	328	238	52	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	782	38	26	46	38	44	135	50	50	65	36	48	31	61	56	29	18	11					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12125	835	824	876	834	1007	805	925	789	728	776	826	627	622	514	356	410	371					
9	Число недействительных избирательных бюллетеней	76	7	6	5	2	9	3	11	5	1	4	5	5	1	7	3	1	1					
10	Число действительных избирательных бюллетеней	12831	866	844	917	870	1042	937	964	834	792	808	869	653	682	563	382	427	381					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	266	18	43	21	10	14	12	12	20	8	20	11	7	14	10	4	25	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	253	16	43	21	10	14	12	12	20	7	18	11	5	12	10	2	25	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	198	17	7	18	8	5	11	11	37	17	13	19	8	11	4	3	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	13	2	0	0	0	0	0	0	0	1	2	0	2	2	0	2	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	0	2	0	2	0	0	1	0	1	0	0	1	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	412	30	35	24	43	36	42	36	30	31	19	16	14	24	15	5	6	6					
		3.19%	3.44%	4.12%	2.60%	4.93%	3.43%	4.47%	3.69%	3.58%	3.91%	2.34%	1.83%	2.13%	3.51%	2.63%	1.30%	1.40%	1.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	116	5	13	11	9	10	9	10	8	8	3	1	5	8	3	2	6	5					
		0.90%	0.57%	1.53%	1.19%	1.03%	0.95%	0.96%	1.03%	0.95%	1.01%	0.37%	0.11%	0.76%	1.17%	0.53%	0.52%	1.40%	1.31%					
20	3.Политическая партия «Демократическая партия России»	9	3	1	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0					
		0.07%	0.34%	0.12%	0.00%	0.11%	0.00%	0.11%	0.00%	0.12%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1651	117	137	138	125	171	148	163	107	88	89	127	53	87	42	24	23	12					
		12.79%	13.40%	16.12%	14.97%	14.33%	16.27%	15.74%	16.72%	12.75%	11.10%	10.96%	14.53%	8.05%	12.74%	7.37%	6.23%	5.37%	3.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	66	5	3	4	2	8	6	6	6	6	3	10	1	0	4	0	1	1					
		0.51%	0.57%	0.35%	0.43%	0.23%	0.76%	0.64%	0.62%	0.72%	0.76%	0.37%	1.14%	0.15%	0.00%	0.70%	0.00%	0.23%	0.26%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	2	3	1	3	0	2	3	0	0	0	0	1	0	1	1	0					
		0.13%	0.00%	0.24%	0.33%	0.11%	0.29%	0.00%	0.21%	0.36%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.26%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1540	97	97	88	95	117	119	89	100	100	94	106	98	80	59	42	67	92					
		11.93%	11.11%	11.41%	9.54%	10.89%	11.13%	12.66%	9.13%	11.92%	12.61%	11.58%	12.13%	14.89%	11.71%	10.35%	10.91%	15.65%	24.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1519	110	89	121	120	147	116	137	103	97	72	120	63	72	56	45	21	30					
		11.77%	12.60%	10.47%	13.12%	13.76%	13.99%	12.34%	14.05%	12.28%	12.23%	8.87%	13.73%	9.57%	10.54%	9.82%	11.69%	4.91%	7.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	109	5	6	15	10	8	11	7	5	9	1	9	9	3	4	1	2	4					
		0.84%	0.57%	0.71%	1.63%	1.15%	0.76%	1.17%	0.72%	0.60%	1.13%	0.12%	1.03%	1.37%	0.44%	0.70%	0.26%	0.47%	1.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7315	488	458	509	454	534	475	505	468	444	521	474	409	404	379	262	300	231					
		56.67%	55.90%	53.88%	55.21%	52.06%	50.81%	50.53%	51.79%	55.78%	55.99%	64.16%	54.23%	62.16%	59.15%	66.49%	68.05%	70.09%	60.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	6	3	4	10	8	10	9	3	7	6	6	1	3	1	0	0	0					
		0.60%	0.69%	0.35%	0.43%	1.15%	0.76%	1.06%	0.92%	0.36%	0.88%	0.74%	0.69%	0.15%	0.44%	0.18%	0.00%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
