Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Шпаковская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283									
1	Число избирателей, включенных в список избирателей	82792	2438	2658	1995	2238	2168	2200	2405	2259	3014	2263	2175	1938	2072	2211	2075	1898	1867	1944	2072	2139	2405	238	2062	1598	512	354	1588	423	1268	125	354	1708	240	373	2179	2017	2317	1940	2473	1420	1452	1904	326	2794	1834	411	507	428	1907	99	1187	320									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78595	2200	2500	1900	1900	2100	2100	2300	2100	2700	2200	2100	1900	1900	2200	2000	1800	1800	1900	2000	1900	2300	230	2000	1500	490	350	1600	420	1200	120	330	1600	220	350	1700	2100	2100	1900	2400	1400	1400	1900	320	2700	1800	400	500	400	1800	95	1150	320									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	42505	1285	1549	1003	1153	1182	1080	1178	1123	1363	1067	1348	1124	1080	1342	1219	908	883	952	970	943	1250	154	1345	1065	190	232	1116	250	639	78	185	918	125	146	1012	730	1102	898	1224	734	601	1025	175	1299	903	201	150	254	941	56	604	151									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6631	83	93	199	39	51	125	59	67	290	62	47	81	148	72	95	216	43	36	113	433	143	34	150	150	146	38	81	61	97	5	14	122	36	98	327	255	298	205	194	35	92	469	88	465	248	33	80	36	133	7	91	48									
6	Число погашенных избирательных бюллетеней	29459	832	858	698	708	867	895	1063	910	1047	1071	705	695	672	786	686	676	874	912	917	524	907	42	505	285	154	80	403	109	464	37	131	560	59	106	361	1115	700	797	982	631	707	406	57	936	649	166	270	110	726	32	455	121									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6631	83	93	199	39	51	125	59	67	290	62	47	81	148	72	95	216	43	36	113	433	143	34	150	150	146	38	81	61	97	5	14	122	36	98	327	255	298	205	194	35	92	469	88	465	248	33	80	36	133	7	91	48									
8	Число бюллетеней в стационарных ящиках для голосования	42501	1285	1549	1003	1153	1182	1080	1178	1123	1363	1067	1348	1124	1079	1342	1219	908	883	952	970	943	1250	154	1345	1065	190	232	1116	250	639	78	185	918	125	146	1012	727	1102	898	1224	734	601	1025	175	1299	903	201	150	254	941	56	604	151									
9	Число недействительных избирательных бюллетеней	428	13	9	20	14	9	13	17	12	0	15	0	7	20	22	12	11	16	15	7	11	13	1	18	9	0	0	11	2	6	0	2	9	0	3	12	11	2	6	8	9	7	12	1	6	18	0	4	2	8	1	4	0									
10	Число действительных избирательных бюллетеней	48704	1355	1633	1182	1178	1224	1192	1220	1178	1653	1114	1395	1198	1207	1392	1302	1113	910	973	1076	1365	1380	187	1477	1206	336	270	1186	309	730	83	197	1031	161	241	1327	971	1398	1097	1410	760	686	1482	262	1758	1133	234	226	288	1066	62	691	199									
11	Число полученных открепительных  удостоверений	928	20	28	20	30	20	24	22	25	33	30	20	23	20	24	23	20	21	27	20	35	30	5	20	20	5	5	20	10	18	5	5	20	5	5	20	20	20	20	20	15	15	20	5	25	30	5	5	5	20	5	15	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	792	17	28	18	29	20	24	22	25	28	25	20	21	17	23	23	18	20	26	17	34	23	5	10	15	5	1	20	10	15	0	0	7	1	5	20	7	20	16	20	15	6	18	5	25	30	5	2	5	6	0	15	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	404	10	9	11	14	10	9	11	3	9	9	11	9	11	11	13	5	4	10	7	18	11	4	6	14	2	2	6	6	11	1	4	8	5	3	17	9	10	9	4	1	2	16	5	9	6	5	6	4	10	3	9	2									
14	Число неиспользованных открепительных удостоверений	136	3	0	2	1	0	0	0	0	5	5	0	2	3	1	0	2	1	1	3	1	7	0	10	5	0	4	0	0	3	5	5	13	4	0	0	13	0	4	0	0	9	2	0	0	0	0	3	0	14	5	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	47	0	0	0	0	0	1	0	0	6	1	3	2	4	1	2	1	0	0	1	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	11	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	3489	102	115	83	66	91	77	78	72	95	102	114	56	76	125	81	82	54	108	72	93	110	22	120	81	21	26	84	16	61	7	18	86	16	23	108	84	93	83	41	71	54	102	15	134	111	13	15	12	69	3	44	4									
		7.10%	7.46%	7.00%	6.91%	5.54%	7.38%	6.39%	6.31%	6.05%	5.75%	9.03%	8.17%	4.65%	6.19%	8.84%	6.16%	7.30%	5.83%	10.93%	6.65%	6.76%	7.90%	11.70%	8.03%	6.67%	6.25%	9.63%	7.02%	5.14%	8.29%	8.43%	9.05%	8.27%	9.94%	9.43%	8.07%	8.55%	6.64%	7.52%	2.89%	9.23%	7.79%	6.83%	5.70%	7.60%	9.64%	5.56%	6.52%	4.14%	6.42%	4.76%	6.33%	2.01%									
20	Зюганов Геннадий Андреевич	7671	186	217	187	250	204	227	208	207	261	215	189	197	185	276	167	174	169	177	221	166	231	27	215	185	44	40	202	38	140	8	61	163	35	24	179	141	181	165	223	109	94	203	46	220	139	23	46	58	181	6	130	31									
		15.61%	13.60%	13.22%	15.56%	20.97%	16.55%	18.84%	16.81%	17.39%	15.79%	19.04%	13.55%	16.35%	15.08%	19.52%	12.71%	15.48%	18.25%	17.91%	20.41%	12.06%	16.58%	14.36%	14.38%	15.23%	13.10%	14.81%	16.88%	12.22%	19.02%	9.64%	30.65%	15.67%	21.74%	9.84%	13.37%	14.36%	12.93%	14.96%	15.73%	14.17%	13.56%	13.59%	17.49%	12.47%	12.08%	9.83%	20.00%	20.00%	16.85%	9.52%	18.71%	15.58%									
21	Миронов Сергей Михайлович	1270	35	41	21	47	39	40	58	27	28	23	37	39	46	38	26	29	18	33	29	23	48	12	49	40	9	6	28	5	32	7	2	34	11	4	28	23	21	33	12	14	26	44	9	32	26	3	5	4	19	0	7	0									
		2.58%	2.56%	2.50%	1.75%	3.94%	3.16%	3.32%	4.69%	2.27%	1.69%	2.04%	2.65%	3.24%	3.75%	2.69%	1.98%	2.58%	1.94%	3.34%	2.68%	1.67%	3.45%	6.38%	3.28%	3.29%	2.68%	2.22%	2.34%	1.61%	4.35%	8.43%	1.01%	3.27%	6.83%	1.64%	2.09%	2.34%	1.50%	2.99%	0.85%	1.82%	3.75%	2.95%	3.42%	1.81%	2.26%	1.28%	2.17%	1.38%	1.77%	0.00%	1.01%	0.00%									
22	Прохоров Михаил Дмитриевич	2939	76	110	54	119	40	93	105	94	96	64	119	96	90	102	55	63	69	78	52	99	104	13	103	82	15	23	74	9	39	5	8	61	9	10	77	44	60	71	50	52	41	52	10	84	53	10	10	12	64	7	7	6									
		5.98%	5.56%	6.70%	4.49%	9.98%	3.24%	7.72%	8.49%	7.90%	5.81%	5.67%	8.53%	7.97%	7.33%	7.21%	4.19%	5.60%	7.45%	7.89%	4.80%	7.19%	7.47%	6.91%	6.89%	6.75%	4.46%	8.52%	6.18%	2.89%	5.30%	6.02%	4.02%	5.87%	5.59%	4.10%	5.75%	4.48%	4.29%	6.44%	3.53%	6.76%	5.92%	3.48%	3.80%	4.76%	4.60%	4.27%	4.35%	4.14%	5.96%	11.11%	1.01%	3.02%									
23	Путин Владимир Владимирович	33335	956	1150	837	696	850	755	771	778	1173	710	936	810	810	851	973	765	600	577	702	984	887	113	990	818	247	175	798	241	458	56	108	687	90	180	935	679	1043	745	1084	514	471	1081	182	1288	804	185	150	202	733	46	503	158									
		67.85%	69.88%	70.04%	69.63%	58.39%	68.94%	62.66%	62.33%	65.38%	70.96%	62.89%	67.10%	67.22%	66.01%	60.18%	74.05%	68.06%	64.79%	58.40%	64.82%	71.51%	63.68%	60.11%	66.22%	67.33%	73.51%	64.81%	66.67%	77.49%	62.23%	67.47%	54.27%	66.06%	55.90%	73.77%	69.83%	69.14%	74.50%	67.54%	76.45%	66.84%	67.97%	72.36%	69.20%	73.02%	69.85%	79.06%	65.22%	69.66%	68.25%	73.02%	72.37%	79.40%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
