Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Бугурусланская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306					
1	"Число избирателей, внесенных в список избирателей"	40712	2047	2197	1944	2032	1881	1911	2021	1836	1711	2126	1944	1608	796	1121	332	1878	1783	1781	2063	1859	2153	1922	1766					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40916	2068	2171	1964	2038	1903	1920	2019	1868	1724	2158	1905	1615	802	1133	332	1887	1780	1757	2089	1880	2181	1943	1779					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19896	1023	1002	1023	956	997	1132	919	877	808	934	808	660	353	574	198	941	866	886	1022	993	1120	972	832					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	908	39	72	37	56	58	35	55	32	54	38	40	34	41	23	10	23	46	78	19	28	12	34	44					
6	Число погашенных избирательных бюллетеней	20111	1006	1097	904	1026	848	753	1045	959	861	1186	1057	921	408	536	124	923	868	793	1048	859	1049	937	903					
7	Число избирательных бюллетеней в переносных ящиках для голосования	908	39	72	37	56	58	35	55	32	54	38	40	34	41	23	10	23	46	78	19	28	12	34	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19895	1023	1002	1023	956	997	1132	919	877	808	933	808	660	353	574	198	941	866	886	1022	993	1120	972	832					
9	Число недействительных избирательных бюллетеней	284	17	10	6	13	15	14	16	16	8	4	11	13	11	4	6	17	13	12	16	23	17	9	13					
10	Число действительных избирательных бюллетеней	20519	1045	1064	1054	999	1040	1153	958	893	854	967	837	681	383	593	202	947	899	952	1025	998	1115	997	863					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	275	11	12	11	17	13	21	11	17	9	12	10	9	7	9	7	16	10	13	17	10	12	11	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	264	10	12	11	17	11	20	11	17	9	12	9	4	7	9	7	16	10	13	17	10	11	11	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	120	6	7	2	5	7	5	4	3	2	6	7	6	6	6	7	2	1	11	8	5	5	3	6					
