Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Рузаевская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534									
1	Число избирателей, включенных в список избирателей	51940	1736	832	1630	1840	1668	1595	1759	947	1278	1655	1698	1438	321	532	343	579	819	590	521	584	951	812	403	1296	1860	1869	942	1936	897	1818	2068	1844	1867	556	510	208	158	1344	455	866	378	285	90	1346	1271	594	266	444	404	1837									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	51894	1651	820	1687	1850	1640	1567	1722	939	1274	1637	1676	1453	320	541	363	567	821	611	528	586	953	809	399	1292	1853	1889	980	1914	907	1786	1882	1851	1879	586	500	214	166	1381	467	916	380	305	95	1321	1254	622	267	457	408	1908									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	34006	986	532	1055	1100	1070	1231	1081	544	795	1018	1094	880	211	404	294	223	526	448	331	401	637	549	301	877	1303	1215	569	1222	531	1025	1108	1270	1247	359	361	137	100	1091	335	516	284	202	52	1109	944	503	197	332	257	1149									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4853	148	47	56	158	181	141	139	76	12	110	88	194	69	105	19	211	65	82	138	139	111	72	19	61	59	95	43	146	86	190	277	128	67	134	67	29	52	212	58	103	31	63	33	167	141	32	20	85	37	57									
6	Число погашенных избирательных бюллетеней	13035	517	241	576	592	389	195	502	319	467	509	494	379	40	32	50	133	230	81	59	46	205	188	79	354	491	579	368	546	290	571	497	453	565	93	72	48	14	78	74	297	65	40	10	45	169	87	50	40	114	702									
