Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Красночетайская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474									
1	Число избирателей, включенных в список избирателей	14243	327	527	484	200	732	173	153	151	275	344	468	257	192	299	171	342	128	1011	1340	417	797	222	264	592	168	273	557	301	401	185	218	201	417	325	238	185	114	166	474	154									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	15060	330	540	510	200	760	170	150	170	300	350	540	280	220	340	200	380	160	1070	1340	460	840	230	270	590	190	310	600	320	410	200	260	200	420	330	250	190	110	180	520	170									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9102	217	319	276	137	493	93	108	107	202	203	330	135	123	196	130	202	97	657	903	293	529	151	174	319	106	156	355	141	272	117	147	139	228	179	154	130	94	121	278	91									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1641	27	62	72	23	69	41	10	25	30	48	44	40	20	38	25	48	18	72	65	44	52	13	24	90	26	57	91	73	50	25	32	23	62	38	19	19	9	16	71	30									
6	Число погашенных избирательных бюллетеней	4317	86	159	162	40	198	36	32	38	68	99	166	105	77	106	45	130	45	341	372	123	259	66	72	181	58	97	154	106	88	58	81	38	130	113	77	41	7	43	171	49									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1641	27	62	72	23	69	41	10	25	30	48	44	40	20	38	25	48	18	72	65	44	52	13	24	90	26	57	91	73	50	25	32	23	62	38	19	19	9	16	71	30									
