Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Красночетайская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
1	"Число избирателей, включенных в списки избирателей"	15113	312	506	523	215	756	157	201	185	300	350	535	304	225	374	359	158	215	1018	1321	812	239	432	274	621	207	296	592	307	418	261	214	189	328	201	116	321	252	327	528	164					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14530	310	510	500	200	730	140	190	180	290	330	530	300	220	350	360	150	200	1000	1250	780	230	430	250	590	200	300	580	300	400	240	200	170	280	180	110	320	250	320	500	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	9770	249	370	407	165	502	103	129	140	241	275	320	159	156	275	193	131	147	678	740	562	122	277	174	378	142	177	395	191	247	167	141	104	144	129	103	202	148	222	268	97					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1830	37	51	68	20	66	15	49	33	30	54	61	60	24	44	77	15	40	71	43	45	34	50	46	79	40	67	93	77	56	58	33	31	43	20	0	41	41	42	45	31					
6	Число погашенных избирательных бюллетеней	2930	24	89	25	15	162	22	12	7	19	1	149	81	40	31	90	4	13	251	467	173	74	103	30	133	18	56	92	32	97	15	26	35	93	31	7	77	61	56	187	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1830	37	51	68	20	66	15	49	33	30	54	61	60	24	44	77	15	40	71	43	45	34	50	46	79	40	67	93	77	56	58	33	31	43	20	0	41	41	42	45	31					
