Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Базарносызганская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21					
1	"Число избирателей, внесенных в список избирателей"	7899	1187	1238	1528	235	306	98	281	64	284	361	99	160	498	144	67	346	63	244	121	84	491					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7825	1150	1230	1520	230	305	90	280	62	280	360	95	155	500	146	68	340	66	240	123	85	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5624	680	675	1190	212	228	82	254	51	136	243	69	102	413	131	58	280	35	206	93	69	417					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	667	58	66	96	18	50	8	12	6	90	62	21	42	37	5	4	33	21	14	13	11	0					
6	Число погашенных избирательных бюллетеней	1534	412	489	234	0	27	0	14	5	54	55	5	11	50	10	6	27	10	20	17	5	83					
7	Число избирательных бюллетеней в переносных ящиках для голосования	667	58	66	96	18	50	8	12	6	90	62	21	42	37	5	4	33	21	14	13	11	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5624	680	675	1190	212	228	82	254	51	136	243	69	102	413	131	58	280	35	206	93	69	417					
9	Число недействительных избирательных бюллетеней	56	7	13	18	0	3	2	0	0	4	4	0	1	0	0	0	0	0	1	0	0	3					
10	Число действительных избирательных бюллетеней	6235	731	728	1268	230	275	88	266	57	222	301	90	143	450	136	62	313	56	219	106	80	414					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	342	30	30	50	10	20	10	10	5	10	32	10	10	20	10	5	30	5	10	10	5	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	295	30	25	28	10	20	10	10	5	10	32	10	2	20	10	5	30	5	10	6	5	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	102	29	5	12	5	3	5	1	3	5	4	5	4	2	2	1	3	1	4	2	1	5					
