Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Валдайская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99					
1	"Число избирателей, внесенных в список избирателей"	22083	1275	711	1370	1869	1174	1461	1064	874	1767	1099	813	1093	244	89	141	593	152	427	192	263	441	277	66	819	343	430	197	1558	165	934	182					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21980	1250	700	1350	1900	1150	1450	1050	880	1750	1050	840	1100	250	95	130	590	150	420	200	250	440	275	65	825	355	440	200	1580	150	900	195					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11422	630	415	754	1024	658	799	648	516	891	521	396	486	98	43	45	341	103	232	89	138	270	102	40	441	166	150	70	618	67	507	164					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1243	14	10	11	22	15	23	31	11	72	30	34	177	47	39	31	29	12	34	52	66	30	58	15	26	48	118	46	106	33	3	0					
6	Число погашенных избирательных бюллетеней	9315	606	275	585	854	477	628	371	353	787	499	410	437	105	13	54	220	35	154	59	46	140	115	10	358	141	172	84	856	50	390	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1243	14	10	11	22	15	23	31	11	72	30	34	177	47	39	31	29	12	34	52	66	30	58	15	26	48	118	46	106	33	3	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11415	630	415	751	1024	656	799	648	515	891	521	395	486	98	43	45	341	103	232	89	138	270	102	40	441	166	150	70	618	67	507	164					
9	Число недействительных избирательных бюллетеней	288	18	10	11	27	18	22	13	14	23	17	16	10	2	2	1	4	1	13	5	4	12	4	1	11	1	6	0	9	2	9	2					
10	Число действительных избирательных бюллетеней	12370	626	415	751	1019	653	800	666	512	940	534	413	653	143	80	75	366	114	253	136	200	288	156	54	456	213	262	116	715	98	501	162					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	337	10	11	10	17	5	10	13	5	37	10	25	15	10	13	5	16	5	9	10	1	5	5	5	12	8	16	9	11	3	14	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	311	10	10	8	17	4	10	13	3	37	4	25	15	10	13	0	16	5	6	9	0	5	5	5	12	5	16	9	11	3	13	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	226	7	5	13	10	29	11	4	8	17	3	9	13	5	2	3	0	4	2	1	7	8	6	4	15	2	4	2	5	3	21	3					
14	Число погашенных неиспользованных открепительных удостоверений	26	0	1	2	0	1	0	0	2	0	6	0	0	0	0	5	0	0	3	1	1	0	0	0	0	3	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3841	231	153	277	356	258	306	225	185	310	194	105	184	31	16	9	111	34	85	26	31	59	35	4	145	31	54	30	197	17	126	16					
		30.34%	35.87%	36.00%	36.35%	34.03%	38.45%	37.23%	33.14%	35.17%	32.19%	35.21%	24.48%	27.75%	21.38%	19.51%	11.84%	30.00%	29.57%	31.95%	18.44%	15.20%	19.67%	21.88%	7.27%	31.05%	14.49%	20.15%	25.86%	27.21%	17.00%	24.71%	9.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1684	90	49	90	140	66	99	63	60	117	68	67	97	20	6	27	44	12	33	19	15	59	26	2	55	27	37	18	89	12	116	61					
		13.30%	13.98%	11.53%	11.81%	13.38%	9.84%	12.04%	9.28%	11.41%	12.15%	12.34%	15.62%	14.63%	13.79%	7.32%	35.53%	11.89%	10.43%	12.41%	13.48%	7.35%	19.67%	16.25%	3.64%	11.78%	12.62%	13.81%	15.52%	12.29%	12.00%	22.75%	37.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	138	7	5	10	14	9	6	8	8	10	5	3	2	4	1	1	5	2	2	3	3	2	3	0	3	1	2	0	10	3	4	2					
		1.09%	1.09%	1.18%	1.31%	1.34%	1.34%	0.73%	1.18%	1.52%	1.04%	0.91%	0.70%	0.30%	2.76%	1.22%	1.32%	1.35%	1.74%	0.75%	2.13%	1.47%	0.67%	1.88%	0.00%	0.64%	0.47%	0.75%	0.00%	1.38%	3.00%	0.78%	1.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1875	90	70	121	157	102	113	123	75	129	64	64	69	17	5	21	47	25	40	22	17	91	32	19	75	28	31	14	119	17	61	17					
		14.81%	13.98%	16.47%	15.88%	15.01%	15.20%	13.75%	18.11%	14.26%	13.40%	11.62%	14.92%	10.41%	11.72%	6.10%	27.63%	12.70%	21.74%	15.04%	15.60%	8.33%	30.33%	20.00%	34.55%	16.06%	13.08%	11.57%	12.07%	16.44%	17.00%	11.96%	10.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	249	16	12	17	30	19	20	14	16	19	14	3	3	0	2	1	9	0	8	1	6	4	3	0	8	1	0	1	12	3	4	3					
		1.97%	2.48%	2.82%	2.23%	2.87%	2.83%	2.43%	2.06%	3.04%	1.97%	2.54%	0.70%	0.45%	0.00%	2.44%	1.32%	2.43%	0.00%	3.01%	0.71%	2.94%	1.33%	1.88%	0.00%	1.71%	0.47%	0.00%	0.86%	1.66%	3.00%	0.78%	1.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4510	192	125	231	314	196	252	232	165	352	184	170	288	71	50	15	146	41	84	64	126	69	56	29	167	123	136	53	286	44	187	62					
		35.63%	29.81%	29.41%	30.31%	30.02%	29.21%	30.66%	34.17%	31.37%	36.55%	33.39%	39.63%	43.44%	48.97%	60.98%	19.74%	39.46%	35.65%	31.58%	45.39%	61.76%	23.00%	35.00%	52.73%	35.76%	57.48%	50.75%	45.69%	39.50%	44.00%	36.67%	37.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	0	1	5	8	3	4	1	3	3	5	1	10	0	0	1	4	0	1	1	2	4	1	0	3	2	2	0	2	2	3	1					
		0.58%	0.00%	0.24%	0.66%	0.76%	0.45%	0.49%	0.15%	0.57%	0.31%	0.91%	0.23%	1.51%	0.00%	0.00%	1.32%	1.08%	0.00%	0.38%	0.71%	0.98%	1.33%	0.63%	0.00%	0.64%	0.93%	0.75%	0.00%	0.28%	2.00%	0.59%	0.61%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
