Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Лямбирская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500					
1	"Число избирателей, внесенных в списки избирателей"	24631	1668	1639	1106	197	1179	1649	1558	1660	255	168	355	331	143	113	263	705	387	691	382	367	1023	478	640	1232	1930	222	706	892	357	696	200	329	298	127	369	210	106					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24553	1627	1629	1162	196	1124	1616	1613	1696	259	174	350	328	141	118	264	705	400	726	406	378	800	521	672	1255	1866	214	751	892	354	643	198	334	297	126	383	224	111					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	21950	1614	1539	1082	187	1046	1583	1383	1476	213	121	276	328	140	90	241	638	345	595	284	328	693	400	571	1099	1795	214	627	872	331	570	165	216	270	111	325	177	5					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1562	13	11	15	9	76	32	144	111	33	38	74	0	0	20	17	67	41	39	39	31	42	67	19	128	25	0	57	18	18	42	27	105	18	13	41	31	101					
6	Число погашенных избирательных бюллетеней	1041	0	79	65	0	2	1	86	109	13	15	0	0	1	8	6	0	14	92	83	19	65	54	82	28	46	0	67	2	5	31	6	13	9	2	17	16	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1562	13	11	15	9	76	32	144	111	33	38	74	0	0	20	17	67	41	39	39	31	42	67	19	128	25	0	57	18	18	42	27	105	18	13	41	31	101					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21949	1614	1539	1082	187	1046	1583	1383	1476	213	121	276	328	140	90	241	638	345	595	283	328	693	400	571	1099	1795	214	627	872	331	570	165	216	270	111	325	177	5					
9	Число недействительных избирательных бюллетеней	386	5	14	2	5	29	0	0	46	4	4	0	0	0	2	0	0	4	11	6	0	14	3	64	58	19	0	3	42	4	3	1	1	1	1	22	18	0					
10	Число действительных избирательных бюллетеней	23125	1622	1536	1095	191	1093	1615	1527	1541	242	155	350	328	140	108	258	705	382	623	316	359	721	464	526	1169	1801	214	681	848	345	609	191	320	287	123	344	190	106					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	428	23	20	20	5	20	30	20	32	1	5	5	5	5	5	5	10	5	12	5	5	10	10	11	20	35	5	13	10	5	11	8	12	25	5	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	315	23	17	2	0	15	26	12	32	1	5	0	3	4	1	5	1	0	9	4	2	10	7	11	15	29	0	12	10	1	9	7	11	21	5	1	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	126	13	8	1	1	3	8	7	6	4	4	4	4	2	1	2	2	4	1	1	2	3	1	1	5	3	5	1	3	5	4	0	9	2	0	0	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	113	0	3	18	5	5	4	8	0	0	0	5	2	1	4	0	9	5	3	1	3	0	3	0	5	6	5	1	0	4	2	1	1	4	0	4	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
