Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Лямбирская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476					
1	"Число избирателей, внесенных в список избирателей"	25413	1207	198	1293	1638	1506	988	927	294	159	337	120	331	149	1551	1612	395	715	384	574	1288	746	2028	269	980	470	394	367	214	715	904	326	648	263	347	467	609					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25875	1170	195	1300	1710	1600	970	930	285	160	340	130	320	140	1570	1620	395	715	400	635	1265	780	1965	265	1200	530	405	360	220	715	920	325	630	270	370	460	610					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	23088	1144	184	1235	1576	1376	927	771	250	127	271	28	309	140	1500	1538	331	668	328	468	1105	643	1894	249	891	448	327	311	207	649	879	314	590	203	257	406	544					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1683	26	11	58	58	128	42	110	33	31	64	92	8	0	22	31	57	47	56	94	128	28	32	8	40	15	45	41	0	59	20	9	40	56	90	39	65					
6	Число погашенных избирательных бюллетеней	1104	0	0	7	76	96	1	49	2	2	5	10	3	0	48	51	7	0	16	73	32	109	39	8	269	67	33	8	13	7	21	2	0	11	23	15	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1683	26	11	58	58	128	42	110	33	31	64	92	8	0	22	31	57	47	56	94	128	28	32	8	40	15	45	41	0	59	20	9	40	56	90	39	65					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23083	1144	184	1235	1576	1376	927	771	250	127	271	28	309	140	1500	1538	331	668	328	468	1105	638	1894	249	891	448	327	311	207	649	879	314	590	203	257	406	544					
9	Число недействительных избирательных бюллетеней	87	0	0	6	0	0	3	2	1	2	7	2	0	0	0	0	0	1	1	9	0	32	7	2	0	0	0	0	0	0	2	0	0	5	0	0	5					
10	Число действительных избирательных бюллетеней	24679	1170	195	1287	1634	1504	966	879	282	156	328	118	317	140	1522	1569	388	714	383	553	1233	634	1919	255	931	463	372	352	207	708	897	323	630	254	347	445	604					
