Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Долгоруковская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426					
1	"Число избирателей, внесенных в списки избирателей"	15237	583	325	210	558	156	381	285	132	427	131	379	913	159	2825	711	160	101	427	363	761	662	178	244	162	486	322	544	146	493	271	382	251	779	330					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14916	567	325	205	546	149	368	276	126	420	127	386	900	160	2750	688	158	95	424	356	747	658	165	238	159	480	318	547	144	491	262	364	240	755	322					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8300	333	205	78	343	100	159	204	69	247	58	234	629	90	1597	369	63	58	122	221	326	294	100	151	107	250	151	273	47	236	111	263	146	456	210					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	3114	120	66	97	38	41	161	50	36	107	61	102	79	35	140	124	74	37	123	76	189	131	35	49	27	155	107	163	76	158	120	95	40	106	96					
6	Число погашенных избирательных бюллетеней	3502	114	54	30	165	8	48	22	21	66	8	50	192	35	1013	195	21	0	179	59	232	233	30	38	25	75	60	111	21	97	31	6	54	193	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3114	120	66	97	38	41	161	50	36	107	61	102	79	35	140	124	74	37	123	76	189	131	35	49	27	155	107	163	76	158	120	95	40	106	96					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8300	333	205	78	343	100	159	204	69	247	58	234	629	90	1597	369	63	58	122	221	326	294	100	151	107	250	151	273	47	236	111	263	146	456	210					
9	Число недействительных избирательных бюллетеней	102	0	1	2	1	1	1	3	2	2	0	1	32	1	17	3	0	0	2	3	2	4	1	1	2	2	0	0	0	3	0	5	2	2	6					
10	Число действительных избирательных бюллетеней	11312	453	270	173	380	140	319	251	103	352	119	335	676	124	1720	490	137	95	243	294	513	421	134	199	132	403	258	436	123	391	231	353	184	560	300					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	187	3	3	1	2	3	2	2	1	3	3	3	17	3	49	9	3	3	3	7	7	7	4	5	3	3	3	7	3	3	5	7	5	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	90	1	1	0	0	0	0	1	0	1	0	1	13	0	39	8	0	0	1	0	5	5	2	0	1	1	2	3	0	0	0	2	1	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	63	2	2	2	2	1	4	2	2	2	1	1	1	0	10	3	1	2	0	0	1	2	1	3	0	0	4	0	2	1	1	3	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	97	2	2	1	2	3	2	1	1	2	3	2	4	3	10	1	3	3	2	7	2	2	2	5	2	2	1	4	3	3	5	5	4	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
