Выборы Президента Российской Федерации																																																																										
Дата голосования: 18.03.2018																																																																										
																																																																										
"Наименование Избирательной комиссии:    Тамбов, Октябрьская"																																																																										
																																																																										
Сводная таблица итогов голосования																																																																										
																																																																										
	Число участковых избирательных комиссий	63																																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	63																																																																								
																																																																										
		Сумма	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №946	УИК №947	УИК №948									
1	"Число избирателей, включенных в список избирателей"	133990	2389	2329	2391	378	1075	1034	1458	2452	2684	2006	1223	2650	2860	2605	2560	2657	2096	3333	1925	2618	2457	1398	2018	2188	2761	2195	2440	2034	1810	1695	1706	1856	2498	2590	1794	1864	1891	1986	2624	2489	2458	1904	1983	1438	1231	1431	2832	1571	2483	1856	2683	2678	2748	2589	2500	2621	2102	2300	2394	3376	287	2024	1484									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	125547	2300	2100	2200	380	1078	900	1300	2300	2500	1900	1100	2500	2700	2500	2400	2400	1900	2800	1800	2500	2300	1200	1800	2000	2400	2000	2300	1900	1600	1500	1600	1700	2300	2500	1700	1700	1700	1800	2500	2300	2300	1700	1700	2200	1000	1200	2600	1200	2400	1600	2600	2600	2700	2500	2300	2400	2000	2000	2000	3100	289	1800	3000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	77133	1329	1304	1326	127	720	579	844	1526	1651	1112	661	1484	2214	1505	1588	1630	1282	1723	1200	1410	1273	733	1162	1055	1417	1195	1265	888	899	1043	860	1044	1468	1532	828	973	991	1150	1462	1396	1237	985	1028	1376	640	837	1547	917	1408	857	1618	1597	1502	1532	1422	1707	1229	1505	1400	2119	228	1132	1461									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4176	59	48	64	251	354	24	48	37	63	32	54	122	26	80	75	79	58	28	36	79	52	25	47	64	177	84	87	82	90	55	85	62	41	49	63	76	87	56	94	84	51	82	53	62	34	51	56	58	36	182	35	72	48	32	42	20	18	13	23	31	58	19	23									
6	Число погашенных избирательных бюллетеней	44238	912	748	810	2	4	297	408	737	786	756	385	894	460	915	737	691	560	1049	564	1011	975	442	591	881	806	721	948	930	611	402	655	594	791	919	809	651	622	594	944	820	1012	633	619	762	326	312	997	225	956	561	947	931	1150	936	836	673	753	482	577	950	3	649	1516									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4175	59	48	64	251	354	24	48	37	63	32	54	122	26	80	74	79	58	28	36	79	52	25	47	64	177	84	87	82	90	55	85	62	41	49	63	76	87	56	94	84	51	82	53	62	34	51	56	58	36	182	35	72	48	32	42	20	18	13	23	31	58	19	23									
8	Число бюллетеней в стационарных ящиках для голосования	77082	1329	1304	1326	127	720	579	842	1520	1649	1110	661	1481	2210	1505	1587	1630	1281	1723	1200	1409	1272	733	1162	1055	1417	1195	1264	888	899	1043	860	1042	1468	1531	826	972	991	1149	1459	1393	1235	983	1028	1376	639	837	1545	917	1408	857	1618	1595	1501	1530	1421	1707	1229	1504	1400	2119	228	1132	1461									
9	Число недействительных избирательных бюллетеней	962	13	10	14	1	12	10	17	19	23	20	8	25	54	21	15	30	18	16	13	18	17	13	17	9	22	13	15	9	16	7	4	14	12	17	11	9	13	13	13	17	19	15	8	17	13	5	16	11	20	9	23	21	18	14	18	22	17	14	14	16	3	16	15									
10	Число действительных избирательных бюллетеней	80295	1375	1342	1376	377	1062	593	873	1538	1689	1122	707	1578	2182	1564	1646	1679	1321	1735	1223	1470	1307	745	1192	1110	1572	1266	1336	961	973	1091	941	1090	1497	1563	878	1039	1065	1192	1540	1460	1267	1050	1073	1421	660	883	1585	964	1424	1030	1630	1646	1531	1548	1445	1705	1230	1503	1409	2134	283	1135	1469									
