Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Манская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594					
1	"Число избирателей, внесенных в списки избирателей"	13535	85	260	1585	148	78	313	1509	676	417	71	1617	1586	462	175	115	90	194	363	414	100	238	378	697	91	349	533	214	213	109	34	340	81					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13129	88	253	1490	148	80	305	1455	661	415	72	1520	1480	448	165	115	89	197	358	414	99	236	375	694	82	352	539	212	215	107	34	350	81					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	9	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6885	48	161	726	74	47	121	747	320	196	48	874	818	250	108	44	49	91	184	205	66	120	196	328	50	203	263	99	129	66	22	181	51					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	805	3	10	56	10	6	8	34	32	33	0	48	56	35	13	40	11	36	52	31	5	20	37	35	15	31	38	39	20	9	8	30	4					
6	Число погашенных избирательных бюллетеней	5430	37	82	708	62	20	176	674	309	186	24	598	606	163	44	31	29	70	122	178	28	96	142	331	17	118	238	74	66	32	4	139	26					
7	Число избирательных бюллетеней в переносных ящиках для голосования	813	3	10	56	12	13	8	34	32	33	0	48	56	35	13	40	11	36	52	31	5	20	37	35	15	31	37	39	20	9	8	30	4					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6885	48	161	726	74	47	121	747	320	196	48	874	818	250	108	44	49	91	184	205	66	120	196	328	50	203	263	99	129	66	22	181	51					
9	Число недействительных избирательных бюллетеней	88	1	2	11	1	1	1	12	3	0	0	9	8	5	2	1	0	1	3	3	1	3	2	7	0	4	1	0	3	1	0	2	0					
10	Число действительных избирательных бюллетеней	7610	50	169	771	85	59	128	769	349	229	48	913	866	280	119	83	60	126	233	233	70	137	231	356	65	230	299	138	146	74	30	209	55					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	246	4	5	20	4	7	5	20	10	7	4	20	20	7	4	4	4	4	6	7	4	5	8	10	4	6	10	6	6	5	4	11	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	100	0	2	3	1	7	4	11	1	4	0	12	5	0	0	1	0	3	0	3	0	0	8	1	0	3	7	4	6	0	0	9	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	78	0	1	2	3	6	2	4	8	2	0	2	7	4	3	4	0	0	2	2	2	1	5	3	0	1	2	1	0	2	1	2	6					
14	Число погашенных неиспользованных открепительных удостоверений	146	4	3	17	3	0	1	9	9	3	4	8	15	7	4	3	4	1	6	4	4	5	0	9	4	3	3	2	0	5	4	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	222	0	4	24	1	1	1	17	24	3	4	30	32	10	1	0	0	2	5	9	0	5	2	13	0	6	4	2	2	7	0	12	1					
		2.88%	0.00%	2.34%	3.07%	1.16%	1.67%	0.78%	2.18%	6.82%	1.31%	8.33%	3.25%	3.66%	3.51%	0.83%	0.00%	0.00%	1.57%	2.12%	3.81%	0.00%	3.57%	0.86%	3.58%	0.00%	2.56%	1.33%	1.45%	1.34%	9.33%	0.00%	5.69%	1.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	0	0	4	0	0	1	4	2	0	0	6	10	1	0	1	1	1	0	2	0	0	2	4	0	1	1	0	0	1	0	0	0					
		0.55%	0.00%	0.00%	0.51%	0.00%	0.00%	0.78%	0.51%	0.57%	0.00%	0.00%	0.65%	1.14%	0.35%	0.00%	1.19%	1.67%	0.79%	0.00%	0.85%	0.00%	0.00%	0.86%	1.10%	0.00%	0.43%	0.33%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	1.43%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1009	3	10	59	7	11	16	97	20	17	8	118	138	39	8	10	3	19	40	57	9	26	31	80	17	21	52	7	22	8	3	48	5					
		13.11%	5.88%	5.85%	7.54%	8.14%	18.33%	12.40%	12.42%	5.68%	7.42%	16.67%	12.80%	15.79%	13.68%	6.61%	11.90%	5.00%	14.96%	16.95%	24.15%	12.68%	18.57%	13.30%	22.04%	26.15%	8.97%	17.33%	5.07%	14.77%	10.67%	10.00%	22.75%	9.09%					
