Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Зимовниковская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
1	"Число избирателей, внесенных в список"	26734	1843	1599	1406	1423	2432	1001	1740	1450	404	353	321	129	123	444	913	740	260	410	1098	286	1148	988	553	719	857	565	1224	473	865	967					
2	Число полученных избирательных бюллетеней	27000	1850	1600	1400	1500	2480	1000	1730	1410	410	330	360	124	140	460	900	775	250	435	1110	290	1130	1000	586	745	875	560	1250	480	850	970					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	15210	997	828	844	869	1380	547	892	783	182	204	273	105	75	176	617	413	220	234	531	215	658	582	334	483	476	300	621	301	503	567					
5	"Число избирательных бюллетеней, выданных вне помещения"	3298	98	76	14	56	86	62	82	132	123	76	28	11	24	178	142	54	24	78	215	27	288	229	73	95	211	122	213	51	207	223					
6	Число погашенных избирательных бюллетеней	8492	755	696	542	575	1014	391	756	495	105	50	59	8	41	106	141	308	6	123	364	48	184	189	179	167	188	138	416	128	140	180					
7	Число избирательных бюллетеней в переносных ящиках	3298	98	76	14	56	86	62	82	132	123	76	28	11	24	178	142	54	24	78	215	27	288	229	73	95	211	122	213	51	207	223					
8	Число бюллетеней в стационарных ящиках для голосования	15210	997	828	844	869	1380	547	892	783	182	204	273	105	75	176	617	413	220	234	531	215	658	582	334	483	476	300	621	301	503	567					
9	Число недействительных избирательных бюллетеней	148	9	8	5	5	14	3	11	16	3	3	1	1	0	0	3	3	3	3	7	0	9	1	0	14	5	4	4	2	6	5					
10	Число действительных избирательных бюллетеней	18360	1086	896	853	920	1452	606	963	899	302	277	300	115	99	354	756	464	241	309	739	242	937	810	407	564	682	418	830	350	704	785					
11	Число полученных открепительных  удостоверений	496	21	25	25	25	30	22	25	25	12	10	10	5	5	10	20	10	10	10	21	10	20	21	10	10	21	10	21	10	21	21					
12	Число выданных открепительных удостоверений	158	7	8	9	11	30	6	14	1	2	0	1	0	0	0	8	4	0	3	7	2	2	2	10	0	0	0	12	7	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	96	20	8	7	9	6	3	2	16	0	0	1	1	1	0	3	1	1	0	6	0	3	0	0	3	4	0	0	1	0	0					
14	Число неиспользованных открепительных удостоверений	338	14	17	16	14	0	16	11	24	10	10	9	5	5	10	12	6	10	7	14	8	18	19	0	10	21	10	9	3	19	11					
15	"Число открепительных удостоверений, выданных в ТИК"	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	524	42	20	23	42	85	18	25	37	10	4	12	1	0	4	14	14	2	6	18	8	30	10	10	18	16	8	9	1	21	16					
		2.83%	3.84%	2.21%	2.68%	4.54%	5.80%	2.96%	2.57%	4.04%	3.28%	1.43%	3.99%	0.86%	0.00%	1.13%	1.84%	3.00%	0.82%	1.92%	2.41%	3.31%	3.17%	1.23%	2.46%	3.11%	2.33%	1.90%	1.08%	0.28%	2.96%	2.03%					
19	. Малышкин Олег Александрович	520	29	31	30	37	34	14	30	33	20	4	8	1	1	14	26	11	4	8	20	10	30	37	6	10	10	11	18	13	6	14					
		2.81%	2.65%	3.43%	3.50%	4.00%	2.32%	2.30%	3.08%	3.61%	6.56%	1.43%	2.66%	0.86%	1.01%	3.95%	3.43%	2.36%	1.64%	2.56%	2.68%	4.13%	3.17%	4.56%	1.47%	1.73%	1.46%	2.61%	2.16%	3.69%	0.85%	1.77%					
20	. Миронов Сергей Михайлович	119	9	3	7	5	4	3	10	9	2	1	2	1	2	4	4	2	0	2	7	0	3	8	7	7	5	4	2	2	2	2					
		0.64%	0.82%	0.33%	0.82%	0.54%	0.27%	0.49%	1.03%	0.98%	0.66%	0.36%	0.66%	0.86%	2.02%	1.13%	0.53%	0.43%	0.00%	0.64%	0.94%	0.00%	0.32%	0.99%	1.72%	1.21%	0.73%	0.95%	0.24%	0.57%	0.28%	0.25%					
21	. Путин Владимир Владимирович	12229	645	565	606	551	888	410	582	516	193	145	228	74	94	265	569	281	193	205	526	193	732	570	318	362	407	217	593	275	512	514					
		66.07%	58.90%	62.50%	70.63%	59.57%	60.57%	67.32%	59.75%	56.39%	63.28%	51.79%	75.75%	63.79%	94.95%	74.86%	74.97%	60.17%	79.10%	65.71%	70.51%	79.75%	77.38%	70.28%	78.13%	62.63%	59.24%	51.42%	71.10%	78.12%	72.11%	65.06%					
22	. Хакамада Ирина Муцуовна	408	20	18	17	18	41	7	19	19	14	15	2	3	0	10	11	9	4	10	10	2	14	21	5	31	20	21	15	11	11	10					
		2.20%	1.83%	1.99%	1.98%	1.95%	2.80%	1.15%	1.95%	2.08%	4.59%	5.36%	0.66%	2.59%	0.00%	2.82%	1.45%	1.93%	1.64%	3.21%	1.34%	0.83%	1.48%	2.59%	1.23%	5.36%	2.91%	4.98%	1.80%	3.12%	1.55%	1.27%					
23	. Харитонов Николай Михайлович	4187	303	232	148	237	364	135	271	268	50	105	44	35	2	48	121	138	37	76	153	27	117	154	61	129	204	144	182	40	140	222					
		22.62%	27.67%	25.66%	17.25%	25.62%	24.83%	22.17%	27.82%	29.29%	16.39%	37.50%	14.62%	30.17%	2.02%	13.56%	15.94%	29.55%	15.16%	24.36%	20.51%	11.16%	12.37%	18.99%	14.99%	22.32%	29.69%	34.12%	21.82%	11.36%	19.72%	28.10%					
																																					
24	Против всех	373	38	27	22	30	36	19	26	17	13	3	4	0	0	9	11	9	1	2	5	2	11	10	0	7	20	13	11	8	12	7					
		2.02%	3.47%	2.99%	2.56%	3.24%	2.46%	3.12%	2.67%	1.86%	4.26%	1.07%	1.33%	0.00%	0.00%	2.54%	1.45%	1.93%	0.41%	0.64%	0.67%	0.83%	1.16%	1.23%	0.00%	1.21%	2.91%	3.08%	1.32%	2.27%	1.69%	0.89%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
