Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Советская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989					
1	"Число избирателей, включенных в списки избирателей"	16946	1665	1843	1772	288	216	380	535	930	256	219	400	203	162	179	341	208	225	256	273	88	299	486	576	279	242	202	308	237	311	513	394	185	163	227	247	267	388	531	311	341					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16716	1640	1804	1754	282	215	379	522	854	246	209	410	195	169	186	344	213	228	260	267	94	311	500	572	281	243	198	321	253	316	485	371	187	152	234	255	260	366	475	320	345					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	9821	1004	1085	978	200	128	272	269	579	157	123	223	130	71	99	193	104	75	151	145	45	180	225	421	127	169	108	216	191	157	256	225	114	87	132	117	153	201	313	166	232					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3170	106	88	102	54	81	74	203	93	52	50	87	36	69	55	57	68	115	67	67	39	67	223	67	99	47	76	69	20	125	96	70	44	64	56	91	54	94	66	86	93					
6	Число погашенных избирательных бюллетеней	3725	530	631	674	28	6	33	50	182	37	36	100	29	29	32	94	41	38	42	55	10	64	52	84	55	27	14	36	42	34	133	76	29	1	46	47	53	71	96	68	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3170	106	88	102	54	81	74	203	93	52	50	87	36	69	55	57	68	115	67	67	39	67	223	67	99	47	76	69	20	125	96	70	44	64	56	91	54	94	66	86	93					
